initial: all - diverse_no_blind_all
[2022-04-12 19:47:13.325529]Total energy: 16661061.642464492
[2022-04-12 19:48:34.232097]Total energy: 16681640.816161431
[2022-04-12 19:49:54.668593]Total energy: 16660983.760553539
[2022-04-12 19:51:28.473486]Total energy: 16670429.874755096
[2022-04-12 19:53:06.295982]Total energy: 16664569.942088652
[2022-04-12 19:54:29.816122]Total energy: 16669596.845341887
[2022-04-12 19:55:49.467190]Total energy: 16678039.543633582
[2022-04-12 19:57:08.943078]Total energy: 16675903.946004149
[2022-04-12 19:58:29.656481]Total energy: 16650772.565816628
[2022-04-12 19:59:49.550533]Total energy: 16670776.5783956
[2022-04-12 20:01:34.683184]Total energy: 16674171.617674235
[2022-04-12 20:03:04.841019]Total energy: 16680301.368861513
[2022-04-12 20:04:25.588658]Total energy: 16680539.128067274
[2022-04-12 20:05:48.462111]Total energy: 16672385.313638669
[2022-04-12 20:07:16.207680]Total energy: 16680974.553770265
[2022-04-12 20:08:38.307480]Total energy: 16675555.745787486
[2022-04-12 20:09:58.010335]Total energy: 16681466.668075081
[2022-04-12 20:11:33.353963]Total energy: 16659952.102224132
[2022-04-12 20:13:03.495826]Total energy: 16673612.791498747
[2022-04-12 20:14:24.450902]Total energy: 16648315.02914777
[2022-04-12 20:15:43.812696]Total energy: 16674396.774731763
[2022-04-12 20:17:04.122329]Total energy: 16674122.618010882
[2022-04-12 20:18:24.492036]Total energy: 16651979.4422857
[2022-04-12 20:19:44.628550]Total energy: 16675429.767229091
[2022-04-12 20:21:16.399072]Total energy: 16685656.551280193
[2022-04-12 20:22:44.928704]Total energy: 16654909.162734106
[2022-04-12 20:24:06.735516]Total energy: 16670919.738106173
[2022-04-12 20:25:28.995774]Total energy: 16665029.40107485
[2022-04-12 20:26:50.245369]Total energy: 16666524.063766656
[2022-04-12 20:28:12.501374]Total energy: 16675556.860883897
[2022-04-12 20:29:33.046780]Total energy: 16678393.840266228
[2022-04-12 20:31:05.832014]Total energy: 16677824.886738125
[2022-04-12 20:32:38.027837]Total energy: 16675101.747837588
[2022-04-12 20:34:02.322779]Total energy: 16677534.584268784
[2022-04-12 20:35:22.826273]Total energy: 16660929.19704148
[2022-04-12 20:36:43.746766]Total energy: 16670907.71414617
[2022-04-12 20:38:07.732698]Total energy: 16674634.821892142
[2022-04-12 20:39:29.028236]Total energy: 16676632.853588443
[2022-04-12 20:41:16.687408]Total energy: 16668020.885486778
[2022-04-12 20:42:46.026987]Total energy: 16660133.646145351
[2022-04-12 20:44:09.030479]Total energy: 16677007.798909819
[2022-04-12 20:45:31.908873]Total energy: 16670742.821097294
[2022-04-12 20:46:53.551646]Total energy: 16693591.52274737
[2022-04-12 20:48:14.476562]Total energy: 16665279.642189594
[2022-04-12 20:49:40.106459]Total energy: 16669822.516936343
[2022-04-12 20:51:28.931857]Total energy: 16664277.046409449
[2022-04-12 20:53:00.449897]Total energy: 16656233.261550976
[2022-04-12 20:54:22.123353]Total energy: 16647255.327804819
[2022-04-12 20:55:42.370744]Total energy: 16674012.404381374
[2022-04-12 20:57:03.677429]Total energy: 16660604.288053924
[2022-04-12 20:58:27.033778]Total energy: 16673216.468654068
[2022-04-12 20:59:47.712790]Total energy: 16680942.060836775
[2022-04-12 21:01:32.807804]Total energy: 16683177.394876154
[2022-04-12 21:03:06.451332]Total energy: 16665968.305074083
[2022-04-12 21:04:26.517293]Total energy: 16652944.809861176
[2022-04-12 21:05:48.058400]Total energy: 16679433.090832066
[2022-04-12 21:07:07.029079]Total energy: 16650761.191712687
[2022-04-12 21:08:27.269164]Total energy: 16689168.34278018
[2022-04-12 21:09:47.889570]Total energy: 16674295.90447909
[2022-04-12 21:11:29.630967]Total energy: 16658076.207979634
[2022-04-12 21:13:13.741646]Total energy: 16659652.671555206
[2022-04-12 21:14:35.591049]Total energy: 16657827.902892403
[2022-04-12 21:15:57.182167]Total energy: 16654190.297059271
[2022-04-12 21:17:18.398908]Total energy: 16673663.552791765
[2022-04-12 21:18:39.616142]Total energy: 16657393.909603523
[2022-04-12 21:20:00.115573]Total energy: 16682206.006247908
[2022-04-12 21:21:21.358516]Total energy: 16661625.317511015
[2022-04-12 21:22:42.788793]Total energy: 16675220.025018862
[2022-04-12 21:24:02.755891]Total energy: 16673259.47544685
[2022-04-12 21:25:25.651444]Total energy: 16649608.616833992
[2022-04-12 21:26:47.359969]Total energy: 16662728.33665558
[2022-04-12 21:28:07.658783]Total energy: 16675090.712114444
[2022-04-12 21:29:26.577370]Total energy: 16669704.996508146
[2022-04-12 21:30:47.205687]Total energy: 16660860.242850566
[2022-04-12 21:32:10.539664]Total energy: 16678251.243590528
[2022-04-12 21:33:30.978753]Total energy: 16663873.47222917
[2022-04-12 21:34:53.640556]Total energy: 16685661.730578825
[2022-04-12 21:36:14.373540]Total energy: 16683324.908057347
[2022-04-12 21:37:34.364511]Total energy: 16663142.990413642
[2022-04-12 21:38:55.873444]Total energy: 16651138.10271023
[2022-04-12 21:40:15.183530]Total energy: 16678134.766539011
[2022-04-12 21:41:35.720334]Total energy: 16671033.066702262
[2022-04-12 21:42:56.439092]Total energy: 16668680.244165534
[2022-04-12 21:44:16.017366]Total energy: 16671601.140371406
[2022-04-12 21:45:35.636080]Total energy: 16663889.977316238
[2022-04-12 21:46:55.725867]Total energy: 16680105.322315881
[2022-04-12 21:48:13.957051]Total energy: 16657287.308580505
[2022-04-12 21:49:34.290525]Total energy: 16669536.185106285
[2022-04-12 21:50:59.728953]Total energy: 16660220.57581763
[2022-04-12 21:52:29.352493]Total energy: 16671828.975751529
[2022-04-12 21:54:04.932225]Total energy: 16657324.690582136
[2022-04-12 21:55:35.492043]Total energy: 16666952.606629
[2022-04-12 21:56:55.409835]Total energy: 16659130.77012401
[2022-04-12 21:58:22.173153]Total energy: 16681506.898248509
[2022-04-12 21:59:41.621037]Total energy: 16669907.211063182
[2022-04-12 22:01:21.313072]Total energy: 16677894.450134913
[2022-04-12 22:02:55.641654]Total energy: 16653045.491303843
[2022-04-12 22:04:23.296043]Total energy: 16672540.138240395
[2022-04-12 22:05:44.390297]Total energy: 16670781.359000586
[2022-04-12 22:07:04.598465]Total energy: 16664776.470477568
[2022-04-12 22:08:23.795561]Total energy: 16668332.07467608
[2022-04-12 22:09:44.330515]Total energy: 16669212.82684118
[2022-04-12 22:11:32.460918]Total energy: 16670000.932736719
[2022-04-12 22:13:18.535532]Total energy: 16672442.281631915
[2022-04-12 22:14:47.334616]Total energy: 16662822.186585853
[2022-04-12 22:16:08.906219]Total energy: 16648805.563076908
[2022-04-12 22:17:28.547158]Total energy: 16667538.824145637
[2022-04-12 22:18:49.816975]Total energy: 16672849.089179445
[2022-04-12 22:20:11.506761]Total energy: 16662855.486196177
[2022-04-12 22:21:36.176348]Total energy: 16662297.342075888
[2022-04-12 22:23:00.796647]Total energy: 16664699.438795673
[2022-04-12 22:24:20.976673]Total energy: 16668819.627122974
[2022-04-12 22:25:41.277941]Total energy: 16663100.67739982
[2022-04-12 22:27:01.684875]Total energy: 16654653.155908125
[2022-04-12 22:28:22.383713]Total energy: 16660380.902413532
[2022-04-12 22:29:42.470027]Total energy: 16666887.156133747
[2022-04-12 22:31:09.186849]Total energy: 16670844.41861071
[2022-04-12 22:32:39.674773]Total energy: 16664932.84058468
[2022-04-12 22:34:01.208658]Total energy: 16654206.70923956
[2022-04-12 22:35:21.534526]Total energy: 16664308.278912868
[2022-04-12 22:36:42.281948]Total energy: 16689731.047229268
[2022-04-12 22:38:01.767395]Total energy: 16680737.421000386
[2022-04-12 22:39:22.359782]Total energy: 16668264.392126743
[2022-04-12 22:41:03.865945]Total energy: 16677028.567018103
[2022-04-12 22:42:26.815266]Total energy: 16677275.427891804
[2022-04-12 22:43:47.527299]Total energy: 16672722.092780335
[2022-04-12 22:45:07.545063]Total energy: 16678677.230701473
[2022-04-12 22:46:28.938410]Total energy: 16648746.902534885
[2022-04-12 22:47:48.087454]Total energy: 16669927.540960254
[2022-04-12 22:49:08.205650]Total energy: 16695551.553343175
[2022-04-12 22:50:37.962861]Total energy: 16659009.837950371
[2022-04-12 22:52:13.724600]Total energy: 16681187.64112071
[2022-04-12 22:53:34.834378]Total energy: 16681189.627225498
[2022-04-12 22:54:55.230013]Total energy: 16671755.944393272
[2022-04-12 22:56:10.146522]Total energy: 16660707.05744532
[2022-04-12 22:57:28.175071]Total energy: 16664197.360108316
[2022-04-12 22:58:48.488638]Total energy: 16674165.644970156
[2022-04-12 23:00:07.529260]Total energy: 16663811.585316736
[2022-04-12 23:01:37.054041]Total energy: 16670093.1817866
[2022-04-12 23:03:05.641831]Total energy: 16695637.846801063
[2022-04-12 23:04:25.630630]Total energy: 16684543.191880457
[2022-04-12 23:05:46.192573]Total energy: 16672576.208500255
[2022-04-12 23:07:05.685739]Total energy: 16657066.816935506
[2022-04-12 23:08:24.840431]Total energy: 16665489.91849406
[2022-04-12 23:09:45.762146]Total energy: 16653865.604641695
[2022-04-12 23:11:25.613251]Total energy: 16659803.555233652
[2022-04-12 23:12:52.057318]Total energy: 16677083.48160966
[2022-04-12 23:14:11.130321]Total energy: 16649847.949156985
[2022-04-12 23:15:29.968338]Total energy: 16683334.137314567
[2022-04-12 23:16:53.772657]Total energy: 16677423.41873388
[2022-04-12 23:18:12.460195]Total energy: 16675036.469271112
[2022-04-12 23:19:32.739102]Total energy: 16673449.906312406
[2022-04-12 23:21:10.236136]Total energy: 16658203.209238172
[2022-04-12 23:22:41.316483]Total energy: 16660364.214311915
[2022-04-12 23:24:07.082983]Total energy: 16655616.66548456
[2022-04-12 23:25:25.690392]Total energy: 16666746.007439801
[2022-04-12 23:26:44.760583]Total energy: 16660900.424047962
[2022-04-12 23:28:04.882441]Total energy: 16662791.762640972
[2022-04-12 23:29:25.171211]Total energy: 16681506.2689831
[2022-04-12 23:31:06.026631]Total energy: 16651557.480835464
[2022-04-12 23:32:48.603820]Total energy: 16667198.619408367
[2022-04-12 23:34:14.800140]Total energy: 16658374.427968193
[2022-04-12 23:35:35.422835]Total energy: 16681357.456526263
[2022-04-12 23:36:54.741120]Total energy: 16683485.766802061
[2022-04-12 23:38:15.483649]Total energy: 16658150.440630483
[2022-04-12 23:39:33.410656]Total energy: 16664922.881600957
[2022-04-12 23:41:03.363083]Total energy: 16676762.97453016
[2022-04-12 23:42:29.530699]Total energy: 16668781.150966767
[2022-04-12 23:43:50.526376]Total energy: 16655199.286081845
[2022-04-12 23:45:11.103315]Total energy: 16674445.658253584
[2022-04-12 23:46:29.984944]Total energy: 16683241.604574151
[2022-04-12 23:47:49.554392]Total energy: 16680521.91177878
[2022-04-12 23:49:09.851820]Total energy: 16669032.281088578
[2022-04-12 23:50:47.826921]Total energy: 16667025.630635833
[2022-04-12 23:52:29.916464]Total energy: 16670888.70476453
[2022-04-12 23:53:52.950955]Total energy: 16662587.587194175
[2022-04-12 23:55:13.341634]Total energy: 16656133.033017488
[2022-04-12 23:56:33.167471]Total energy: 16672664.607651588
[2022-04-12 23:57:52.465690]Total energy: 16661646.767704096
[2022-04-12 23:59:12.024690]Total energy: 16662593.499825358
[2022-04-13 00:00:53.219925]Total energy: 16664687.264230458
[2022-04-13 00:02:21.496225]Total energy: 16671252.907153407
[2022-04-13 00:03:44.296634]Total energy: 16672314.505399894
[2022-04-13 00:05:06.036446]Total energy: 16675777.854859497
[2022-04-13 00:06:25.920265]Total energy: 16674372.114677526
[2022-04-13 00:07:44.612582]Total energy: 16666335.86209754
[2022-04-13 00:09:04.920382]Total energy: 16683962.166950217
[2022-04-13 00:10:37.009780]Total energy: 16664032.050009184
[2022-04-13 00:12:15.225218]Total energy: 16658681.623555673
[2022-04-13 00:13:38.404152]Total energy: 16653698.76433835
[2022-04-13 00:14:57.161350]Total energy: 16670496.977204029
[2022-04-13 00:16:17.110332]Total energy: 16650143.617717061
[2022-04-13 00:17:36.093943]Total energy: 16667434.037545627
[2022-04-13 00:18:55.928521]Total energy: 16672194.47797655
[2022-04-13 00:20:15.640489]Total energy: 16655701.3121316
[2022-04-13 00:21:46.838098]Total energy: 16689171.559451528
[2022-04-13 00:23:21.315596]Total energy: 16667858.380378382
[2022-04-13 00:24:41.732546]Total energy: 16665442.46812224
[2022-04-13 00:26:03.508114]Total energy: 16676214.501684885
[2022-04-13 00:27:23.878766]Total energy: 16680494.963478412
[2022-04-13 00:28:41.776602]Total energy: 16662327.711646551
[2022-04-13 00:29:59.881344]Total energy: 16666839.586522508
[2022-04-13 00:31:30.786622]Total energy: 16652979.075249068
[2022-04-13 00:33:00.861961]Total energy: 16677310.891828626
[2022-04-13 00:34:20.711497]Total energy: 16677744.63719248
[2022-04-13 00:35:41.677821]Total energy: 16678266.306845374
[2022-04-13 00:36:59.552136]Total energy: 16672842.911162358
[2022-04-13 00:38:20.755796]Total energy: 16672672.846211063
[2022-04-13 00:39:39.162032]Total energy: 16668150.20748468
[2022-04-13 00:41:15.842085]Total energy: 16677421.434450585
[2022-04-13 00:42:40.551041]Total energy: 16673581.422346557
[2022-04-13 00:43:58.854136]Total energy: 16672817.639489636
[2022-04-13 00:45:20.676587]Total energy: 16680415.457374394
[2022-04-13 00:46:41.104227]Total energy: 16690683.734464582
[2022-04-13 00:48:01.020828]Total energy: 16672606.573921723
[2022-04-13 00:49:18.923218]Total energy: 16674910.638837775
[2022-04-13 00:51:10.484415]Total energy: 16683271.455241429
[2022-04-13 00:52:47.140876]Total energy: 16662847.364060521
[2022-04-13 00:54:08.443840]Total energy: 16663882.879471667
[2022-04-13 00:55:29.741274]Total energy: 16696312.667340804
[2022-04-13 00:56:51.991009]Total energy: 16673414.077339584
[2022-04-13 00:58:12.147982]Total energy: 16652877.429574938
[2022-04-13 00:59:31.712246]Total energy: 16674666.753473734
[2022-04-13 01:01:03.986886]Total energy: 16670598.210967503
[2022-04-13 01:02:28.517117]Total energy: 16667625.232076112
[2022-04-13 01:03:49.127976]Total energy: 16677028.416842073
[2022-04-13 01:05:09.702296]Total energy: 16675289.590748295
[2022-04-13 01:06:29.559293]Total energy: 16695067.224628858
[2022-04-13 01:07:50.036869]Total energy: 16663758.333303433
[2022-04-13 01:09:11.046380]Total energy: 16669093.780939277
[2022-04-13 01:11:03.179165]Total energy: 16651104.515104692
[2022-04-13 01:12:47.196156]Total energy: 16674141.248229353
[2022-04-13 01:14:12.007280]Total energy: 16672790.868630007
[2022-04-13 01:15:30.932551]Total energy: 16657080.276148994
[2022-04-13 01:16:52.329229]Total energy: 16671935.381606521
[2022-04-13 01:18:12.847901]Total energy: 16660508.808683634
[2022-04-13 01:19:34.194535]Total energy: 16662890.097677171
[2022-04-13 01:21:17.660260]Total energy: 16671374.691990973
[2022-04-13 01:22:45.759553]Total energy: 16671520.046484323
[2022-04-13 01:24:08.172084]Total energy: 16687060.997135753
[2022-04-13 01:25:27.959732]Total energy: 16663658.944766778
[2022-04-13 01:26:50.203968]Total energy: 16677825.361641383
[2022-04-13 01:28:11.685442]Total energy: 16678414.651824875
[2022-04-13 01:29:32.515250]Total energy: 16675470.889890669
[2022-04-13 01:31:28.356763]Total energy: 16661276.729400191
[2022-04-13 01:32:56.245970]Total energy: 16673804.316955466
[2022-04-13 01:34:16.893514]Total energy: 16675016.569189029
[2022-04-13 01:35:37.489685]Total energy: 16671477.553500053
[2022-04-13 01:36:58.532234]Total energy: 16687105.526987864
[2022-04-13 01:38:19.854967]Total energy: 16660645.33201576
[2022-04-13 01:39:42.512168]Total energy: 16679538.962019777
[2022-04-13 01:41:18.731625]Total energy: 16672766.954677094
[2022-04-13 01:42:51.968315]Total energy: 16663629.925372062
[2022-04-13 01:44:11.997112]Total energy: 16677245.649092386
[2022-04-13 01:45:32.645769]Total energy: 16667773.12510723
[2022-04-13 01:46:52.507564]Total energy: 16680324.246736448
[2022-04-13 01:48:11.872282]Total energy: 16676390.147932597
[2022-04-13 01:49:31.010555]Total energy: 16666472.153749676
[2022-04-13 01:51:08.241474]Total energy: 16684665.73960515
[2022-04-13 01:52:43.254558]Total energy: 16652778.388159333
[2022-04-13 01:54:07.083894]Total energy: 16666061.878829552
[2022-04-13 01:55:30.803110]Total energy: 16665010.930658905
[2022-04-13 01:56:51.717010]Total energy: 16683993.133612616
[2022-04-13 01:58:13.490347]Total energy: 16653197.209301272
[2022-04-13 01:59:34.015042]Total energy: 16684807.792416992
[2022-04-13 02:01:17.619200]Total energy: 16669343.374559881
[2022-04-13 02:03:00.978723]Total energy: 16665242.154599216
[2022-04-13 02:04:21.609928]Total energy: 16656765.867173376
[2022-04-13 02:05:45.049356]Total energy: 16671758.266971843
[2022-04-13 02:07:06.026511]Total energy: 16682790.729560936
[2022-04-13 02:08:28.998081]Total energy: 16666549.298191266
[2022-04-13 02:09:50.378949]Total energy: 16684737.927204227
[2022-04-13 02:11:15.960912]Total energy: 16675369.393180897
[2022-04-13 02:12:38.397316]Total energy: 16667793.870749975
[2022-04-13 02:14:00.648365]Total energy: 16675414.932397643
[2022-04-13 02:15:20.731903]Total energy: 16672162.57131389
[2022-04-13 02:16:41.055963]Total energy: 16668998.507396437
[2022-04-13 02:18:00.362756]Total energy: 16671689.006780118
[2022-04-13 02:19:20.132249]Total energy: 16664067.426436419
[2022-04-13 02:21:00.918851]Total energy: 16661336.424752066
[2022-04-13 02:22:32.306751]Total energy: 16696828.628173688
[2022-04-13 02:23:50.942677]Total energy: 16674111.383160673
[2022-04-13 02:25:13.153744]Total energy: 16674318.871069098
[2022-04-13 02:26:33.810255]Total energy: 16681955.880060792
[2022-04-13 02:27:52.476241]Total energy: 16660663.038110651
[2022-04-13 02:29:13.967609]Total energy: 16656158.147154793
[2022-04-13 02:30:56.855848]Total energy: 16671786.77444433
[2022-04-13 02:32:34.608324]Total energy: 16674852.485617861
[2022-04-13 02:33:53.622938]Total energy: 16667507.661484845
