initial: 107 - diverse_no_blind_seed
[2022-04-13 05:04:51.281532]Total energy: 17065628.40048108
[2022-04-13 05:06:10.587048]Total energy: 17077331.110225983
[2022-04-13 05:07:29.581659]Total energy: 17073941.289118066
[2022-04-13 05:08:48.180182]Total energy: 17074112.621297866
[2022-04-13 05:10:15.463890]Total energy: 17077849.517378774
[2022-04-13 05:11:50.774172]Total energy: 17065108.779384993
[2022-04-13 05:13:15.399623]Total energy: 17073196.271525174
[2022-04-13 05:14:34.885541]Total energy: 17048015.678433888
[2022-04-13 05:15:53.723970]Total energy: 17103314.66639327
[2022-04-13 05:17:13.469094]Total energy: 17075083.62095586
[2022-04-13 05:18:32.114131]Total energy: 17106718.024973426
[2022-04-13 05:19:50.871879]Total energy: 17097008.235517055
[2022-04-13 05:21:21.277388]Total energy: 17066030.113036707
[2022-04-13 05:22:48.110669]Total energy: 17081894.965158656
[2022-04-13 05:24:08.321504]Total energy: 17074063.482303146
[2022-04-13 05:25:27.210963]Total energy: 17094467.9629551
[2022-04-13 05:26:47.277736]Total energy: 17073205.040006507
[2022-04-13 05:28:04.724928]Total energy: 17072648.15184753
[2022-04-13 05:29:23.920086]Total energy: 17044086.371171094
[2022-04-13 05:30:55.945648]Total energy: 17056263.813293267
[2022-04-13 05:32:20.184692]Total energy: 17076805.13115005
[2022-04-13 05:33:38.588032]Total energy: 17077380.88436424
[2022-04-13 05:34:55.477338]Total energy: 17065461.72907652
[2022-04-13 05:36:13.469934]Total energy: 17080874.520925753
[2022-04-13 05:37:31.188710]Total energy: 17071821.76210481
[2022-04-13 05:38:47.330527]Total energy: 17074171.566705674
[2022-04-13 05:40:04.118879]Total energy: 17096199.54380219
[2022-04-13 05:41:24.355632]Total energy: 17071197.62741605
[2022-04-13 05:42:42.611163]Total energy: 17090161.238105487
[2022-04-13 05:44:04.558267]Total energy: 17076432.677427575
[2022-04-13 05:45:23.659512]Total energy: 17068724.812112402
[2022-04-13 05:46:44.600974]Total energy: 17065223.497023754
[2022-04-13 05:48:02.369248]Total energy: 17039885.1907887
[2022-04-13 05:49:18.649644]Total energy: 17072154.139738347
[2022-04-13 05:50:43.297755]Total energy: 17054546.92444604
[2022-04-13 05:52:06.698140]Total energy: 17099561.043631136
[2022-04-13 05:53:24.941894]Total energy: 17075965.41536633
[2022-04-13 05:54:41.194942]Total energy: 17075378.791893568
[2022-04-13 05:56:03.189876]Total energy: 17085479.200467475
[2022-04-13 05:57:24.037558]Total energy: 17060880.5087608
[2022-04-13 05:58:42.151464]Total energy: 17074233.18394599
[2022-04-13 06:00:00.503356]Total energy: 17058763.575400915
[2022-04-13 06:01:29.148240]Total energy: 17085850.07090595
[2022-04-13 06:03:01.506576]Total energy: 17085059.19612321
[2022-04-13 06:04:25.245357]Total energy: 17075768.58551769
[2022-04-13 06:05:45.882208]Total energy: 17106385.196605064
[2022-04-13 06:07:08.715237]Total energy: 17061610.093980886
[2022-04-13 06:08:33.565743]Total energy: 17075189.516141318
[2022-04-13 06:09:53.565195]Total energy: 17065193.101538885
[2022-04-13 06:11:13.502725]Total energy: 17091366.439682283
[2022-04-13 06:12:30.466208]Total energy: 17075649.102853637
[2022-04-13 06:13:46.994287]Total energy: 17061063.35297838
[2022-04-13 06:15:07.469985]Total energy: 17082144.080621723
[2022-04-13 06:16:27.231232]Total energy: 17065846.58453418
[2022-04-13 06:17:45.667926]Total energy: 17102724.87800912
[2022-04-13 06:19:03.072400]Total energy: 17070702.00756936
[2022-04-13 06:20:23.659686]Total energy: 17071858.071577795
[2022-04-13 06:21:50.368775]Total energy: 17079187.681520455
[2022-04-13 06:23:09.346497]Total energy: 17094879.799702283
[2022-04-13 06:24:28.378018]Total energy: 17057833.71937461
[2022-04-13 06:25:51.447220]Total energy: 17077217.13357137
[2022-04-13 06:27:13.439087]Total energy: 17083074.29189555
[2022-04-13 06:28:31.730044]Total energy: 17068539.880288184
[2022-04-13 06:29:48.719901]Total energy: 17077021.123122204
[2022-04-13 06:31:07.833740]Total energy: 17051266.3100634
[2022-04-13 06:32:27.767809]Total energy: 17063841.12523309
[2022-04-13 06:33:47.070951]Total energy: 17096722.140497547
[2022-04-13 06:35:06.105719]Total energy: 17068361.45919831
[2022-04-13 06:36:24.174682]Total energy: 17076586.048115153
[2022-04-13 06:37:41.821317]Total energy: 17083124.661983017
[2022-04-13 06:39:02.291127]Total energy: 17067726.03224024
[2022-04-13 06:40:22.839920]Total energy: 17078188.219188478
[2022-04-13 06:41:49.606697]Total energy: 17059793.042720612
[2022-04-13 06:43:07.552060]Total energy: 17091476.968423586
[2022-04-13 06:44:27.830766]Total energy: 17063031.10765593
[2022-04-13 06:45:46.089854]Total energy: 17067394.202899694
[2022-04-13 06:47:03.402488]Total energy: 17048758.67965766
[2022-04-13 06:48:22.415498]Total energy: 17076486.514661606
[2022-04-13 06:49:41.266598]Total energy: 17068581.463070445
[2022-04-13 06:51:18.312228]Total energy: 17047650.787574857
[2022-04-13 06:52:40.803526]Total energy: 17070839.364210047
[2022-04-13 06:53:59.517624]Total energy: 17105322.68936541
[2022-04-13 06:55:18.876042]Total energy: 17103259.648190126
[2022-04-13 06:56:37.855553]Total energy: 17077877.052665573
[2022-04-13 06:57:55.797020]Total energy: 17071449.488618854
[2022-04-13 06:59:14.120605]Total energy: 17063695.235612143
[2022-04-13 07:00:41.254418]Total energy: 17059436.019426994
[2022-04-13 07:02:01.847655]Total energy: 17097313.552760933
[2022-04-13 07:03:22.246878]Total energy: 17070076.730703916
[2022-04-13 07:04:43.604047]Total energy: 17092805.77865718
[2022-04-13 07:06:07.847778]Total energy: 17062871.933847222
[2022-04-13 07:07:30.981954]Total energy: 17071255.35132011
[2022-04-13 07:08:51.950922]Total energy: 17058492.870412495
[2022-04-13 07:10:11.644620]Total energy: 17067642.875123963
[2022-04-13 07:11:33.241359]Total energy: 17078214.471457332
[2022-04-13 07:12:54.653855]Total energy: 17068655.982247606
[2022-04-13 07:14:13.925128]Total energy: 17078987.764390144
[2022-04-13 07:15:34.754148]Total energy: 17083089.388872623
[2022-04-13 07:16:53.931447]Total energy: 17084275.596165538
[2022-04-13 07:18:11.151006]Total energy: 17084744.24391752
[2022-04-13 07:19:29.192270]Total energy: 17068658.869012468
[2022-04-13 07:20:58.764356]Total energy: 17073652.620243862
[2022-04-13 07:22:20.264782]Total energy: 17052164.67661364
[2022-04-13 07:23:44.202851]Total energy: 17074867.364247903
[2022-04-13 07:25:02.569663]Total energy: 17067998.59483034
[2022-04-13 07:26:21.104406]Total energy: 17066292.36141847
[2022-04-13 07:27:39.851576]Total energy: 17094841.090548098
[2022-04-13 07:28:59.555970]Total energy: 17058978.072318032
[2022-04-13 07:30:20.945120]Total energy: 17055267.977914035
[2022-04-13 07:31:42.300556]Total energy: 17075737.416205928
[2022-04-13 07:33:05.853784]Total energy: 17082376.23371117
[2022-04-13 07:34:27.701748]Total energy: 17109352.040621895
[2022-04-13 07:35:49.453219]Total energy: 17063892.45928178
[2022-04-13 07:37:09.783896]Total energy: 17080711.4945789
[2022-04-13 07:38:33.043609]Total energy: 17082927.10590833
[2022-04-13 07:39:53.001496]Total energy: 17085861.511094265
[2022-04-13 07:41:16.037027]Total energy: 17078495.523191933
[2022-04-13 07:42:36.956622]Total energy: 17076291.797657657
[2022-04-13 07:43:56.398600]Total energy: 17079259.68815792
[2022-04-13 07:45:18.319618]Total energy: 17059106.86469081
[2022-04-13 07:46:38.887528]Total energy: 17079321.196105465
[2022-04-13 07:48:03.267766]Total energy: 17057425.393080603
[2022-04-13 07:49:23.727306]Total energy: 17088732.230643123
[2022-04-13 07:50:47.254474]Total energy: 17066111.225464176
[2022-04-13 07:52:11.431051]Total energy: 17092173.13130701
[2022-04-13 07:53:33.916610]Total energy: 17085675.404580697
[2022-04-13 07:54:53.134497]Total energy: 17091653.368563417
[2022-04-13 07:56:15.943369]Total energy: 17068010.997678477
[2022-04-13 07:57:37.377998]Total energy: 17064706.620871685
[2022-04-13 07:58:57.845823]Total energy: 17091700.639475953
[2022-04-13 08:00:21.187241]Total energy: 17061912.531982943
[2022-04-13 08:01:45.169879]Total energy: 17093239.01885579
[2022-04-13 08:03:07.431850]Total energy: 17081111.73209665
[2022-04-13 08:04:32.572371]Total energy: 17066765.565687325
[2022-04-13 08:05:52.055128]Total energy: 17054510.89836965
[2022-04-13 08:07:10.510441]Total energy: 17095702.386357065
[2022-04-13 08:08:32.220902]Total energy: 17093131.654812813
[2022-04-13 08:09:51.996915]Total energy: 17083282.636222765
[2022-04-13 08:11:10.520106]Total energy: 17075961.543397997
[2022-04-13 08:12:29.660141]Total energy: 17087662.283163205
[2022-04-13 08:13:49.877860]Total energy: 17091320.47234143
[2022-04-13 08:15:10.854934]Total energy: 17069119.452321403
[2022-04-13 08:16:31.570356]Total energy: 17071434.015059803
[2022-04-13 08:17:49.144833]Total energy: 17090152.181713115
[2022-04-13 08:19:09.443408]Total energy: 17091795.14983034
[2022-04-13 08:20:40.580732]Total energy: 17099410.62330596
[2022-04-13 08:22:09.038204]Total energy: 17062550.26225708
[2022-04-13 08:23:27.710847]Total energy: 17080814.70293617
[2022-04-13 08:24:47.147463]Total energy: 17055886.442264147
[2022-04-13 08:26:07.279431]Total energy: 17057314.4815847
[2022-04-13 08:27:28.338041]Total energy: 17071269.741737362
[2022-04-13 08:28:48.854729]Total energy: 17079054.144387025
[2022-04-13 08:30:09.503986]Total energy: 17066433.65970695
[2022-04-13 08:31:28.727694]Total energy: 17083676.59230231
[2022-04-13 08:32:46.151192]Total energy: 17058246.123018846
[2022-04-13 08:34:05.746099]Total energy: 17085427.280448154
[2022-04-13 08:35:30.120764]Total energy: 17060843.473291654
[2022-04-13 08:36:52.106176]Total energy: 17090034.521742173
[2022-04-13 08:38:11.143077]Total energy: 17068748.419909492
[2022-04-13 08:39:32.199042]Total energy: 17080921.85932048
[2022-04-13 08:40:52.810595]Total energy: 17094501.157957166
[2022-04-13 08:42:13.353224]Total energy: 17078755.259517524
[2022-04-13 08:43:33.936496]Total energy: 17080168.160936885
[2022-04-13 08:44:53.200020]Total energy: 17089519.73646623
[2022-04-13 08:46:14.081272]Total energy: 17075201.09827747
[2022-04-13 08:47:34.792415]Total energy: 17067241.396570276
[2022-04-13 08:48:53.929206]Total energy: 17085745.513489597
[2022-04-13 08:50:14.949076]Total energy: 17067050.449145388
[2022-04-13 08:51:33.291748]Total energy: 17089336.212700613
[2022-04-13 08:52:52.397844]Total energy: 17084769.849807046
[2022-04-13 08:54:11.516094]Total energy: 17094983.39284636
[2022-04-13 08:55:30.407899]Total energy: 17089858.93477435
[2022-04-13 08:56:49.045346]Total energy: 17092090.770591352
[2022-04-13 08:58:08.818995]Total energy: 17067583.223374978
[2022-04-13 08:59:31.096301]Total energy: 17054536.292594373
[2022-04-13 09:00:50.851628]Total energy: 17087520.727259476
[2022-04-13 09:02:11.186001]Total energy: 17066161.097764373
[2022-04-13 09:03:35.772590]Total energy: 17101086.323675293
[2022-04-13 09:04:55.925874]Total energy: 17075144.66805515
[2022-04-13 09:06:17.247430]Total energy: 17104936.58682351
[2022-04-13 09:07:34.816847]Total energy: 17074785.392815642
[2022-04-13 09:08:54.378026]Total energy: 17059480.556443047
[2022-04-13 09:10:09.420169]Total energy: 17080361.012910496
[2022-04-13 09:11:24.155954]Total energy: 17090655.956405982
[2022-04-13 09:12:41.447313]Total energy: 17069886.675279636
[2022-04-13 09:13:58.514625]Total energy: 17071563.603216678
[2022-04-13 09:15:13.800677]Total energy: 17094643.762767278
[2022-04-13 09:16:29.326839]Total energy: 17082870.04068779
[2022-04-13 09:17:48.057260]Total energy: 17088100.08852514
[2022-04-13 09:19:03.963717]Total energy: 17090987.94632592
[2022-04-13 09:20:19.181135]Total energy: 17069061.850381803
[2022-04-13 09:21:48.509793]Total energy: 17076657.440111846
[2022-04-13 09:23:03.155384]Total energy: 17071314.58020069
[2022-04-13 09:24:18.534671]Total energy: 17075512.82520529
[2022-04-13 09:25:34.671328]Total energy: 17081115.755401686
[2022-04-13 09:26:51.305206]Total energy: 17064450.038784984
[2022-04-13 09:28:10.550971]Total energy: 17105634.175254244
[2022-04-13 09:29:26.175764]Total energy: 17084802.04309041
[2022-04-13 09:30:43.662283]Total energy: 17081297.155007098
[2022-04-13 09:31:59.647471]Total energy: 17071202.08180245
[2022-04-13 09:33:16.194016]Total energy: 17075402.568858374
[2022-04-13 09:34:32.033504]Total energy: 17074856.579035185
[2022-04-13 09:35:47.419844]Total energy: 17067706.72380733
[2022-04-13 09:37:03.301603]Total energy: 17059643.463871058
[2022-04-13 09:38:19.072976]Total energy: 17061248.625344608
[2022-04-13 09:39:34.684642]Total energy: 17062568.140807472
[2022-04-13 09:40:52.350822]Total energy: 17050893.61571375
[2022-04-13 09:42:07.566859]Total energy: 17080583.80986395
[2022-04-13 09:43:22.248710]Total energy: 17060756.680330407
[2022-04-13 09:44:37.964869]Total energy: 17067274.890884902
[2022-04-13 09:45:53.562912]Total energy: 17075464.95097822
[2022-04-13 09:47:08.764047]Total energy: 17065168.28737332
[2022-04-13 09:48:24.126160]Total energy: 17088385.292103115
[2022-04-13 09:49:40.582254]Total energy: 17079557.62264461
[2022-04-13 09:51:08.696759]Total energy: 17069634.373481385
[2022-04-13 09:52:37.383039]Total energy: 17070299.757144436
[2022-04-13 09:53:53.646170]Total energy: 17081356.28694946
[2022-04-13 09:55:09.307686]Total energy: 17072164.668469597
[2022-04-13 09:56:25.584511]Total energy: 17056866.35114148
[2022-04-13 09:57:45.269860]Total energy: 17070592.776969
[2022-04-13 09:59:03.441012]Total energy: 17059415.565508366
[2022-04-13 10:00:24.832725]Total energy: 17084179.608840536
[2022-04-13 10:01:40.600589]Total energy: 17065197.26071266
[2022-04-13 10:02:59.019439]Total energy: 17046256.539365575
[2022-04-13 10:04:18.186055]Total energy: 17069660.812313836
[2022-04-13 10:05:33.631317]Total energy: 17090791.320843138
[2022-04-13 10:06:53.230912]Total energy: 17066264.091260385
[2022-04-13 10:08:12.239554]Total energy: 17047221.32236083
[2022-04-13 10:09:29.036974]Total energy: 17065320.58191343
[2022-04-13 10:10:46.941295]Total energy: 17094771.43524138
[2022-04-13 10:12:04.339941]Total energy: 17071695.135697786
[2022-04-13 10:13:20.501735]Total energy: 17085463.782309577
[2022-04-13 10:14:40.715764]Total energy: 17060799.723923832
[2022-04-13 10:16:00.040575]Total energy: 17075184.27968267
[2022-04-13 10:17:18.177649]Total energy: 17051288.2660851
[2022-04-13 10:18:35.663604]Total energy: 17054914.81213174
[2022-04-13 10:19:53.623736]Total energy: 17069301.237855684
[2022-04-13 10:21:10.870719]Total energy: 17063248.374134287
[2022-04-13 10:22:27.780253]Total energy: 17045393.712501667
[2022-04-13 10:23:45.056302]Total energy: 17090693.908679858
[2022-04-13 10:25:01.713706]Total energy: 17049089.470224876
[2022-04-13 10:26:17.868521]Total energy: 17071393.15715737
[2022-04-13 10:27:34.747412]Total energy: 17082355.555371787
[2022-04-13 10:28:54.352829]Total energy: 17062097.41104121
[2022-04-13 10:30:12.008494]Total energy: 17053775.863079485
[2022-04-13 10:31:33.108570]Total energy: 17054630.552084774
[2022-04-13 10:32:50.129340]Total energy: 17073855.329657663
[2022-04-13 10:34:11.194373]Total energy: 17081282.46236729
[2022-04-13 10:35:29.922397]Total energy: 17075913.659953292
[2022-04-13 10:36:49.003140]Total energy: 17047354.979121655
[2022-04-13 10:38:09.433541]Total energy: 17051967.272634994
[2022-04-13 10:39:30.101828]Total energy: 17074141.35480227
[2022-04-13 10:40:58.202822]Total energy: 17056831.72129347
[2022-04-13 10:42:25.762563]Total energy: 17072818.575609718
[2022-04-13 10:43:45.318206]Total energy: 17069666.50967042
[2022-04-13 10:45:09.564919]Total energy: 17051767.0196327
[2022-04-13 10:46:25.418423]Total energy: 17054979.63203558
[2022-04-13 10:47:40.953409]Total energy: 17064766.840168476
[2022-04-13 10:48:58.284826]Total energy: 17091764.272290953
[2022-04-13 10:50:17.415826]Total energy: 17047780.930062305
[2022-04-13 10:51:42.842125]Total energy: 17069120.804135937
[2022-04-13 10:53:00.691675]Total energy: 17074443.921716835
[2022-04-13 10:54:17.233836]Total energy: 17080305.92530583
[2022-04-13 10:55:33.511023]Total energy: 17048575.14406544
[2022-04-13 10:56:51.401135]Total energy: 17084456.290739875
[2022-04-13 10:58:07.468712]Total energy: 17063098.314554505
[2022-04-13 10:59:22.589824]Total energy: 17070977.6777347
[2022-04-13 11:00:47.845424]Total energy: 17046188.24747987
[2022-04-13 11:02:11.022225]Total energy: 17081009.51593813
[2022-04-13 11:03:26.861539]Total energy: 17077787.24808208
[2022-04-13 11:04:48.087068]Total energy: 17059225.354005
[2022-04-13 11:06:04.359599]Total energy: 17050301.516497973
[2022-04-13 11:07:23.494021]Total energy: 17069208.38175946
[2022-04-13 11:08:42.926863]Total energy: 17082432.515902545
[2022-04-13 11:10:04.227904]Total energy: 17080447.681825355
[2022-04-13 11:11:24.281478]Total energy: 17074196.302856237
[2022-04-13 11:12:42.093390]Total energy: 17082073.02931521
[2022-04-13 11:13:57.705828]Total energy: 17070531.595330518
[2022-04-13 11:15:16.707844]Total energy: 17082006.142635375
[2022-04-13 11:16:35.954651]Total energy: 17067769.5434194
[2022-04-13 11:17:51.887689]Total energy: 17070860.395190895
[2022-04-13 11:19:07.690876]Total energy: 17055999.454478588
[2022-04-13 11:20:34.108429]Total energy: 17055691.011087354
[2022-04-13 11:21:59.765258]Total energy: 17049965.417616498
[2022-04-13 11:23:16.650710]Total energy: 17090519.16459038
[2022-04-13 11:24:32.062511]Total energy: 17075611.039655596
[2022-04-13 11:25:51.280734]Total energy: 17065097.27857392
[2022-04-13 11:27:09.438863]Total energy: 17072761.036197312
[2022-04-13 11:28:28.445389]Total energy: 17057508.12413309
[2022-04-13 11:29:45.565026]Total energy: 17057027.165594913
[2022-04-13 11:31:16.040307]Total energy: 17076834.596686013
[2022-04-13 11:32:33.613855]Total energy: 17088009.296975102
[2022-04-13 11:33:51.148934]Total energy: 17050493.281971935
[2022-04-13 11:35:10.051291]Total energy: 17063411.865328345
[2022-04-13 11:36:27.244656]Total energy: 17047468.713445134
[2022-04-13 11:37:44.575694]Total energy: 17074778.957409494
[2022-04-13 11:39:01.577464]Total energy: 17066000.451991696
[2022-04-13 11:40:25.324827]Total energy: 17072474.89760049
[2022-04-13 11:41:50.652151]Total energy: 17082666.98937664
[2022-04-13 11:43:07.578076]Total energy: 17077141.50885556
[2022-04-13 11:44:24.274480]Total energy: 17078578.934269704
[2022-04-13 11:45:41.157793]Total energy: 17076273.82251106
[2022-04-13 11:47:00.704635]Total energy: 17092271.21069526
[2022-04-13 11:48:20.761630]Total energy: 17049154.75518776
[2022-04-13 11:49:41.642673]Total energy: 17054174.77395456
[2022-04-13 11:51:09.591962]Total energy: 17091591.566135425
[2022-04-13 11:52:33.229824]Total energy: 17053914.487327594
[2022-04-13 11:53:53.003809]Total energy: 17065946.841400594
[2022-04-13 11:55:14.466924]Total energy: 17069019.38147841
[2022-04-13 11:56:36.392314]Total energy: 17068766.699664272
[2022-04-13 11:57:55.283604]Total energy: 17081169.28996751
[2022-04-13 11:59:11.239637]Total energy: 17091134.085538354
[2022-04-13 12:00:45.525040]Total energy: 17059329.722420014
[2022-04-13 12:02:10.891110]Total energy: 17063909.553646103
[2022-04-13 12:03:29.021348]Total energy: 17053201.993484292
[2022-04-13 12:04:49.098574]Total energy: 17086666.909367744
[2022-04-13 12:06:11.326887]Total energy: 17066501.010244362
[2022-04-13 12:07:29.193076]Total energy: 17068578.05698589
[2022-04-13 12:08:47.293611]Total energy: 17076674.750012938
[2022-04-13 12:10:07.129831]Total energy: 17084214.451682426
[2022-04-13 12:11:29.916217]Total energy: 17092526.205346484
[2022-04-13 12:12:47.196424]Total energy: 17074182.879426733
[2022-04-13 12:14:08.261676]Total energy: 17079679.37891
[2022-04-13 12:15:28.050696]Total energy: 17084769.318551168
[2022-04-13 12:16:51.219011]Total energy: 17075682.326053146
[2022-04-13 12:18:08.494491]Total energy: 17083579.729089815
[2022-04-13 12:19:29.727981]Total energy: 17054993.455238685
[2022-04-13 12:20:46.197424]Total energy: 17074831.61637122
[2022-04-13 12:22:05.066411]Total energy: 17096741.65279173
[2022-04-13 12:23:21.332776]Total energy: 17086591.281493776
[2022-04-13 12:24:41.706255]Total energy: 17061424.029178765
[2022-04-13 12:26:01.933961]Total energy: 17077246.80093796
[2022-04-13 12:27:18.959309]Total energy: 17045331.615222346
[2022-04-13 12:28:37.339943]Total energy: 17066255.28700008
[2022-04-13 12:29:57.327974]Total energy: 17076529.39474318
[2022-04-13 12:31:16.307154]Total energy: 17083258.886055898
[2022-04-13 12:32:35.194345]Total energy: 17061843.243827544
[2022-04-13 12:33:54.012728]Total energy: 17093769.319612917
[2022-04-13 12:35:10.547639]Total energy: 17078576.143253837
[2022-04-13 12:36:27.452238]Total energy: 17049930.95320167
[2022-04-13 12:37:44.540494]Total energy: 17113349.88309307
[2022-04-13 12:39:06.924554]Total energy: 17059968.059159424
[2022-04-13 12:40:29.235300]Total energy: 17061088.491250403
[2022-04-13 12:41:49.525780]Total energy: 17095959.012011696
[2022-04-13 12:43:09.137042]Total energy: 17096580.116437662
[2022-04-13 12:44:31.658160]Total energy: 17061137.460355744
[2022-04-13 12:45:49.402541]Total energy: 17072036.372114565
[2022-04-13 12:47:07.481844]Total energy: 17033516.307203244
[2022-04-13 12:48:24.336671]Total energy: 17055240.183128912
[2022-04-13 12:49:43.382122]Total energy: 17078662.5986374
[2022-04-13 12:51:00.000154]Total energy: 17072137.92982312
[2022-04-13 12:52:19.157775]Total energy: 17070719.934639305
[2022-04-13 12:53:35.452884]Total energy: 17080606.571320888
[2022-04-13 12:54:54.980532]Total energy: 17078919.61783054
[2022-04-13 12:56:14.144598]Total energy: 17058033.191714182
[2022-04-13 12:57:31.455968]Total energy: 17081371.456250582
[2022-04-13 12:58:50.588772]Total energy: 17058570.377949815
[2022-04-13 13:00:10.100228]Total energy: 17075659.350929674
[2022-04-13 13:01:29.056130]Total energy: 17077508.27055765
[2022-04-13 13:02:49.863201]Total energy: 17089517.483971465
[2022-04-13 13:04:10.304992]Total energy: 17086695.80955169
[2022-04-13 13:05:32.446771]Total energy: 17079786.69178551
[2022-04-13 13:06:50.115481]Total energy: 17059195.09560751
[2022-04-13 13:08:09.643640]Total energy: 17096844.247060724
[2022-04-13 13:09:27.449483]Total energy: 17062064.913975812
[2022-04-13 13:10:44.994317]Total energy: 17066014.800916094
[2022-04-13 13:12:04.790293]Total energy: 17053503.99498513
[2022-04-13 13:13:24.226174]Total energy: 17070792.528295733
[2022-04-13 13:14:41.772006]Total energy: 17047626.694055095
[2022-04-13 13:15:58.674010]Total energy: 17076842.841040954
[2022-04-13 13:17:19.427706]Total energy: 17081964.846608922
[2022-04-13 13:18:37.227678]Total energy: 17076616.23449412
[2022-04-13 13:19:55.935306]Total energy: 17073575.016635723
[2022-04-13 13:21:13.858868]Total energy: 17061417.86887108
[2022-04-13 13:22:36.067725]Total energy: 17064392.261433013
[2022-04-13 13:23:55.621376]Total energy: 17066030.96737144
[2022-04-13 13:25:14.349145]Total energy: 17054516.555574466
[2022-04-13 13:26:33.440316]Total energy: 17106720.002608787
[2022-04-13 13:27:54.231235]Total energy: 17077505.697523754
[2022-04-13 13:29:10.856556]Total energy: 17093752.159157436
[2022-04-13 13:30:31.478157]Total energy: 17084414.496613063
[2022-04-13 13:31:50.234170]Total energy: 17075602.30338372
[2022-04-13 13:33:10.696410]Total energy: 17083882.994164187
[2022-04-13 13:34:31.631848]Total energy: 17067209.812828448
[2022-04-13 13:35:51.507808]Total energy: 17065320.588634375
[2022-04-13 13:37:12.560679]Total energy: 17078545.888219897
[2022-04-13 13:38:31.824116]Total energy: 17072718.52677967
[2022-04-13 13:39:49.822184]Total energy: 17086878.09848449
[2022-04-13 13:41:08.026159]Total energy: 17065016.405151162
[2022-04-13 13:42:26.002482]Total energy: 17099834.363353718
[2022-04-13 13:43:44.919178]Total energy: 17057808.651327174
[2022-04-13 13:45:03.740402]Total energy: 17047950.78716216
[2022-04-13 13:46:23.039532]Total energy: 17066922.73858626
[2022-04-13 13:47:39.844559]Total energy: 17064243.604051966
[2022-04-13 13:48:57.077799]Total energy: 17044117.7850388
[2022-04-13 13:50:13.783710]Total energy: 17084006.99586463
[2022-04-13 13:51:34.109958]Total energy: 17071611.896332923
[2022-04-13 13:52:56.968623]Total energy: 17082998.43322071
[2022-04-13 13:54:15.956001]Total energy: 17103029.854220267
[2022-04-13 13:55:33.461144]Total energy: 17063293.021764763
[2022-04-13 13:56:51.387668]Total energy: 17088448.901317153
[2022-04-13 13:58:12.636904]Total energy: 17056237.351521503
[2022-04-13 13:59:32.214244]Total energy: 17052895.841573227
[2022-04-13 14:00:49.534358]Total energy: 17067647.914750528
[2022-04-13 14:02:06.018804]Total energy: 17093159.59993926
[2022-04-13 14:03:25.300323]Total energy: 17031424.587274723
[2022-04-13 14:04:44.257933]Total energy: 17072045.348340318
[2022-04-13 14:06:03.476054]Total energy: 17076201.08124661
[2022-04-13 14:07:26.215117]Total energy: 17076808.75500636
[2022-04-13 14:08:48.148321]Total energy: 17077545.77043634
[2022-04-13 14:10:09.022499]Total energy: 17094567.99361798
[2022-04-13 14:11:32.871779]Total energy: 17061947.002780285
[2022-04-13 14:12:50.513425]Total energy: 17073517.827763427
[2022-04-13 14:14:09.802745]Total energy: 17054238.078141887
[2022-04-13 14:15:27.267467]Total energy: 17068899.205905173
[2022-04-13 14:16:48.822929]Total energy: 17057526.40215894
[2022-04-13 14:18:07.741415]Total energy: 17078844.426643454
[2022-04-13 14:19:25.071552]Total energy: 17103423.760830484
[2022-04-13 14:20:47.780673]Total energy: 17076813.572024986
[2022-04-13 14:22:15.004335]Total energy: 17090562.87726155
[2022-04-13 14:23:35.571901]Total energy: 17084452.849031862
[2022-04-13 14:24:52.792094]Total energy: 17038548.87719286
[2022-04-13 14:26:10.683063]Total energy: 17084799.046830937
[2022-04-13 14:27:28.356800]Total energy: 17053319.30199543
[2022-04-13 14:28:47.308993]Total energy: 17096305.20866162
[2022-04-13 14:30:07.085841]Total energy: 17086996.684728388
[2022-04-13 14:31:26.427095]Total energy: 17088446.133666247
[2022-04-13 14:32:47.598202]Total energy: 17056045.92754363
[2022-04-13 14:34:11.688828]Total energy: 17089087.44891045
[2022-04-13 14:35:28.786863]Total energy: 17087251.732867867
[2022-04-13 14:36:49.163121]Total energy: 17084069.817973655
[2022-04-13 14:38:07.551899]Total energy: 17061408.332501415
[2022-04-13 14:39:24.305671]Total energy: 17054265.920079283
[2022-04-13 14:40:43.929038]Total energy: 17077117.456397675
[2022-04-13 14:42:04.130588]Total energy: 17063192.17400174
[2022-04-13 14:43:27.251275]Total energy: 17088988.199471306
[2022-04-13 14:44:47.066810]Total energy: 17068132.865468238
[2022-04-13 14:46:05.195030]Total energy: 17068536.685168635
[2022-04-13 14:47:24.156959]Total energy: 17094798.025586482
[2022-04-13 14:48:42.412396]Total energy: 17097592.872449912
[2022-04-13 14:50:02.183360]Total energy: 17069450.519508
[2022-04-13 14:51:23.041774]Total energy: 17058418.306572907
[2022-04-13 14:52:42.990317]Total energy: 17083290.54186932
[2022-04-13 14:54:04.723836]Total energy: 17066908.62416368
[2022-04-13 14:55:25.858080]Total energy: 17089920.208414696
[2022-04-13 14:56:43.868276]Total energy: 17055975.703377265
[2022-04-13 14:58:01.398359]Total energy: 17083457.659693986
[2022-04-13 14:59:20.199686]Total energy: 17057196.508571196
[2022-04-13 15:00:41.466206]Total energy: 17042625.856542412
[2022-04-13 15:01:57.846035]Total energy: 17068784.41283832
[2022-04-13 15:03:17.522806]Total energy: 17066102.723656047
