initial: all - diverse_all
[2022-04-10 18:51:50.812789]Total energy: 16512050.283834387
[2022-04-10 18:53:27.346514]Total energy: 16508174.311004635
[2022-04-10 18:54:43.543354]Total energy: 16530500.640232312
[2022-04-10 18:55:59.706348]Total energy: 16518462.365319187
[2022-04-10 18:57:15.142438]Total energy: 16523686.140023772
[2022-04-10 18:58:30.280400]Total energy: 16522375.058139665
[2022-04-10 18:59:46.575565]Total energy: 16535997.411393194
[2022-04-10 19:01:23.776732]Total energy: 16518730.989258796
[2022-04-10 19:03:13.871077]Total energy: 16522021.391221924
[2022-04-10 19:04:43.982034]Total energy: 16526034.827160778
[2022-04-10 19:06:14.057881]Total energy: 16515021.826352231
[2022-04-10 19:07:44.135833]Total energy: 16519980.583782678
[2022-04-10 19:09:18.204273]Total energy: 16525767.361061817
[2022-04-10 19:10:53.863812]Total energy: 16529108.110425334
[2022-04-10 19:12:15.018998]Total energy: 16518124.770074124
[2022-04-10 19:13:28.583676]Total energy: 16516585.053852
[2022-04-10 19:14:42.256065]Total energy: 16518010.266675904
[2022-04-10 19:15:55.658556]Total energy: 16520291.550418057
[2022-04-10 19:17:09.107223]Total energy: 16516527.446808252
[2022-04-10 19:18:23.149633]Total energy: 16527538.952538522
[2022-04-10 19:19:36.533362]Total energy: 16525846.4621766
[2022-04-10 19:21:14.693261]Total energy: 16516289.283422109
[2022-04-10 19:22:55.281623]Total energy: 16540220.516782587
[2022-04-10 19:24:25.443383]Total energy: 16517788.21735916
[2022-04-10 19:25:57.947350]Total energy: 16521374.082753249
[2022-04-10 19:27:18.737440]Total energy: 16517173.458579484
[2022-04-10 19:28:35.639290]Total energy: 16530277.04697432
[2022-04-10 19:29:51.032446]Total energy: 16529423.24155346
[2022-04-10 19:31:06.910939]Total energy: 16515798.218926687
[2022-04-10 19:32:21.902581]Total energy: 16526172.020651542
[2022-04-10 19:33:35.645427]Total energy: 16535686.658553522
[2022-04-10 19:34:49.763144]Total energy: 16518384.12959115
[2022-04-10 19:36:03.247898]Total energy: 16519924.33470741
[2022-04-10 19:37:17.604781]Total energy: 16532621.927203853
[2022-04-10 19:38:32.070253]Total energy: 16520815.08072229
[2022-04-10 19:39:45.473173]Total energy: 16527602.547721041
[2022-04-10 19:41:09.830397]Total energy: 16529679.445182757
[2022-04-10 19:42:34.940978]Total energy: 16533327.821183512
[2022-04-10 19:44:00.424248]Total energy: 16508910.111570764
[2022-04-10 19:45:20.497889]Total energy: 16518951.956583034
[2022-04-10 19:46:45.292412]Total energy: 16529957.735953717
[2022-04-10 19:48:09.965455]Total energy: 16518308.646031616
[2022-04-10 19:49:37.874047]Total energy: 16517957.181935025
[2022-04-10 19:51:08.338287]Total energy: 16518316.09486961
[2022-04-10 19:52:27.928897]Total energy: 16519180.021204513
[2022-04-10 19:53:41.342275]Total energy: 16530112.01430753
[2022-04-10 19:54:55.209010]Total energy: 16523287.665146938
[2022-04-10 19:56:10.114793]Total energy: 16527165.883674849
[2022-04-10 19:57:23.550127]Total energy: 16528857.470977262
[2022-04-10 19:58:37.598100]Total energy: 16534960.938576443
[2022-04-10 19:59:53.650847]Total energy: 16522718.276270673
[2022-04-10 20:01:19.204648]Total energy: 16532686.699962221
[2022-04-10 20:02:38.498566]Total energy: 16528458.334916035
[2022-04-10 20:03:54.156207]Total energy: 16521579.252531797
[2022-04-10 20:05:11.381414]Total energy: 16520605.188328141
[2022-04-10 20:06:26.243777]Total energy: 16514697.002150651
[2022-04-10 20:07:41.495041]Total energy: 16521433.64697827
[2022-04-10 20:08:58.939942]Total energy: 16520265.18832533
[2022-04-10 20:10:17.054294]Total energy: 16535172.741209313
[2022-04-10 20:11:58.596419]Total energy: 16529805.519562962
[2022-04-10 20:13:36.393788]Total energy: 16523014.686999043
[2022-04-10 20:15:13.702857]Total energy: 16536752.81184595
[2022-04-10 20:16:38.550109]Total energy: 16517984.72115068
[2022-04-10 20:17:57.904691]Total energy: 16531747.715940215
[2022-04-10 20:19:14.919500]Total energy: 16519973.900933873
[2022-04-10 20:21:09.763773]Total energy: 16517421.99995907
[2022-04-10 20:22:53.362399]Total energy: 16520931.951266166
[2022-04-10 20:24:22.279038]Total energy: 16517006.713843916
[2022-04-10 20:25:44.269992]Total energy: 16523362.050738418
[2022-04-10 20:27:00.008148]Total energy: 16523811.039006555
[2022-04-10 20:28:14.358289]Total energy: 16527519.233831208
[2022-04-10 20:29:28.962397]Total energy: 16523706.51508645
[2022-04-10 20:30:58.897135]Total energy: 16533512.297291934
[2022-04-10 20:32:28.775987]Total energy: 16523653.382053211
[2022-04-10 20:33:52.972529]Total energy: 16521983.993159492
[2022-04-10 20:35:19.373297]Total energy: 16526378.861326365
[2022-04-10 20:36:38.667105]Total energy: 16518014.048092844
[2022-04-10 20:37:52.126695]Total energy: 16519650.75992836
[2022-04-10 20:39:07.145843]Total energy: 16526950.998164566
[2022-04-10 20:40:31.232785]Total energy: 16537485.7289187
[2022-04-10 20:42:02.327344]Total energy: 16529600.88071849
[2022-04-10 20:43:21.076137]Total energy: 16523052.986521982
[2022-04-10 20:44:36.552722]Total energy: 16530373.76637711
[2022-04-10 20:45:51.570765]Total energy: 16523959.50815911
[2022-04-10 20:47:05.217063]Total energy: 16512876.412325546
[2022-04-10 20:48:18.321816]Total energy: 16534467.885927018
[2022-04-10 20:49:32.066864]Total energy: 16524787.56853459
[2022-04-10 20:51:09.114544]Total energy: 16503170.405450223
[2022-04-10 20:52:57.935647]Total energy: 16512972.381644022
[2022-04-10 20:54:34.274859]Total energy: 16538780.530944288
[2022-04-10 20:56:03.891855]Total energy: 16520696.212079618
[2022-04-10 20:57:33.597563]Total energy: 16512881.770786619
[2022-04-10 20:58:55.873243]Total energy: 16525762.385435114
[2022-04-10 21:00:09.523504]Total energy: 16528879.876570925
[2022-04-10 21:01:48.671750]Total energy: 16530795.840518024
[2022-04-10 21:03:18.896209]Total energy: 16515851.79683542
[2022-04-10 21:04:44.373102]Total energy: 16530595.593337392
[2022-04-10 21:06:09.552135]Total energy: 16527240.7815017
[2022-04-10 21:07:37.332797]Total energy: 16516840.204276081
[2022-04-10 21:08:58.392206]Total energy: 16525369.132446768
[2022-04-10 21:10:13.361542]Total energy: 16525910.245622909
[2022-04-10 21:11:51.203871]Total energy: 16536870.603054974
[2022-04-10 21:13:27.860903]Total energy: 16523746.071223475
[2022-04-10 21:14:46.709730]Total energy: 16528298.152972577
[2022-04-10 21:16:00.837189]Total energy: 16524039.534963699
[2022-04-10 21:17:18.502171]Total energy: 16529891.762375344
[2022-04-10 21:18:33.029789]Total energy: 16523540.921351554
[2022-04-10 21:19:50.669769]Total energy: 16518888.744915823
[2022-04-10 21:21:31.120326]Total energy: 16526575.185952472
[2022-04-10 21:23:08.067987]Total energy: 16523854.714886364
[2022-04-10 21:24:36.920622]Total energy: 16535309.980776623
[2022-04-10 21:26:07.002641]Total energy: 16527634.423875751
[2022-04-10 21:27:38.622105]Total energy: 16521282.876600731
[2022-04-10 21:29:01.189822]Total energy: 16522937.256100256
[2022-04-10 21:30:19.963188]Total energy: 16525071.324313678
[2022-04-10 21:31:35.732862]Total energy: 16526091.863960303
[2022-04-10 21:32:51.614973]Total energy: 16530263.625198673
[2022-04-10 21:34:05.181740]Total energy: 16509690.036851784
[2022-04-10 21:35:19.216545]Total energy: 16514712.199611725
[2022-04-10 21:36:34.252276]Total energy: 16528542.190431448
[2022-04-10 21:37:47.954366]Total energy: 16515262.780301249
[2022-04-10 21:39:03.080944]Total energy: 16504724.332206715
[2022-04-10 21:40:18.836702]Total energy: 16528311.226099819
[2022-04-10 21:41:52.780100]Total energy: 16520185.709608039
[2022-04-10 21:43:21.361794]Total energy: 16523190.726470022
[2022-04-10 21:44:48.336171]Total energy: 16522156.05237466
[2022-04-10 21:46:05.799035]Total energy: 16521080.000956787
[2022-04-10 21:47:21.262449]Total energy: 16521264.507591877
[2022-04-10 21:48:35.980065]Total energy: 16531908.63017968
[2022-04-10 21:49:50.886696]Total energy: 16531469.63533724
[2022-04-10 21:51:27.133439]Total energy: 16519655.233790558
[2022-04-10 21:52:59.686485]Total energy: 16511135.249807369
[2022-04-10 21:54:15.251331]Total energy: 16518568.92403632
[2022-04-10 21:55:30.027099]Total energy: 16525714.749664623
[2022-04-10 21:56:46.493023]Total energy: 16545251.223623361
[2022-04-10 21:58:01.165986]Total energy: 16503907.355123715
[2022-04-10 21:59:16.500003]Total energy: 16518648.674877105
[2022-04-10 22:00:45.437409]Total energy: 16518498.0027118
[2022-04-10 22:02:20.732885]Total energy: 16524142.614146708
[2022-04-10 22:03:49.048749]Total energy: 16511407.293356944
[2022-04-10 22:05:15.877636]Total energy: 16530069.60519941
[2022-04-10 22:06:47.162511]Total energy: 16523212.562683472
[2022-04-10 22:08:08.246769]Total energy: 16515442.34396435
[2022-04-10 22:09:23.716483]Total energy: 16523963.773815887
[2022-04-10 22:11:03.100261]Total energy: 16522989.976840649
[2022-04-10 22:12:31.402509]Total energy: 16527903.875049522
[2022-04-10 22:14:01.146208]Total energy: 16527507.471332643
[2022-04-10 22:15:27.170357]Total energy: 16525844.47385927
[2022-04-10 22:16:47.240896]Total energy: 16525507.382057218
[2022-04-10 22:18:07.595881]Total energy: 16514593.78915284
[2022-04-10 22:19:27.871349]Total energy: 16522440.634835374
[2022-04-10 22:21:00.171601]Total energy: 16531020.694713473
[2022-04-10 22:22:19.042504]Total energy: 16517537.388984656
[2022-04-10 22:23:34.267677]Total energy: 16533248.10930392
[2022-04-10 22:24:48.964899]Total energy: 16518924.217292704
[2022-04-10 22:26:03.141257]Total energy: 16531018.025563678
[2022-04-10 22:27:17.366243]Total energy: 16515522.608121755
[2022-04-10 22:28:31.415218]Total energy: 16507416.09369143
[2022-04-10 22:29:47.315916]Total energy: 16516361.924129698
[2022-04-10 22:31:02.160486]Total energy: 16517063.318988169
[2022-04-10 22:32:17.319307]Total energy: 16539873.367698465
[2022-04-10 22:33:32.439300]Total energy: 16532222.28183686
[2022-04-10 22:34:48.642920]Total energy: 16518688.195616817
[2022-04-10 22:36:03.248941]Total energy: 16518743.093541684
[2022-04-10 22:37:18.271468]Total energy: 16517867.850960016
[2022-04-10 22:38:32.908594]Total energy: 16510373.07237972
[2022-04-10 22:39:46.754252]Total energy: 16522640.192435006
[2022-04-10 22:41:33.884721]Total energy: 16520447.304142812
[2022-04-10 22:43:22.681550]Total energy: 16519140.371974142
[2022-04-10 22:44:42.221213]Total energy: 16521268.532099377
[2022-04-10 22:45:59.002056]Total energy: 16521032.034846652
[2022-04-10 22:47:14.354907]Total energy: 16528042.454647264
[2022-04-10 22:48:30.171854]Total energy: 16516547.38463347
[2022-04-10 22:49:45.225883]Total energy: 16529696.115065947
[2022-04-10 22:51:20.347806]Total energy: 16521550.16328248
[2022-04-10 22:52:45.265219]Total energy: 16505813.851777593
[2022-04-10 22:54:14.558959]Total energy: 16520815.904327178
[2022-04-10 22:55:45.277299]Total energy: 16528962.395921541
[2022-04-10 22:57:04.515761]Total energy: 16527148.84823633
[2022-04-10 22:58:19.605955]Total energy: 16533207.656454869
[2022-04-10 22:59:34.749755]Total energy: 16508806.332433186
[2022-04-10 23:01:17.291640]Total energy: 16513518.654989468
[2022-04-10 23:02:34.813335]Total energy: 16513967.984923154
[2022-04-10 23:03:51.542549]Total energy: 16535166.99364379
[2022-04-10 23:05:10.176403]Total energy: 16514299.193746202
[2022-04-10 23:06:29.221009]Total energy: 16530679.668486977
[2022-04-10 23:07:48.183988]Total energy: 16534249.290542133
[2022-04-10 23:09:07.723532]Total energy: 16530284.287955305
[2022-04-10 23:10:45.441105]Total energy: 16526319.986855676
[2022-04-10 23:12:35.447378]Total energy: 16505302.881637061
[2022-04-10 23:14:07.928508]Total energy: 16529980.843564082
[2022-04-10 23:15:22.464386]Total energy: 16545228.611812396
[2022-04-10 23:16:37.432916]Total energy: 16518196.373237576
[2022-04-10 23:17:52.538168]Total energy: 16535011.713256955
[2022-04-10 23:19:06.833306]Total energy: 16532606.435621811
[2022-04-10 23:20:30.841164]Total energy: 16528426.470845487
[2022-04-10 23:22:07.101577]Total energy: 16518433.945222015
[2022-04-10 23:23:24.874668]Total energy: 16510100.914751293
[2022-04-10 23:24:39.380517]Total energy: 16529046.333813027
[2022-04-10 23:26:02.272813]Total energy: 16525613.624068543
[2022-04-10 23:27:16.309034]Total energy: 16524148.893157972
[2022-04-10 23:28:30.575211]Total energy: 16527283.638909379
[2022-04-10 23:29:45.435683]Total energy: 16517204.11771539
[2022-04-10 23:31:00.275042]Total energy: 16528272.985098131
[2022-04-10 23:32:14.233444]Total energy: 16533047.250608968
[2022-04-10 23:33:28.831753]Total energy: 16518236.274441203
[2022-04-10 23:34:43.353162]Total energy: 16531373.347040657
[2022-04-10 23:35:59.984622]Total energy: 16535886.236186316
[2022-04-10 23:37:18.004656]Total energy: 16506610.168682894
[2022-04-10 23:38:33.632840]Total energy: 16519877.280053843
[2022-04-10 23:39:47.908168]Total energy: 16518193.72811291
[2022-04-10 23:41:14.152620]Total energy: 16535475.260963669
[2022-04-10 23:42:34.859411]Total energy: 16521657.288741782
[2022-04-10 23:43:49.555504]Total energy: 16519221.302058654
[2022-04-10 23:45:04.426364]Total energy: 16512964.713388937
[2022-04-10 23:46:20.123031]Total energy: 16521810.934237532
[2022-04-10 23:47:34.715906]Total energy: 16533062.340750774
[2022-04-10 23:48:48.225128]Total energy: 16530388.142272836
[2022-04-10 23:50:02.768387]Total energy: 16529993.088047082
[2022-04-10 23:51:24.239449]Total energy: 16525779.963102913
[2022-04-10 23:52:47.468288]Total energy: 16523539.766538013
[2022-04-10 23:54:05.519041]Total energy: 16511052.755998531
[2022-04-10 23:55:21.678622]Total energy: 16525610.257285232
[2022-04-10 23:56:38.962006]Total energy: 16528103.70451614
[2022-04-10 23:57:57.903209]Total energy: 16534614.148484146
[2022-04-10 23:59:15.979352]Total energy: 16511551.63131013
[2022-04-11 00:01:02.496809]Total energy: 16534055.098614562
[2022-04-11 00:02:33.432756]Total energy: 16515843.56655681
[2022-04-11 00:03:54.119492]Total energy: 16519391.359951437
[2022-04-11 00:05:07.513316]Total energy: 16504908.360356353
[2022-04-11 00:06:24.489544]Total energy: 16525820.757443609
[2022-04-11 00:07:38.850375]Total energy: 16530893.672317544
[2022-04-11 00:08:53.160904]Total energy: 16524512.118358744
[2022-04-11 00:10:07.507518]Total energy: 16519845.187243516
[2022-04-11 00:11:42.004055]Total energy: 16520480.96507865
[2022-04-11 00:13:05.111993]Total energy: 16530244.738562264
[2022-04-11 00:14:18.600142]Total energy: 16527670.111663003
[2022-04-11 00:15:32.029902]Total energy: 16523371.656424819
[2022-04-11 00:16:46.637323]Total energy: 16530883.30932658
[2022-04-11 00:18:01.758574]Total energy: 16522456.106686613
[2022-04-11 00:19:15.947473]Total energy: 16522768.240163354
[2022-04-11 00:20:38.125030]Total energy: 16530299.88895527
[2022-04-11 00:22:05.727811]Total energy: 16525049.14961482
[2022-04-11 00:23:25.677181]Total energy: 16534956.415752647
[2022-04-11 00:24:41.232007]Total energy: 16527447.782100191
[2022-04-11 00:25:57.628417]Total energy: 16519989.346955575
[2022-04-11 00:27:11.563009]Total energy: 16524553.185703428
[2022-04-11 00:28:25.708748]Total energy: 16528836.990201827
[2022-04-11 00:29:41.533861]Total energy: 16522983.816784965
[2022-04-11 00:31:16.692138]Total energy: 16520941.491885927
[2022-04-11 00:32:31.670353]Total energy: 16520511.11433285
[2022-04-11 00:33:46.728349]Total energy: 16527453.027018275
[2022-04-11 00:35:02.104876]Total energy: 16518278.849734142
[2022-04-11 00:36:17.744653]Total energy: 16520944.485975128
[2022-04-11 00:37:33.912413]Total energy: 16529059.20063002
[2022-04-11 00:38:49.270829]Total energy: 16523564.708942534
[2022-04-11 00:40:03.848565]Total energy: 16515938.382106107
[2022-04-11 00:41:21.099192]Total energy: 16519308.950048473
[2022-04-11 00:42:37.111787]Total energy: 16529560.676499173
[2022-04-11 00:43:51.081234]Total energy: 16532623.019503135
[2022-04-11 00:45:06.490144]Total energy: 16527299.067960206
[2022-04-11 00:46:21.394136]Total energy: 16538467.293787995
[2022-04-11 00:47:39.608200]Total energy: 16524080.683108767
[2022-04-11 00:48:56.589682]Total energy: 16520652.292677816
[2022-04-11 00:50:13.427364]Total energy: 16522571.244565722
[2022-04-11 00:51:30.016173]Total energy: 16513515.243581057
[2022-04-11 00:52:46.923146]Total energy: 16516900.59663293
[2022-04-11 00:54:04.147985]Total energy: 16527217.433704637
[2022-04-11 00:55:24.487768]Total energy: 16526799.251846591
[2022-04-11 00:56:39.284687]Total energy: 16528264.806586718
[2022-04-11 00:57:54.043216]Total energy: 16518062.595461199
[2022-04-11 00:59:08.338256]Total energy: 16533438.193448085
[2022-04-11 01:00:40.909164]Total energy: 16534895.189042797
[2022-04-11 01:02:06.341998]Total energy: 16519523.7395174
[2022-04-11 01:03:21.856109]Total energy: 16527624.229412384
[2022-04-11 01:04:37.313528]Total energy: 16516906.12051196
[2022-04-11 01:05:51.419760]Total energy: 16520411.417950979
[2022-04-11 01:07:07.566079]Total energy: 16524076.60082601
[2022-04-11 01:08:22.689322]Total energy: 16520306.129704887
[2022-04-11 01:09:39.074943]Total energy: 16530332.952211803
[2022-04-11 01:11:02.366111]Total energy: 16532557.486589856
[2022-04-11 01:12:21.757791]Total energy: 16524738.835765619
[2022-04-11 01:13:37.853353]Total energy: 16531132.986456659
[2022-04-11 01:14:55.440551]Total energy: 16513931.206622913
[2022-04-11 01:16:10.100383]Total energy: 16527382.467873741
[2022-04-11 01:17:23.339192]Total energy: 16543314.257657662
[2022-04-11 01:18:42.821116]Total energy: 16519987.039124249
[2022-04-11 01:19:56.549467]Total energy: 16529668.001348317
[2022-04-11 01:21:13.207558]Total energy: 16532049.752507936
[2022-04-11 01:22:29.972685]Total energy: 16523914.048834026
