initial: all - diverse_no_blind_all
[2022-04-10 01:01:28.491730]Total energy: 16835959.464627318
[2022-04-10 01:02:45.104560]Total energy: 16822721.114445727
[2022-04-10 01:04:00.471039]Total energy: 16807141.825557884
[2022-04-10 01:05:17.054549]Total energy: 16794774.80091038
[2022-04-10 01:06:31.538896]Total energy: 16775748.237543542
[2022-04-10 01:07:47.722325]Total energy: 16783883.69625337
[2022-04-10 01:09:02.496227]Total energy: 16786083.122114476
[2022-04-10 01:10:18.007638]Total energy: 16856633.84458516
[2022-04-10 01:11:58.084225]Total energy: 16789730.894504663
[2022-04-10 01:13:31.280694]Total energy: 16807725.9770712
[2022-04-10 01:15:03.397977]Total energy: 16826704.023853723
[2022-04-10 01:16:27.161031]Total energy: 16853875.220706295
[2022-04-10 01:17:41.417695]Total energy: 16836245.41904765
[2022-04-10 01:18:56.891011]Total energy: 16786349.722122893
[2022-04-10 01:20:11.434136]Total energy: 16813753.88792352
[2022-04-10 01:21:26.396070]Total energy: 16800655.886195034
[2022-04-10 01:22:40.753604]Total energy: 16835389.372292086
[2022-04-10 01:23:55.691010]Total energy: 16789584.19601348
[2022-04-10 01:25:10.792381]Total energy: 16817933.318728697
[2022-04-10 01:26:24.819885]Total energy: 16801219.31138369
[2022-04-10 01:27:39.510064]Total energy: 16808539.532271106
[2022-04-10 01:28:54.810967]Total energy: 16807781.09703631
[2022-04-10 01:30:11.857889]Total energy: 16805526.216807414
[2022-04-10 01:31:36.347109]Total energy: 16837882.62376047
[2022-04-10 01:33:12.051382]Total energy: 16840837.06652324
[2022-04-10 01:34:33.824187]Total energy: 16798296.701838866
[2022-04-10 01:35:49.049576]Total energy: 16793288.768291865
[2022-04-10 01:37:04.257186]Total energy: 16822509.726955056
[2022-04-10 01:38:22.939361]Total energy: 16775186.348076666
[2022-04-10 01:39:37.535415]Total energy: 16779047.2136833
[2022-04-10 01:41:17.916234]Total energy: 16768378.776566364
[2022-04-10 01:42:52.861511]Total energy: 16802065.808271237
[2022-04-10 01:44:08.279721]Total energy: 16777137.657522785
[2022-04-10 01:45:22.656720]Total energy: 16773829.35482157
[2022-04-10 01:46:41.091722]Total energy: 16813806.244637866
[2022-04-10 01:47:55.150421]Total energy: 16784681.963253547
[2022-04-10 01:49:10.043112]Total energy: 16793844.560483243
[2022-04-10 01:50:24.688408]Total energy: 16826820.17956533
[2022-04-10 01:51:39.564824]Total energy: 16820207.34853866
[2022-04-10 01:52:55.175272]Total energy: 16791317.385490175
[2022-04-10 01:54:09.815405]Total energy: 16783648.328060053
[2022-04-10 01:55:24.349589]Total energy: 16799559.791970238
[2022-04-10 01:56:40.275491]Total energy: 16825528.620862894
[2022-04-10 01:57:54.943402]Total energy: 16778087.09917894
[2022-04-10 01:59:09.817144]Total energy: 16812666.295008022
[2022-04-10 02:00:42.298471]Total energy: 16799635.457841195
[2022-04-10 02:02:22.782999]Total energy: 16778077.63833409
[2022-04-10 02:03:50.304701]Total energy: 16775265.96858121
[2022-04-10 02:05:18.843744]Total energy: 16834494.201257367
[2022-04-10 02:06:48.149443]Total energy: 16864381.27562985
[2022-04-10 02:08:12.015107]Total energy: 16782221.43076432
[2022-04-10 02:09:26.713450]Total energy: 16770366.255307646
[2022-04-10 02:10:41.709514]Total energy: 16770836.887425179
[2022-04-10 02:11:57.909222]Total energy: 16787472.93047778
[2022-04-10 02:13:12.353512]Total energy: 16807311.28157375
[2022-04-10 02:14:27.015008]Total energy: 16799517.38769868
[2022-04-10 02:15:43.062230]Total energy: 16748600.257489743
[2022-04-10 02:16:57.710486]Total energy: 16767525.763120633
[2022-04-10 02:18:13.203262]Total energy: 16782314.091236044
[2022-04-10 02:19:27.899391]Total energy: 16757699.125313174
[2022-04-10 02:21:22.962551]Total energy: 16769554.68621005
[2022-04-10 02:23:19.998929]Total energy: 16806426.022367712
[2022-04-10 02:24:44.500351]Total energy: 16776945.291875528
[2022-04-10 02:25:59.791820]Total energy: 16798148.270193826
[2022-04-10 02:27:14.726912]Total energy: 16740634.351563748
[2022-04-10 02:28:29.231490]Total energy: 16760448.274352364
[2022-04-10 02:29:44.787034]Total energy: 16725872.678909669
[2022-04-10 02:31:06.021434]Total energy: 16699635.733632807
[2022-04-10 02:32:34.543796]Total energy: 16640729.791131167
[2022-04-10 02:34:09.067872]Total energy: 16657483.99266637
[2022-04-10 02:35:41.357411]Total energy: 16685112.655060943
[2022-04-10 02:37:07.440326]Total energy: 16652570.51222253
[2022-04-10 02:38:22.663869]Total energy: 16632524.582808668
[2022-04-10 02:39:38.330752]Total energy: 16573511.109864203
[2022-04-10 02:40:53.511156]Total energy: 16600523.567900943
[2022-04-10 02:42:08.581789]Total energy: 16595220.486821307
[2022-04-10 02:43:25.487931]Total energy: 16605573.637316424
[2022-04-10 02:44:40.119915]Total energy: 16618464.71779333
[2022-04-10 02:45:54.976516]Total energy: 16629498.458314884
[2022-04-10 02:47:10.811063]Total energy: 16631860.323876662
[2022-04-10 02:48:25.325068]Total energy: 16622669.880997827
[2022-04-10 02:49:40.118490]Total energy: 16581964.415618934
[2022-04-10 02:51:04.333236]Total energy: 16612574.024182029
[2022-04-10 02:52:36.334253]Total energy: 16585144.511012025
[2022-04-10 02:54:10.326799]Total energy: 16635936.400199758
[2022-04-10 02:55:35.724030]Total energy: 16634493.10222371
[2022-04-10 02:56:50.556143]Total energy: 16589538.769897088
[2022-04-10 02:58:05.322633]Total energy: 16600126.9743337
[2022-04-10 02:59:20.000432]Total energy: 16604089.069164414
[2022-04-10 03:01:22.485681]Total energy: 16643071.249325696
[2022-04-10 03:03:07.793295]Total energy: 16602885.710436461
[2022-04-10 03:04:32.106386]Total energy: 16576347.307025533
[2022-04-10 03:05:56.344955]Total energy: 16568320.418407712
[2022-04-10 03:07:23.784240]Total energy: 16615518.096238688
[2022-04-10 03:08:45.809960]Total energy: 16646469.228684776
[2022-04-10 03:10:01.203176]Total energy: 16629979.558314653
[2022-04-10 03:11:16.297800]Total energy: 16671143.55133867
[2022-04-10 03:12:31.162765]Total energy: 16622825.354342476
[2022-04-10 03:13:46.298438]Total energy: 16622452.540772777
[2022-04-10 03:15:01.240754]Total energy: 16644305.611033699
[2022-04-10 03:16:15.877707]Total energy: 16656443.56072475
[2022-04-10 03:17:30.590841]Total energy: 16668018.779175779
[2022-04-10 03:18:45.066087]Total energy: 16631189.93734252
[2022-04-10 03:20:00.188025]Total energy: 16595145.872308973
[2022-04-10 03:21:41.891761]Total energy: 16645654.032468202
[2022-04-10 03:23:24.634450]Total energy: 16614397.415484037
[2022-04-10 03:24:59.392893]Total energy: 16633306.286450434
[2022-04-10 03:26:34.416632]Total energy: 16622992.477028662
[2022-04-10 03:28:09.004976]Total energy: 16612200.6952019
[2022-04-10 03:29:41.207221]Total energy: 16625011.17563381
[2022-04-10 03:30:59.862594]Total energy: 16618436.005260687
[2022-04-10 03:32:16.834943]Total energy: 16656385.220871512
[2022-04-10 03:33:33.747172]Total energy: 16642607.727156315
[2022-04-10 03:34:51.182993]Total energy: 16628200.966543887
[2022-04-10 03:36:09.959586]Total energy: 16648488.568614509
[2022-04-10 03:37:33.330783]Total energy: 16615665.911788216
[2022-04-10 03:38:48.862784]Total energy: 16644953.117714228
[2022-04-10 03:40:05.569568]Total energy: 16648870.502987785
[2022-04-10 03:41:52.822624]Total energy: 16615381.975960601
[2022-04-10 03:43:32.100960]Total energy: 16648413.68157208
[2022-04-10 03:45:08.997198]Total energy: 16598861.108578641
[2022-04-10 03:46:44.080688]Total energy: 16650031.983063659
[2022-04-10 03:48:17.348358]Total energy: 16646019.52745875
[2022-04-10 03:49:49.573043]Total energy: 16633587.627339825
[2022-04-10 03:51:21.723818]Total energy: 16586029.02802635
[2022-04-10 03:52:46.606203]Total energy: 16643861.0782842
[2022-04-10 03:54:02.383509]Total energy: 16638514.415182473
[2022-04-10 03:55:16.523669]Total energy: 16630162.052556824
[2022-04-10 03:56:29.223669]Total energy: 16646770.897939641
[2022-04-10 03:57:41.933656]Total energy: 16643724.532412073
[2022-04-10 03:58:55.575104]Total energy: 16631774.139426785
[2022-04-10 04:00:09.996681]Total energy: 16624958.908016762
[2022-04-10 04:01:30.082478]Total energy: 16680538.60995013
[2022-04-10 04:02:56.163493]Total energy: 16657202.79754906
[2022-04-10 04:04:23.287400]Total energy: 16619820.249959482
[2022-04-10 04:05:49.853051]Total energy: 16618045.738222571
[2022-04-10 04:07:15.450813]Total energy: 16595757.862726329
[2022-04-10 04:08:41.611350]Total energy: 16679859.655802384
[2022-04-10 04:10:00.916998]Total energy: 16646289.524399603
[2022-04-10 04:11:14.939468]Total energy: 16635028.246959329
[2022-04-10 04:12:30.053533]Total energy: 16586266.86292109
[2022-04-10 04:13:43.463094]Total energy: 16645842.72898327
[2022-04-10 04:14:57.396156]Total energy: 16665483.047676008
[2022-04-10 04:16:11.360641]Total energy: 16623735.373597253
[2022-04-10 04:17:25.229341]Total energy: 16630668.426725922
[2022-04-10 04:18:40.562506]Total energy: 16595088.747264529
[2022-04-10 04:19:53.920819]Total energy: 16661686.327194592
[2022-04-10 04:21:30.209780]Total energy: 16634473.729638698
[2022-04-10 04:23:08.210554]Total energy: 16596313.585650982
[2022-04-10 04:24:38.535219]Total energy: 16605772.431223923
[2022-04-10 04:26:12.021239]Total energy: 16598108.560431128
[2022-04-10 04:27:46.009340]Total energy: 16607916.93562858
[2022-04-10 04:29:23.678282]Total energy: 16615558.027895793
[2022-04-10 04:30:49.056284]Total energy: 16600713.23799522
[2022-04-10 04:32:03.081770]Total energy: 16620943.390872939
[2022-04-10 04:33:17.474793]Total energy: 16588600.632579468
[2022-04-10 04:34:30.806318]Total energy: 16604448.980687292
[2022-04-10 04:35:44.207685]Total energy: 16572016.91402267
[2022-04-10 04:36:57.659372]Total energy: 16589569.281729564
[2022-04-10 04:38:11.245010]Total energy: 16656948.55163546
[2022-04-10 04:39:25.104365]Total energy: 16578844.712608276
[2022-04-10 04:41:02.871039]Total energy: 16583572.64698545
[2022-04-10 04:42:49.030411]Total energy: 16594846.37944761
[2022-04-10 04:44:16.081162]Total energy: 16559166.648075292
[2022-04-10 04:45:44.458756]Total energy: 16631790.104479216
[2022-04-10 04:47:04.841573]Total energy: 16674884.661944803
[2022-04-10 04:48:18.910536]Total energy: 16629694.360513544
[2022-04-10 04:49:32.757602]Total energy: 16633885.794090098
[2022-04-10 04:50:47.942224]Total energy: 16676152.946642252
[2022-04-10 04:52:03.572092]Total energy: 16655714.032742761
[2022-04-10 04:53:19.792200]Total energy: 16651800.749030348
[2022-04-10 04:54:36.292999]Total energy: 16651723.287147615
[2022-04-10 04:55:58.567645]Total energy: 16622553.082680011
[2022-04-10 04:57:13.923186]Total energy: 16627762.641053572
[2022-04-10 04:58:29.923679]Total energy: 16627802.039656654
[2022-04-10 04:59:44.971637]Total energy: 16636328.604238484
[2022-04-10 05:01:27.460741]Total energy: 16649570.191453394
[2022-04-10 05:03:12.784159]Total energy: 16628163.475890724
[2022-04-10 05:04:47.065330]Total energy: 16642171.494019775
[2022-04-10 05:06:25.834193]Total energy: 16637841.50940254
[2022-04-10 05:07:49.812031]Total energy: 16607538.105223853
[2022-04-10 05:09:04.809278]Total energy: 16675716.089422302
[2022-04-10 05:10:20.055645]Total energy: 16671877.291388933
[2022-04-10 05:11:35.604032]Total energy: 16647297.648815136
[2022-04-10 05:12:52.483275]Total energy: 16654845.44861536
[2022-04-10 05:14:08.936492]Total energy: 16613768.989123983
[2022-04-10 05:15:26.178433]Total energy: 16633366.77331206
[2022-04-10 05:16:42.674200]Total energy: 16628809.469026994
[2022-04-10 05:18:00.096594]Total energy: 16616594.764807196
[2022-04-10 05:19:16.858249]Total energy: 16627628.703518625
[2022-04-10 05:20:40.930538]Total energy: 16634586.132769933
[2022-04-10 05:22:08.977887]Total energy: 16674869.91751975
[2022-04-10 05:23:39.013773]Total energy: 16611651.732010087
[2022-04-10 05:25:13.000098]Total energy: 16643003.019372452
[2022-04-10 05:26:51.272451]Total energy: 16632764.948447958
[2022-04-10 05:28:25.029267]Total energy: 16646951.724770516
[2022-04-10 05:29:43.456907]Total energy: 16620443.050986312
[2022-04-10 05:31:00.332513]Total energy: 16614219.60747547
[2022-04-10 05:32:16.201855]Total energy: 16640813.632607002
[2022-04-10 05:33:31.215128]Total energy: 16625391.883139877
[2022-04-10 05:34:47.475305]Total energy: 16633159.31534803
[2022-04-10 05:36:02.576483]Total energy: 16637888.115681153
[2022-04-10 05:37:17.696449]Total energy: 16624819.16102072
[2022-04-10 05:38:32.384365]Total energy: 16652758.922281794
[2022-04-10 05:39:48.358315]Total energy: 16623990.470148768
[2022-04-10 05:41:27.980340]Total energy: 16625271.404814156
[2022-04-10 05:43:11.738581]Total energy: 16641197.726553828
[2022-04-10 05:44:40.912979]Total energy: 16650090.461434664
[2022-04-10 05:46:07.128030]Total energy: 16660246.341169706
[2022-04-10 05:47:40.172147]Total energy: 16652440.198609596
[2022-04-10 05:49:05.188091]Total energy: 16613339.468392845
[2022-04-10 05:50:21.064217]Total energy: 16643269.053540355
[2022-04-10 05:51:37.131218]Total energy: 16628901.765107524
[2022-04-10 05:52:52.857349]Total energy: 16696241.63525721
[2022-04-10 05:54:08.119087]Total energy: 16609588.262725532
[2022-04-10 05:55:23.762343]Total energy: 16622293.68080813
[2022-04-10 05:56:39.384198]Total energy: 16677585.948311836
[2022-04-10 05:57:56.093222]Total energy: 16654313.190732684
[2022-04-10 05:59:11.671038]Total energy: 16652908.170332666
[2022-04-10 06:00:54.135062]Total energy: 16663779.67061154
[2022-04-10 06:02:41.448546]Total energy: 16684135.27022255
[2022-04-10 06:04:18.822613]Total energy: 16663593.599110236
[2022-04-10 06:05:46.052043]Total energy: 16644985.263680115
[2022-04-10 06:07:03.577297]Total energy: 16684581.476653123
[2022-04-10 06:08:21.300987]Total energy: 16618588.574661883
[2022-04-10 06:09:37.317276]Total energy: 16646102.637367431
[2022-04-10 06:10:53.267335]Total energy: 16650629.734914113
[2022-04-10 06:12:09.057904]Total energy: 16624215.901224662
[2022-04-10 06:13:26.359740]Total energy: 16652726.227672799
[2022-04-10 06:14:42.748492]Total energy: 16675895.960370084
[2022-04-10 06:15:59.951152]Total energy: 16687196.960182915
[2022-04-10 06:17:15.831365]Total energy: 16683951.264430372
[2022-04-10 06:18:32.487370]Total energy: 16598607.00886529
[2022-04-10 06:19:48.958063]Total energy: 16638020.82574502
[2022-04-10 06:21:26.560005]Total energy: 16634997.910483958
[2022-04-10 06:23:11.808893]Total energy: 16644890.317039285
[2022-04-10 06:24:36.547842]Total energy: 16649875.593879107
[2022-04-10 06:25:59.405537]Total energy: 16648433.460275201
[2022-04-10 06:27:15.366981]Total energy: 16645229.72357379
[2022-04-10 06:28:30.617841]Total energy: 16639370.66291995
[2022-04-10 06:29:46.460373]Total energy: 16663631.28127951
[2022-04-10 06:31:28.738917]Total energy: 16658131.182071269
[2022-04-10 06:33:04.595888]Total energy: 16651167.885588855
[2022-04-10 06:34:22.515423]Total energy: 16656149.101214886
[2022-04-10 06:35:44.484047]Total energy: 16636607.94576478
[2022-04-10 06:37:02.546407]Total energy: 16639992.339920739
[2022-04-10 06:38:19.764502]Total energy: 16651097.437589305
[2022-04-10 06:39:38.194773]Total energy: 16664771.770611461
[2022-04-10 06:41:02.436675]Total energy: 16679741.453204721
[2022-04-10 06:42:36.691105]Total energy: 16639988.003165182
[2022-04-10 06:44:11.888130]Total energy: 16657429.233159972
[2022-04-10 06:45:43.993114]Total energy: 16580852.65747314
[2022-04-10 06:47:20.775645]Total energy: 16648090.408648876
[2022-04-10 06:48:47.162261]Total energy: 16595408.430279573
[2022-04-10 06:50:04.089946]Total energy: 16598457.05338405
[2022-04-10 06:51:20.916753]Total energy: 16624446.676268946
[2022-04-10 06:52:37.416389]Total energy: 16619615.49449234
[2022-04-10 06:53:53.163916]Total energy: 16600759.321613854
[2022-04-10 06:55:09.776827]Total energy: 16625648.903773747
[2022-04-10 06:56:26.262748]Total energy: 16599280.774966093
[2022-04-10 06:57:41.967138]Total energy: 16629042.404341841
[2022-04-10 06:58:58.369857]Total energy: 16626955.618530571
[2022-04-10 07:00:13.272172]Total energy: 16579282.41575718
[2022-04-10 07:01:55.127477]Total energy: 16638480.20933292
[2022-04-10 07:03:37.741997]Total energy: 16626286.318171008
[2022-04-10 07:05:04.801824]Total energy: 16625911.566731347
[2022-04-10 07:06:25.840076]Total energy: 16608367.083007842
[2022-04-10 07:07:41.331651]Total energy: 16626319.011608018
[2022-04-10 07:08:56.404391]Total energy: 16649596.370823959
[2022-04-10 07:10:10.807020]Total energy: 16619677.43806841
[2022-04-10 07:11:24.704565]Total energy: 16602697.533134278
[2022-04-10 07:12:39.149168]Total energy: 16650517.665152917
[2022-04-10 07:13:53.086257]Total energy: 16610908.797528416
[2022-04-10 07:15:07.853907]Total energy: 16587162.940380886
[2022-04-10 07:16:21.431372]Total energy: 16623977.810203357
[2022-04-10 07:17:35.087500]Total energy: 16588334.624042166
[2022-04-10 07:18:50.348490]Total energy: 16643013.856817346
[2022-04-10 07:20:03.696185]Total energy: 16608307.540347729
[2022-04-10 07:21:17.257509]Total energy: 16593269.12468468
[2022-04-10 07:22:30.687802]Total energy: 16609237.073777989
[2022-04-10 07:23:43.435225]Total energy: 16626824.747466668
[2022-04-10 07:24:57.324743]Total energy: 16638673.736541284
[2022-04-10 07:26:11.316225]Total energy: 16646995.605614208
[2022-04-10 07:27:24.711151]Total energy: 16631287.7833746
[2022-04-10 07:28:38.285743]Total energy: 16650700.562018018
[2022-04-10 07:29:52.274110]Total energy: 16650230.966169124
[2022-04-10 07:31:18.495210]Total energy: 16646950.280566249
[2022-04-10 07:32:39.500756]Total energy: 16608358.0329983
[2022-04-10 07:33:52.382484]Total energy: 16617503.014670197
[2022-04-10 07:35:06.946219]Total energy: 16617955.299999516
[2022-04-10 07:36:20.326464]Total energy: 16572768.83406108
[2022-04-10 07:37:33.696876]Total energy: 16633916.416312108
