initial: all - diverse_all
[2022-04-08 07:49:37.482492]Total energy: 16859951.676787265
[2022-04-08 07:50:57.913360]Total energy: 16845136.0086865
[2022-04-08 07:52:16.486373]Total energy: 16850802.758062474
[2022-04-08 07:53:34.239114]Total energy: 16821734.558173314
[2022-04-08 07:54:52.132053]Total energy: 16859400.27335565
[2022-04-08 07:56:11.566065]Total energy: 16846732.532532755
[2022-04-08 07:57:30.530561]Total energy: 16804163.14969743
[2022-04-08 07:58:49.398840]Total energy: 16863612.379705187
[2022-04-08 08:00:08.224715]Total energy: 16843872.153917406
[2022-04-08 08:01:36.028035]Total energy: 16817995.44154376
[2022-04-08 08:02:53.702692]Total energy: 16861911.749077577
[2022-04-08 08:04:13.026189]Total energy: 16845325.0735324
[2022-04-08 08:05:30.983016]Total energy: 16838282.96385891
[2022-04-08 08:06:49.278674]Total energy: 16888776.99905726
[2022-04-08 08:08:07.641772]Total energy: 16886605.847564004
[2022-04-08 08:09:26.785466]Total energy: 16845243.221127585
[2022-04-08 08:11:05.503023]Total energy: 16813957.444118578
[2022-04-08 08:12:37.663399]Total energy: 16848767.636744298
[2022-04-08 08:13:57.854647]Total energy: 16850052.03889575
[2022-04-08 08:15:16.346832]Total energy: 16823129.897359453
[2022-04-08 08:16:35.700321]Total energy: 16825888.607941944
[2022-04-08 08:17:54.245092]Total energy: 16837469.04513249
[2022-04-08 08:19:11.789000]Total energy: 16866466.52915739
[2022-04-08 08:20:38.251380]Total energy: 16879361.25796508
[2022-04-08 08:22:06.218071]Total energy: 16886417.890912212
[2022-04-08 08:23:30.313543]Total energy: 16823062.415031932
[2022-04-08 08:24:47.453383]Total energy: 16831136.295978032
[2022-04-08 08:26:06.798207]Total energy: 16821647.04546815
[2022-04-08 08:27:26.000870]Total energy: 16842823.06168929
[2022-04-08 08:28:45.288087]Total energy: 16836935.201280344
[2022-04-08 08:30:05.128803]Total energy: 16855320.28835389
[2022-04-08 08:31:31.503656]Total energy: 16840354.62988415
[2022-04-08 08:32:52.790009]Total energy: 16828987.018145945
[2022-04-08 08:34:12.517130]Total energy: 16835062.903642897
[2022-04-08 08:35:47.557962]Total energy: 16848449.712643463
[2022-04-08 08:37:05.252332]Total energy: 16874538.40563005
[2022-04-08 08:38:23.440961]Total energy: 16819208.074151997
[2022-04-08 08:39:45.343749]Total energy: 16877960.423164163
[2022-04-08 08:41:14.253229]Total energy: 16847180.486281943
[2022-04-08 08:42:42.181694]Total energy: 16821627.973676793
[2022-04-08 08:44:03.211454]Total energy: 16887938.192898702
[2022-04-08 08:45:25.595913]Total energy: 16846444.684404425
[2022-04-08 08:46:45.164721]Total energy: 16873997.288323283
[2022-04-08 08:48:06.369772]Total energy: 16860211.658478476
[2022-04-08 08:49:26.443048]Total energy: 16842393.406032953
[2022-04-08 08:51:00.184463]Total energy: 16862456.03535745
[2022-04-08 08:52:30.669376]Total energy: 16814391.648959357
[2022-04-08 08:54:00.643474]Total energy: 16837865.47797742
[2022-04-08 08:55:23.857413]Total energy: 16855187.46684445
[2022-04-08 08:56:42.012398]Total energy: 16869942.984692883
[2022-04-08 08:57:59.371504]Total energy: 16841600.355227668
[2022-04-08 08:59:20.776654]Total energy: 16790221.42292321
[2022-04-08 09:00:42.825842]Total energy: 16805850.389406685
[2022-04-08 09:02:04.487493]Total energy: 16772625.681890365
[2022-04-08 09:03:21.996864]Total energy: 16877939.645390972
[2022-04-08 09:04:41.401373]Total energy: 16863639.86088799
[2022-04-08 09:06:04.263854]Total energy: 16849047.80630999
[2022-04-08 09:07:22.480583]Total energy: 16861043.1502338
[2022-04-08 09:08:44.525872]Total energy: 16891240.09853669
[2022-04-08 09:10:02.017280]Total energy: 16883131.41400424
[2022-04-08 09:11:38.174230]Total energy: 16857155.168988604
[2022-04-08 09:12:59.069827]Total energy: 16872492.483022064
[2022-04-08 09:14:17.347099]Total energy: 16881708.655918036
[2022-04-08 09:15:36.755297]Total energy: 16856459.521495394
[2022-04-08 09:16:54.063152]Total energy: 16871846.116079126
[2022-04-08 09:18:14.551805]Total energy: 16915041.748545695
[2022-04-08 09:19:31.810680]Total energy: 16867992.40223946
[2022-04-08 09:21:18.679586]Total energy: 16887212.955316663
[2022-04-08 09:22:43.460695]Total energy: 16910332.5361214
[2022-04-08 09:24:01.721171]Total energy: 16871527.882611033
[2022-04-08 09:25:27.379363]Total energy: 16853922.925134517
[2022-04-08 09:26:44.845987]Total energy: 16867082.32152533
[2022-04-08 09:28:04.796131]Total energy: 16873095.793000035
[2022-04-08 09:29:21.912152]Total energy: 16867120.638124328
[2022-04-08 09:30:39.322268]Total energy: 16840682.69852406
[2022-04-08 09:31:57.902493]Total energy: 16886025.47121311
[2022-04-08 09:33:16.941664]Total energy: 16871307.52350504
[2022-04-08 09:34:35.248390]Total energy: 16854423.811126683
[2022-04-08 09:35:53.214863]Total energy: 16851540.974202763
[2022-04-08 09:37:10.353658]Total energy: 16868755.19638029
[2022-04-08 09:38:33.207006]Total energy: 16858852.07634614
[2022-04-08 09:39:51.750399]Total energy: 16862512.093180563
[2022-04-08 09:41:10.573710]Total energy: 16872801.1116873
[2022-04-08 09:42:28.891992]Total energy: 16874725.627835557
[2022-04-08 09:43:47.317256]Total energy: 16875460.71206897
[2022-04-08 09:45:06.508355]Total energy: 16864146.20591679
[2022-04-08 09:46:23.854675]Total energy: 16880980.08641784
[2022-04-08 09:47:41.541248]Total energy: 16857053.14449929
[2022-04-08 09:48:58.845778]Total energy: 16881560.92478294
[2022-04-08 09:50:18.189348]Total energy: 16886329.761961512
[2022-04-08 09:51:44.185266]Total energy: 16884008.534100275
[2022-04-08 09:53:02.830130]Total energy: 16853813.364772808
[2022-04-08 09:54:22.976351]Total energy: 16876710.675215956
[2022-04-08 09:55:42.383166]Total energy: 16866703.320091836
[2022-04-08 09:57:00.169857]Total energy: 16849392.793649144
[2022-04-08 09:58:17.603031]Total energy: 16880086.656984366
[2022-04-08 09:59:35.197652]Total energy: 16853465.0137084
[2022-04-08 10:01:12.818744]Total energy: 16883232.976493128
[2022-04-08 10:02:41.558844]Total energy: 16859875.823090993
[2022-04-08 10:04:01.488527]Total energy: 16887055.153079268
[2022-04-08 10:05:21.097970]Total energy: 16884786.46521556
[2022-04-08 10:06:38.275357]Total energy: 16865379.819319364
[2022-04-08 10:07:55.062751]Total energy: 16865049.346164797
[2022-04-08 10:09:13.743751]Total energy: 16891726.28564388
[2022-04-08 10:10:55.046420]Total energy: 16880531.338068835
[2022-04-08 10:12:17.688692]Total energy: 16902800.80913826
[2022-04-08 10:13:34.820845]Total energy: 16869942.973171975
[2022-04-08 10:14:52.118787]Total energy: 16880733.4063249
[2022-04-08 10:16:10.877352]Total energy: 16870225.23150235
[2022-04-08 10:17:29.404486]Total energy: 16883213.926720895
[2022-04-08 10:18:47.798820]Total energy: 16847738.42627466
[2022-04-08 10:20:07.315965]Total energy: 16877351.687136117
[2022-04-08 10:21:25.808023]Total energy: 16883382.482824557
[2022-04-08 10:22:44.485057]Total energy: 16902706.11058017
[2022-04-08 10:24:03.052465]Total energy: 16865799.308463633
[2022-04-08 10:25:20.629509]Total energy: 16854030.629562613
[2022-04-08 10:26:40.850236]Total energy: 16874379.971057404
[2022-04-08 10:27:59.970254]Total energy: 16851111.36900293
[2022-04-08 10:29:17.281795]Total energy: 16845086.443024874
[2022-04-08 10:30:34.915475]Total energy: 16890624.56009782
[2022-04-08 10:31:55.761480]Total energy: 16869821.817459546
[2022-04-08 10:33:13.807405]Total energy: 16877622.8313716
[2022-04-08 10:34:32.637417]Total energy: 16863373.492289215
[2022-04-08 10:35:51.555883]Total energy: 16851138.89702288
[2022-04-08 10:37:10.776672]Total energy: 16894631.00349935
[2022-04-08 10:38:29.980754]Total energy: 16857445.14752287
[2022-04-08 10:39:50.581653]Total energy: 16869486.00240464
[2022-04-08 10:41:16.106200]Total energy: 16867022.93014513
[2022-04-08 10:42:43.949432]Total energy: 16899392.39626241
[2022-04-08 10:44:04.280857]Total energy: 16862092.518485367
[2022-04-08 10:45:21.916962]Total energy: 16848996.76577006
[2022-04-08 10:46:39.181855]Total energy: 16883703.495034512
[2022-04-08 10:47:56.625755]Total energy: 16907732.86118457
[2022-04-08 10:49:14.230832]Total energy: 16903536.622825712
[2022-04-08 10:50:49.070265]Total energy: 16856104.085728355
[2022-04-08 10:52:17.463721]Total energy: 16827677.59508895
[2022-04-08 10:53:47.060860]Total energy: 16876615.74501079
[2022-04-08 10:55:08.394712]Total energy: 16910503.648205154
[2022-04-08 10:56:35.111369]Total energy: 16883090.138023645
[2022-04-08 10:57:53.547762]Total energy: 16872682.176405057
[2022-04-08 10:59:13.659112]Total energy: 16870934.726612996
[2022-04-08 11:00:36.566796]Total energy: 16871832.72341819
[2022-04-08 11:01:59.559550]Total energy: 16842549.10881502
[2022-04-08 11:03:24.632952]Total energy: 16848004.439896233
[2022-04-08 11:04:48.959768]Total energy: 16874693.9310329
[2022-04-08 11:06:15.638736]Total energy: 16849900.90407232
[2022-04-08 11:07:37.074348]Total energy: 16850382.312542155
[2022-04-08 11:08:57.640023]Total energy: 16875310.328165807
[2022-04-08 11:10:18.992098]Total energy: 16855738.668356813
[2022-04-08 11:11:50.604715]Total energy: 16860581.405444007
[2022-04-08 11:13:17.248978]Total energy: 16873551.654856723
[2022-04-08 11:14:35.876054]Total energy: 16834774.302274827
[2022-04-08 11:15:55.799069]Total energy: 16850250.05030313
[2022-04-08 11:17:14.941555]Total energy: 16828901.701651055
[2022-04-08 11:18:34.587330]Total energy: 16885324.675801616
[2022-04-08 11:19:51.068662]Total energy: 16848380.6849956
[2022-04-08 11:21:13.007150]Total energy: 16855271.239763346
[2022-04-08 11:22:34.453467]Total energy: 16842204.82440274
[2022-04-08 11:23:51.791377]Total energy: 16845317.236487567
[2022-04-08 11:25:12.374217]Total energy: 16846832.906389736
[2022-04-08 11:26:29.828651]Total energy: 16878817.88209204
[2022-04-08 11:27:48.118612]Total energy: 16835071.65221994
[2022-04-08 11:29:08.178609]Total energy: 16864806.51208633
[2022-04-08 11:30:43.895169]Total energy: 16801774.347888336
[2022-04-08 11:32:26.376699]Total energy: 16852844.128852986
[2022-04-08 11:33:50.921461]Total energy: 16848431.592821643
[2022-04-08 11:35:21.114582]Total energy: 16864086.396014113
[2022-04-08 11:36:49.044323]Total energy: 16856278.907529667
[2022-04-08 11:38:13.104868]Total energy: 16818713.696531598
[2022-04-08 11:39:32.073719]Total energy: 16850382.221130986
[2022-04-08 11:40:51.323116]Total energy: 16872437.20230069
[2022-04-08 11:42:09.031071]Total energy: 16860199.384482335
[2022-04-08 11:43:27.267090]Total energy: 16837864.755119655
[2022-04-08 11:44:57.542723]Total energy: 16851586.256114427
[2022-04-08 11:46:15.527583]Total energy: 16828509.123854097
[2022-04-08 11:47:35.406957]Total energy: 16850680.054718424
[2022-04-08 11:48:53.241737]Total energy: 16858074.385815818
[2022-04-08 11:50:13.681224]Total energy: 16877492.755888324
[2022-04-08 11:51:46.260656]Total energy: 16819952.698332693
[2022-04-08 11:53:14.271149]Total energy: 16845213.799193848
[2022-04-08 11:54:40.660471]Total energy: 16823902.21184978
[2022-04-08 11:56:10.847602]Total energy: 16856993.243791446
[2022-04-08 11:57:31.978868]Total energy: 16847069.513431758
[2022-04-08 11:58:50.556396]Total energy: 16811529.343271457
[2022-04-08 12:00:09.698476]Total energy: 16839761.791528407
[2022-04-08 12:01:38.103411]Total energy: 16822765.153570507
[2022-04-08 12:02:58.906729]Total energy: 16839407.846671745
[2022-04-08 12:04:17.433972]Total energy: 16895781.52525808
[2022-04-08 12:05:36.805775]Total energy: 16845293.069347616
[2022-04-08 12:06:56.977316]Total energy: 16836846.44663811
[2022-04-08 12:08:14.627190]Total energy: 16862924.878771335
[2022-04-08 12:09:33.855778]Total energy: 16804470.50726044
[2022-04-08 12:10:51.871258]Total energy: 16854784.97458963
[2022-04-08 12:12:10.699307]Total energy: 16844022.02761819
[2022-04-08 12:13:28.893067]Total energy: 16855677.35802585
[2022-04-08 12:14:48.781549]Total energy: 16879302.851721723
[2022-04-08 12:16:07.377137]Total energy: 16837326.38252541
[2022-04-08 12:17:25.440606]Total energy: 16872542.678134352
[2022-04-08 12:18:44.655578]Total energy: 16833993.013160035
[2022-04-08 12:20:06.274214]Total energy: 16850425.088687167
[2022-04-08 12:21:33.695909]Total energy: 16863560.703347042
[2022-04-08 12:22:55.029248]Total energy: 16842137.1049431
[2022-04-08 12:24:13.448457]Total energy: 16814529.171154622
[2022-04-08 12:25:33.547550]Total energy: 16863977.65808118
[2022-04-08 12:26:53.580410]Total energy: 16856318.080388375
[2022-04-08 12:28:11.464854]Total energy: 16871656.885032106
[2022-04-08 12:29:27.986932]Total energy: 16829774.38750476
[2022-04-08 12:31:05.084785]Total energy: 16840068.577996902
[2022-04-08 12:32:35.392163]Total energy: 16837265.72215861
[2022-04-08 12:34:05.510334]Total energy: 16869101.82053277
[2022-04-08 12:35:25.100579]Total energy: 16877898.140898623
[2022-04-08 12:36:43.847069]Total energy: 16869615.73277361
[2022-04-08 12:38:11.354984]Total energy: 16844024.140504874
[2022-04-08 12:39:29.743323]Total energy: 16832952.009792127
[2022-04-08 12:41:11.984331]Total energy: 16876156.06983621
[2022-04-08 12:42:40.499167]Total energy: 16835634.297679882
[2022-04-08 12:44:09.830927]Total energy: 16782937.211285494
[2022-04-08 12:45:29.505355]Total energy: 16840009.94183911
[2022-04-08 12:46:48.510791]Total energy: 16845437.1134006
[2022-04-08 12:48:07.754658]Total energy: 16849174.716973327
[2022-04-08 12:49:25.306193]Total energy: 16856160.570946705
[2022-04-08 12:50:47.151949]Total energy: 16875701.43997242
[2022-04-08 12:52:11.943355]Total energy: 16838396.745910376
[2022-04-08 12:53:40.114021]Total energy: 16872700.729140095
[2022-04-08 12:55:00.458411]Total energy: 16854398.661453836
[2022-04-08 12:56:17.350102]Total energy: 16834838.004003238
[2022-04-08 12:57:36.025581]Total energy: 16806603.90634653
[2022-04-08 12:58:55.391335]Total energy: 16815968.632391587
[2022-04-08 13:00:14.287631]Total energy: 16847236.45478606
[2022-04-08 13:01:38.898004]Total energy: 16883046.216250896
[2022-04-08 13:02:57.613473]Total energy: 16842413.52860049
[2022-04-08 13:04:15.311123]Total energy: 16838987.63374008
[2022-04-08 13:05:33.081041]Total energy: 16841623.94819147
[2022-04-08 13:06:51.901925]Total energy: 16826463.449788854
[2022-04-08 13:08:09.920041]Total energy: 16828418.757505633
[2022-04-08 13:09:28.271165]Total energy: 16887279.453927815
[2022-04-08 13:10:55.716183]Total energy: 16857506.485251717
[2022-04-08 13:12:18.183315]Total energy: 16809191.73578719
[2022-04-08 13:13:37.179905]Total energy: 16871979.218653567
[2022-04-08 13:15:07.707921]Total energy: 16859279.006373595
[2022-04-08 13:16:25.019310]Total energy: 16868493.80417492
[2022-04-08 13:17:43.105945]Total energy: 16841043.81407343
[2022-04-08 13:19:04.648278]Total energy: 16814948.14715629
[2022-04-08 13:20:43.624337]Total energy: 16839760.339089643
[2022-04-08 13:22:06.847700]Total energy: 16852905.24642449
[2022-04-08 13:23:24.917983]Total energy: 16842639.133929763
[2022-04-08 13:24:43.964100]Total energy: 16852149.176790684
[2022-04-08 13:26:02.593841]Total energy: 16840366.467671018
[2022-04-08 13:27:20.441446]Total energy: 16833378.27589071
[2022-04-08 13:28:40.794856]Total energy: 16825050.57138349
[2022-04-08 13:30:05.383175]Total energy: 16844290.71092117
[2022-04-08 13:31:34.341020]Total energy: 16793467.381085295
[2022-04-08 13:32:54.433518]Total energy: 16821403.062015906
[2022-04-08 13:34:14.067230]Total energy: 16811785.150949795
[2022-04-08 13:35:32.810011]Total energy: 16787110.62590641
[2022-04-08 13:36:50.967329]Total energy: 16809256.877140366
[2022-04-08 13:38:11.646291]Total energy: 16807725.58789935
[2022-04-08 13:39:32.083288]Total energy: 16823527.460329086
[2022-04-08 13:41:03.025791]Total energy: 16800402.841626637
[2022-04-08 13:42:34.032686]Total energy: 16854000.568983078
[2022-04-08 13:43:56.695874]Total energy: 16821087.185902983
[2022-04-08 13:45:14.756134]Total energy: 16794655.843690366
[2022-04-08 13:46:32.464836]Total energy: 16814455.605706774
[2022-04-08 13:47:52.725604]Total energy: 16809992.63192963
[2022-04-08 13:49:10.001209]Total energy: 16828501.88693706
[2022-04-08 13:50:47.204554]Total energy: 16829539.835756302
[2022-04-08 13:52:15.744389]Total energy: 16796646.27778274
[2022-04-08 13:53:43.227700]Total energy: 16832499.283594668
[2022-04-08 13:55:04.918319]Total energy: 16819352.29055182
[2022-04-08 13:56:24.195731]Total energy: 16828464.19837411
[2022-04-08 13:57:43.621233]Total energy: 16831354.634122863
[2022-04-08 13:59:01.951118]Total energy: 16835984.13942094
[2022-04-08 14:00:35.485094]Total energy: 16823389.52090419
[2022-04-08 14:01:59.237156]Total energy: 16832773.205012154
[2022-04-08 14:03:20.394870]Total energy: 16796660.152110044
[2022-04-08 14:04:45.112023]Total energy: 16823651.78031185
[2022-04-08 14:06:03.219751]Total energy: 16817271.58568781
[2022-04-08 14:07:21.064049]Total energy: 16825785.724137343
[2022-04-08 14:08:42.329692]Total energy: 16823608.975663546
[2022-04-08 14:10:00.650691]Total energy: 16811573.79616091
[2022-04-08 14:11:19.285550]Total energy: 16868290.29486724
[2022-04-08 14:12:36.606507]Total energy: 16840148.15766506
[2022-04-08 14:13:54.672456]Total energy: 16801560.77669835
[2022-04-08 14:15:11.782024]Total energy: 16825443.909926567
[2022-04-08 14:16:29.448314]Total energy: 16830966.022797484
[2022-04-08 14:17:48.684886]Total energy: 16825742.622465357
[2022-04-08 14:19:05.140238]Total energy: 16837153.486295708
[2022-04-08 14:20:22.117659]Total energy: 16837921.054382738
[2022-04-08 14:21:42.632682]Total energy: 16859608.43580143
[2022-04-08 14:23:00.810241]Total energy: 16828376.51416429
[2022-04-08 14:24:18.261995]Total energy: 16787885.16514694
[2022-04-08 14:25:36.070189]Total energy: 16828927.643122416
[2022-04-08 14:26:52.502245]Total energy: 16863276.875436302
[2022-04-08 14:28:09.918693]Total energy: 16813262.52428128
