initial: all - diverse_all
[2022-04-08 07:56:29.690762]Total energy: 16839825.54589091
[2022-04-08 07:57:47.803953]Total energy: 16809864.49568273
[2022-04-08 07:59:05.569236]Total energy: 16836053.740580224
[2022-04-08 08:00:39.522271]Total energy: 16813149.90753849
[2022-04-08 08:02:06.200223]Total energy: 16805259.67631774
[2022-04-08 08:03:24.222109]Total energy: 16846866.54818235
[2022-04-08 08:04:40.773323]Total energy: 16816282.213020813
[2022-04-08 08:05:56.633735]Total energy: 16839812.113855463
[2022-04-08 08:07:12.375777]Total energy: 16808062.400182642
[2022-04-08 08:08:28.847021]Total energy: 16821270.76310619
[2022-04-08 08:09:44.767592]Total energy: 16833202.71806111
[2022-04-08 08:11:23.036134]Total energy: 16821427.97088444
[2022-04-08 08:12:55.002706]Total energy: 16826066.92753942
[2022-04-08 08:14:13.425507]Total energy: 16819006.940343495
[2022-04-08 08:15:30.350830]Total energy: 16823235.1661247
[2022-04-08 08:16:47.345545]Total energy: 16837102.634040583
[2022-04-08 08:18:04.737076]Total energy: 16811546.44271751
[2022-04-08 08:19:19.582931]Total energy: 16845628.10871089
[2022-04-08 08:21:01.234314]Total energy: 16855991.307312436
[2022-04-08 08:22:39.884668]Total energy: 16826936.998360522
[2022-04-08 08:23:57.947835]Total energy: 16833808.82475158
[2022-04-08 08:25:15.625389]Total energy: 16815361.21973217
[2022-04-08 08:26:34.379591]Total energy: 16810899.66611594
[2022-04-08 08:27:52.541241]Total energy: 16830975.207721066
[2022-04-08 08:29:10.358123]Total energy: 16801967.367657587
[2022-04-08 08:31:04.646633]Total energy: 16827144.36497124
[2022-04-08 08:32:29.072643]Total energy: 16818919.5150769
[2022-04-08 08:33:47.013695]Total energy: 16841265.221651554
[2022-04-08 08:35:07.448251]Total energy: 16842939.085154384
[2022-04-08 08:36:36.664684]Total energy: 16816160.08190919
[2022-04-08 08:37:54.112833]Total energy: 16816403.02513959
[2022-04-08 08:39:15.138603]Total energy: 16835905.00766289
[2022-04-08 08:40:57.106675]Total energy: 16847354.843961094
[2022-04-08 08:42:29.603943]Total energy: 16852695.101550113
[2022-04-08 08:43:57.587837]Total energy: 16833594.64008836
[2022-04-08 08:45:19.407844]Total energy: 16821086.11629082
[2022-04-08 08:46:36.333147]Total energy: 16823549.83358971
[2022-04-08 08:47:56.066953]Total energy: 16836569.752766218
[2022-04-08 08:49:15.963148]Total energy: 16816000.380510654
[2022-04-08 08:50:48.205524]Total energy: 16854815.24191441
[2022-04-08 08:52:19.833081]Total energy: 16861224.18208058
[2022-04-08 08:53:57.392286]Total energy: 16806147.979925994
[2022-04-08 08:55:26.684344]Total energy: 16795077.19296239
[2022-04-08 08:56:45.745278]Total energy: 16786296.47225612
[2022-04-08 08:58:03.317161]Total energy: 16807305.23126239
[2022-04-08 08:59:20.731557]Total energy: 16776944.700096395
[2022-04-08 09:00:54.752020]Total energy: 16828011.20013069
[2022-04-08 09:02:33.296150]Total energy: 16855019.86186569
[2022-04-08 09:03:56.813528]Total energy: 16797744.94889728
[2022-04-08 09:05:22.161386]Total energy: 16795632.357628167
[2022-04-08 09:06:39.998985]Total energy: 16799241.559728242
[2022-04-08 09:07:57.930812]Total energy: 16813109.295581482
[2022-04-08 09:09:16.982167]Total energy: 16801930.499987703
[2022-04-08 09:10:43.003485]Total energy: 16795105.004061986
[2022-04-08 09:12:19.517790]Total energy: 16795607.52087247
[2022-04-08 09:13:47.177973]Total energy: 16805199.703188386
[2022-04-08 09:15:04.898382]Total energy: 16798276.95198432
[2022-04-08 09:16:21.910890]Total energy: 16817268.33532684
[2022-04-08 09:17:39.476601]Total energy: 16821409.675913993
[2022-04-08 09:18:56.420386]Total energy: 16759337.69820464
[2022-04-08 09:20:14.915895]Total energy: 16780750.68064907
[2022-04-08 09:21:48.063816]Total energy: 16782599.8396497
[2022-04-08 09:23:14.066789]Total energy: 16836040.5551937
[2022-04-08 09:24:38.116990]Total energy: 16774651.440094333
[2022-04-08 09:26:00.340765]Total energy: 16779652.205147136
[2022-04-08 09:27:18.739956]Total energy: 16802923.223559286
[2022-04-08 09:28:35.580682]Total energy: 16803798.68700373
[2022-04-08 09:29:54.223823]Total energy: 16803028.6582262
[2022-04-08 09:31:19.362688]Total energy: 16777055.767403152
[2022-04-08 09:32:39.570005]Total energy: 16813744.792762935
[2022-04-08 09:33:57.603483]Total energy: 16806925.81654618
[2022-04-08 09:35:16.005755]Total energy: 16817540.34440939
[2022-04-08 09:36:33.645114]Total energy: 16821987.179982156
[2022-04-08 09:37:50.494989]Total energy: 16781522.355537377
[2022-04-08 09:39:14.480203]Total energy: 16787306.8437226
[2022-04-08 09:40:40.002286]Total energy: 16805034.787701596
[2022-04-08 09:42:03.275365]Total energy: 16815868.089962162
[2022-04-08 09:43:22.702532]Total energy: 16828441.70037783
[2022-04-08 09:44:40.877985]Total energy: 16776897.92924268
[2022-04-08 09:45:59.544441]Total energy: 16788514.413174335
[2022-04-08 09:47:18.950042]Total energy: 16804636.62841216
[2022-04-08 09:48:38.622988]Total energy: 16785419.563294522
[2022-04-08 09:49:57.312353]Total energy: 16820904.313714877
[2022-04-08 09:51:28.392187]Total energy: 16811556.476469014
[2022-04-08 09:52:55.858832]Total energy: 16780925.0298598
[2022-04-08 09:54:14.629993]Total energy: 16785111.061747894
[2022-04-08 09:55:34.109927]Total energy: 16784127.580178652
[2022-04-08 09:56:52.479280]Total energy: 16798002.50313462
[2022-04-08 09:58:11.411907]Total energy: 16842509.39263632
[2022-04-08 09:59:30.373653]Total energy: 16834779.032153267
[2022-04-08 10:01:11.265278]Total energy: 16767020.067376614
[2022-04-08 10:02:58.515738]Total energy: 16768522.368808039
[2022-04-08 10:04:17.102332]Total energy: 16834061.357979074
[2022-04-08 10:05:36.772513]Total energy: 16831877.022640064
[2022-04-08 10:06:54.742322]Total energy: 16773506.494512497
[2022-04-08 10:08:13.836214]Total energy: 16796378.799485542
[2022-04-08 10:09:32.425390]Total energy: 16776581.587467484
[2022-04-08 10:11:03.642813]Total energy: 16811946.227851387
[2022-04-08 10:12:30.154883]Total energy: 16826397.920923527
[2022-04-08 10:13:48.221395]Total energy: 16804303.741587445
[2022-04-08 10:15:06.386440]Total energy: 16805561.512882106
[2022-04-08 10:16:25.761857]Total energy: 16774461.12783884
[2022-04-08 10:17:43.598754]Total energy: 16809040.039560772
[2022-04-08 10:19:03.597040]Total energy: 16817901.337215785
[2022-04-08 10:20:30.680382]Total energy: 16795629.809301235
[2022-04-08 10:22:01.377126]Total energy: 16802987.0010506
[2022-04-08 10:23:35.145022]Total energy: 16796947.08089969
[2022-04-08 10:25:01.110172]Total energy: 16761530.015340297
[2022-04-08 10:26:21.430863]Total energy: 16802599.51582414
[2022-04-08 10:27:42.508958]Total energy: 16814506.244723473
[2022-04-08 10:29:02.077559]Total energy: 16830058.801351886
[2022-04-08 10:30:21.125812]Total energy: 16799786.757021897
[2022-04-08 10:31:44.860353]Total energy: 16847282.16817973
[2022-04-08 10:33:02.869073]Total energy: 16835191.580605786
[2022-04-08 10:34:21.391589]Total energy: 16809622.09662661
[2022-04-08 10:35:39.467883]Total energy: 16776768.914994692
[2022-04-08 10:36:57.839235]Total energy: 16799967.790356778
[2022-04-08 10:38:16.451322]Total energy: 16811360.68951252
[2022-04-08 10:39:35.551536]Total energy: 16798332.41979445
[2022-04-08 10:41:04.459133]Total energy: 16825520.019951515
[2022-04-08 10:42:40.838771]Total energy: 16824040.07113042
[2022-04-08 10:44:07.286320]Total energy: 16756276.268703938
[2022-04-08 10:45:27.480393]Total energy: 16789069.918990515
[2022-04-08 10:46:47.806158]Total energy: 16789404.427989323
[2022-04-08 10:48:08.183762]Total energy: 16804691.18117752
[2022-04-08 10:49:27.109751]Total energy: 16789995.98460537
[2022-04-08 10:51:09.050953]Total energy: 16789840.47124687
[2022-04-08 10:52:40.113640]Total energy: 16785115.71233955
[2022-04-08 10:54:08.942015]Total energy: 16815909.623595223
[2022-04-08 10:55:41.632078]Total energy: 16796988.355994128
[2022-04-08 10:57:01.728434]Total energy: 16804829.733647656
[2022-04-08 10:58:21.662697]Total energy: 16839312.3159462
[2022-04-08 10:59:43.725892]Total energy: 16795333.91468286
[2022-04-08 11:01:22.754242]Total energy: 16780883.40670075
[2022-04-08 11:03:25.285143]Total energy: 16796286.449142326
[2022-04-08 11:05:09.602808]Total energy: 16747601.266192747
[2022-04-08 11:06:47.264491]Total energy: 16777577.59902706
[2022-04-08 11:08:10.774789]Total energy: 16777555.069941092
[2022-04-08 11:09:31.194698]Total energy: 16812951.433573794
[2022-04-08 11:11:15.828365]Total energy: 16786792.923650794
[2022-04-08 11:13:05.693660]Total energy: 16822953.42318765
[2022-04-08 11:14:29.400778]Total energy: 16808809.54676278
[2022-04-08 11:15:48.574334]Total energy: 16825451.0511713
[2022-04-08 11:17:09.972657]Total energy: 16797913.269438542
[2022-04-08 11:18:30.221231]Total energy: 16797939.359918047
[2022-04-08 11:19:47.984059]Total energy: 16773899.921297431
[2022-04-08 11:21:25.664673]Total energy: 16770633.725436972
[2022-04-08 11:22:44.708165]Total energy: 16784226.576025546
[2022-04-08 11:24:02.613344]Total energy: 16796490.54257536
[2022-04-08 11:25:22.377474]Total energy: 16803686.99518882
[2022-04-08 11:26:40.398019]Total energy: 16753579.187261943
[2022-04-08 11:28:02.709772]Total energy: 16714330.89268126
[2022-04-08 11:29:23.350144]Total energy: 16773134.58058242
[2022-04-08 11:31:13.180502]Total energy: 16785013.721841063
[2022-04-08 11:33:13.210990]Total energy: 16780062.588530254
[2022-04-08 11:34:57.125479]Total energy: 16797587.908541452
[2022-04-08 11:36:37.427644]Total energy: 16777073.773518065
[2022-04-08 11:38:02.943954]Total energy: 16787687.151198927
[2022-04-08 11:39:21.003660]Total energy: 16767379.319562808
[2022-04-08 11:40:39.299257]Total energy: 16783402.912820704
[2022-04-08 11:41:56.795624]Total energy: 16790924.827068083
[2022-04-08 11:43:14.785956]Total energy: 16788498.10304855
[2022-04-08 11:44:45.626448]Total energy: 16763048.759465637
[2022-04-08 11:46:03.248546]Total energy: 16796098.519025765
[2022-04-08 11:47:20.753470]Total energy: 16795220.439719737
[2022-04-08 11:48:38.618942]Total energy: 16788694.369196035
[2022-04-08 11:49:57.139604]Total energy: 16778490.30490771
[2022-04-08 11:51:36.945551]Total energy: 16758739.328515202
[2022-04-08 11:53:08.051516]Total energy: 16785062.16268006
[2022-04-08 11:54:39.342433]Total energy: 16819103.43036605
[2022-04-08 11:56:16.101114]Total energy: 16733996.533641119
[2022-04-08 11:57:40.433920]Total energy: 16818288.995631885
[2022-04-08 11:58:59.700516]Total energy: 16779443.88562195
[2022-04-08 12:00:17.574012]Total energy: 16791887.82579262
[2022-04-08 12:01:59.576033]Total energy: 16811195.619494382
[2022-04-08 12:03:20.875246]Total energy: 16804550.494900916
[2022-04-08 12:04:40.738830]Total energy: 16772074.525279561
[2022-04-08 12:06:01.197896]Total energy: 16775687.950646918
[2022-04-08 12:07:19.927056]Total energy: 16790289.78120252
[2022-04-08 12:08:37.851006]Total energy: 16831137.752586957
[2022-04-08 12:09:55.719115]Total energy: 16767644.122850249
[2022-04-08 12:11:15.398162]Total energy: 16769316.133450124
[2022-04-08 12:12:32.695393]Total energy: 16769833.013922494
[2022-04-08 12:13:50.894597]Total energy: 16779224.195935443
[2022-04-08 12:15:08.057453]Total energy: 16795663.77216655
[2022-04-08 12:16:24.953242]Total energy: 16801877.469223548
[2022-04-08 12:17:42.918565]Total energy: 16781321.207935162
[2022-04-08 12:18:59.609222]Total energy: 16757533.429216389
[2022-04-08 12:20:18.469613]Total energy: 16792385.716310248
[2022-04-08 12:21:43.673069]Total energy: 16780152.526959114
[2022-04-08 12:23:00.304764]Total energy: 16776047.346315164
[2022-04-08 12:24:15.556712]Total energy: 16782054.01166385
[2022-04-08 12:25:34.214225]Total energy: 16793796.96971136
[2022-04-08 12:26:50.813188]Total energy: 16808742.742256917
[2022-04-08 12:28:06.350374]Total energy: 16755846.271106742
[2022-04-08 12:29:21.134287]Total energy: 16796704.241961244
[2022-04-08 12:31:00.188871]Total energy: 16774260.903527884
[2022-04-08 12:32:31.970512]Total energy: 16745058.779645385
[2022-04-08 12:34:07.624740]Total energy: 16782705.52812954
[2022-04-08 12:35:36.364804]Total energy: 16804726.79588248
[2022-04-08 12:36:56.027813]Total energy: 16777037.802512212
[2022-04-08 12:38:22.241109]Total energy: 16788298.354655195
[2022-04-08 12:39:39.133820]Total energy: 16771699.539964156
[2022-04-08 12:41:08.198469]Total energy: 16786991.605814047
[2022-04-08 12:42:45.334407]Total energy: 16794565.460012145
[2022-04-08 12:44:21.646215]Total energy: 16781509.67199373
[2022-04-08 12:45:48.212384]Total energy: 16819880.969578523
[2022-04-08 12:47:05.273775]Total energy: 16768689.433245203
[2022-04-08 12:48:22.512071]Total energy: 16785839.92515862
[2022-04-08 12:49:39.686690]Total energy: 16784969.150022943
[2022-04-08 12:51:21.806227]Total energy: 16773834.870680267
[2022-04-08 12:53:11.405074]Total energy: 16805566.30207407
[2022-04-08 12:54:40.132847]Total energy: 16797255.672544543
[2022-04-08 12:55:59.452410]Total energy: 16787895.45135111
[2022-04-08 12:57:17.637923]Total energy: 16759656.302299965
[2022-04-08 12:58:36.808849]Total energy: 16813147.136754524
[2022-04-08 12:59:55.628891]Total energy: 16806016.784254603
[2022-04-08 13:01:25.843058]Total energy: 16776007.073042197
[2022-04-08 13:02:57.357867]Total energy: 16776272.634899091
[2022-04-08 13:04:16.657034]Total energy: 16774653.958219657
[2022-04-08 13:05:36.013239]Total energy: 16794410.938206024
[2022-04-08 13:06:55.977037]Total energy: 16804168.543298375
[2022-04-08 13:08:13.227832]Total energy: 16788648.996769022
[2022-04-08 13:09:32.510732]Total energy: 16772738.625928845
[2022-04-08 13:11:13.832624]Total energy: 16795362.40716647
[2022-04-08 13:12:44.224212]Total energy: 16773246.797516637
[2022-04-08 13:14:03.092826]Total energy: 16801614.29331621
[2022-04-08 13:15:33.276700]Total energy: 16760881.031871947
[2022-04-08 13:16:50.562850]Total energy: 16780643.63715285
[2022-04-08 13:18:13.374331]Total energy: 16787826.540338315
[2022-04-08 13:19:32.172749]Total energy: 16783550.533840925
[2022-04-08 13:21:03.008552]Total energy: 16798366.34982962
[2022-04-08 13:22:27.447228]Total energy: 16765500.66537973
[2022-04-08 13:23:45.245360]Total energy: 16791396.314058304
[2022-04-08 13:25:05.582477]Total energy: 16809249.389212485
[2022-04-08 13:26:23.014636]Total energy: 16755761.242120344
[2022-04-08 13:27:40.361049]Total energy: 16786697.929945126
[2022-04-08 13:28:58.235364]Total energy: 16774357.700734684
[2022-04-08 13:30:19.019398]Total energy: 16794197.388400994
[2022-04-08 13:31:55.408771]Total energy: 16798434.489935935
[2022-04-08 13:33:19.729531]Total energy: 16792677.717409726
[2022-04-08 13:34:38.811212]Total energy: 16779571.021979686
[2022-04-08 13:35:56.755430]Total energy: 16778357.901971586
[2022-04-08 13:37:14.086759]Total energy: 16784352.157372717
[2022-04-08 13:38:31.753654]Total energy: 16796100.06332723
[2022-04-08 13:39:49.707761]Total energy: 16779770.729167398
[2022-04-08 13:41:20.649937]Total energy: 16775084.621955622
[2022-04-08 13:42:57.943479]Total energy: 16781886.555811983
[2022-04-08 13:44:29.209200]Total energy: 16796331.865866713
[2022-04-08 13:45:50.657883]Total energy: 16761828.460615274
[2022-04-08 13:47:13.245731]Total energy: 16790325.663282517
[2022-04-08 13:48:30.102789]Total energy: 16767317.292480337
[2022-04-08 13:49:47.639262]Total energy: 16784024.73141857
[2022-04-08 13:51:17.621658]Total energy: 16765624.073947739
[2022-04-08 13:52:53.669038]Total energy: 16776191.645480819
[2022-04-08 13:54:26.372835]Total energy: 16752529.119060963
[2022-04-08 13:55:43.027785]Total energy: 16768443.29097824
[2022-04-08 13:57:04.077168]Total energy: 16765142.527363073
[2022-04-08 13:58:21.389409]Total energy: 16773669.494061496
[2022-04-08 13:59:41.402723]Total energy: 16780915.145448886
[2022-04-08 14:01:02.651907]Total energy: 16766684.882968254
[2022-04-08 14:02:20.660234]Total energy: 16764827.677558307
[2022-04-08 14:03:47.936874]Total energy: 16764002.987410821
[2022-04-08 14:05:04.368559]Total energy: 16728845.21474566
[2022-04-08 14:06:21.514103]Total energy: 16770847.5308782
[2022-04-08 14:07:37.749949]Total energy: 16735867.638748353
[2022-04-08 14:08:58.914330]Total energy: 16739660.095067471
[2022-04-08 14:10:16.672627]Total energy: 16766004.291022617
[2022-04-08 14:11:34.185875]Total energy: 16778070.23314362
[2022-04-08 14:12:51.541856]Total energy: 16783689.16714171
[2022-04-08 14:14:08.445638]Total energy: 16795537.5878255
[2022-04-08 14:15:27.466561]Total energy: 16770016.994334064
[2022-04-08 14:16:46.165748]Total energy: 16776121.894670136
[2022-04-08 14:18:03.718096]Total energy: 16772761.83582167
[2022-04-08 14:19:21.124517]Total energy: 16743236.786295058
[2022-04-08 14:20:46.835939]Total energy: 16770841.540529052
[2022-04-08 14:22:12.469291]Total energy: 16749940.637269475
[2022-04-08 14:23:30.391878]Total energy: 16781539.385160908
[2022-04-08 14:24:47.837463]Total energy: 16727042.31340743
[2022-04-08 14:26:05.865852]Total energy: 16779417.406603403
[2022-04-08 14:27:23.291748]Total energy: 16785920.27313021
[2022-04-08 14:28:44.190819]Total energy: 16766305.678849686
[2022-04-08 14:30:02.167200]Total energy: 16759881.293187356
[2022-04-08 14:31:30.698425]Total energy: 16782694.016799822
[2022-04-08 14:32:54.900482]Total energy: 16728776.269526657
[2022-04-08 14:34:13.734621]Total energy: 16753987.810820268
[2022-04-08 14:35:32.681391]Total energy: 16762606.557050778
[2022-04-08 14:36:51.284878]Total energy: 16797999.38569533
[2022-04-08 14:38:09.417412]Total energy: 16765542.570937842
[2022-04-08 14:39:26.463258]Total energy: 16773993.782999981
[2022-04-08 14:40:50.159809]Total energy: 16735586.015566835
[2022-04-08 14:42:12.431078]Total energy: 16748882.692907693
[2022-04-08 14:43:29.176462]Total energy: 16790226.279548045
