initial: 102 - optimal_only_seed
[2022-04-08 07:11:32.292993]Total energy: 42269451.11870492
[2022-04-08 07:12:57.430261]Total energy: 42128773.22373355
[2022-04-08 07:14:21.393209]Total energy: 42254962.11576048
[2022-04-08 07:15:46.270402]Total energy: 42154389.47825793
[2022-04-08 07:17:11.015269]Total energy: 42111851.5835396
[2022-04-08 07:18:35.749811]Total energy: 42177910.15680705
[2022-04-08 07:20:00.352427]Total energy: 42151687.22765747
[2022-04-08 07:21:36.448046]Total energy: 42156404.64889841
[2022-04-08 07:23:00.594302]Total energy: 42031951.5113291
[2022-04-08 07:24:24.990154]Total energy: 42030630.50616009
[2022-04-08 07:25:52.095628]Total energy: 42202077.61094024
[2022-04-08 07:27:15.883946]Total energy: 42095061.87702849
[2022-04-08 07:28:39.537073]Total energy: 42190635.23217644
[2022-04-08 07:30:05.720723]Total energy: 42186314.980299376
[2022-04-08 07:31:41.434287]Total energy: 42054332.46961508
[2022-04-08 07:33:15.529980]Total energy: 42067227.852080375
[2022-04-08 07:34:40.187689]Total energy: 42110205.80595428
[2022-04-08 07:36:05.095745]Total energy: 42167341.165428914
[2022-04-08 07:37:29.365279]Total energy: 42060826.47006021
[2022-04-08 07:38:54.205242]Total energy: 42084725.67950512
[2022-04-08 07:40:32.382396]Total energy: 42094957.348017
[2022-04-08 07:42:05.606808]Total energy: 42152551.13901008
[2022-04-08 07:43:29.853088]Total energy: 42132352.65297091
[2022-04-08 07:44:55.420300]Total energy: 42081731.375876546
[2022-04-08 07:46:20.074830]Total energy: 42213947.31933515
[2022-04-08 07:47:45.358850]Total energy: 42236537.50175612
[2022-04-08 07:49:09.645134]Total energy: 42120582.701101765
[2022-04-08 07:50:52.811636]Total energy: 42108484.57149545
[2022-04-08 07:52:19.590733]Total energy: 42173257.35318833
[2022-04-08 07:53:43.790550]Total energy: 42129086.579953894
[2022-04-08 07:55:08.444272]Total energy: 42275843.50927045
[2022-04-08 07:56:33.332300]Total energy: 42012760.83438422
[2022-04-08 07:57:57.113228]Total energy: 42188033.05467535
[2022-04-08 07:59:21.609130]Total energy: 42167610.00587253
[2022-04-08 08:00:58.943403]Total energy: 42161391.94667295
[2022-04-08 08:02:29.705326]Total energy: 42105366.836483225
[2022-04-08 08:03:54.742320]Total energy: 42127587.840079606
[2022-04-08 08:05:19.079190]Total energy: 42189752.49824614
[2022-04-08 08:06:42.682674]Total energy: 42179994.37991378
[2022-04-08 08:08:08.289072]Total energy: 42115383.50942213
[2022-04-08 08:09:32.576496]Total energy: 42120640.34232477
[2022-04-08 08:11:20.144136]Total energy: 42232942.55366324
[2022-04-08 08:12:57.774132]Total energy: 42306269.840747625
[2022-04-08 08:14:23.118923]Total energy: 42107535.02870367
[2022-04-08 08:15:46.729623]Total energy: 42077108.60376903
[2022-04-08 08:17:11.046188]Total energy: 42148110.90064766
[2022-04-08 08:18:34.239387]Total energy: 42160598.001112945
[2022-04-08 08:19:58.445622]Total energy: 42082304.21961917
[2022-04-08 08:21:34.946327]Total energy: 42199038.810042426
[2022-04-08 08:23:06.086858]Total energy: 42140227.43972823
[2022-04-08 08:24:30.678260]Total energy: 41963453.65523859
[2022-04-08 08:25:54.812900]Total energy: 42081413.38440493
[2022-04-08 08:27:21.700358]Total energy: 41930090.30045118
[2022-04-08 08:28:46.008713]Total energy: 42030163.59414124
[2022-04-08 08:30:10.435014]Total energy: 42083581.33960582
[2022-04-08 08:31:44.670864]Total energy: 42034865.76056835
[2022-04-08 08:33:17.104750]Total energy: 42101901.53454552
[2022-04-08 08:34:43.751084]Total energy: 42362183.39159243
[2022-04-08 08:36:18.435421]Total energy: 42110114.8591193
[2022-04-08 08:37:42.123655]Total energy: 42000469.65881058
[2022-04-08 08:39:10.245720]Total energy: 42033200.275646724
[2022-04-08 08:41:01.654008]Total energy: 42018255.99823829
[2022-04-08 08:42:45.983334]Total energy: 42093717.15973029
[2022-04-08 08:44:21.801310]Total energy: 41938891.14631847
[2022-04-08 08:45:48.413908]Total energy: 42005221.95216061
[2022-04-08 08:47:14.055406]Total energy: 42155233.78425902
[2022-04-08 08:48:38.638772]Total energy: 42081483.65295374
[2022-04-08 08:50:03.099754]Total energy: 42067354.60691886
[2022-04-08 08:51:34.814683]Total energy: 42082971.496279426
[2022-04-08 08:53:06.405848]Total energy: 41922656.11105029
[2022-04-08 08:54:39.675903]Total energy: 42099251.919149466
[2022-04-08 08:56:06.602685]Total energy: 42193914.03990252
[2022-04-08 08:57:30.399881]Total energy: 42021799.595216125
[2022-04-08 08:58:55.228221]Total energy: 41982260.08261475
[2022-04-08 09:00:19.499918]Total energy: 42079856.331042126
[2022-04-08 09:01:52.136100]Total energy: 42114568.97407876
[2022-04-08 09:03:16.030148]Total energy: 42036034.34596735
[2022-04-08 09:04:40.231781]Total energy: 42130310.81079951
[2022-04-08 09:06:10.056587]Total energy: 42055098.2360203
[2022-04-08 09:07:33.052264]Total energy: 41935696.14886119
[2022-04-08 09:08:56.951664]Total energy: 42138465.17826811
[2022-04-08 09:10:21.029222]Total energy: 42040632.72047031
[2022-04-08 09:12:16.434531]Total energy: 41991723.05751114
[2022-04-08 09:13:47.556553]Total energy: 42071531.093546554
[2022-04-08 09:15:12.033527]Total energy: 42018090.39649104
[2022-04-08 09:16:35.723345]Total energy: 42037978.16078692
[2022-04-08 09:18:00.839383]Total energy: 42027015.3366641
[2022-04-08 09:19:24.991480]Total energy: 42155648.881258965
[2022-04-08 09:21:17.246461]Total energy: 41879622.724138
[2022-04-08 09:22:56.395282]Total energy: 42245278.44539137
[2022-04-08 09:24:22.607265]Total energy: 42201455.178621426
[2022-04-08 09:25:55.048664]Total energy: 42286856.09593267
[2022-04-08 09:27:22.006369]Total energy: 42288755.882220745
[2022-04-08 09:28:46.124563]Total energy: 42278482.46486888
[2022-04-08 09:30:11.645404]Total energy: 42309702.348914325
[2022-04-08 09:31:35.929424]Total energy: 42362102.726475485
[2022-04-08 09:33:00.252465]Total energy: 42280155.07781111
[2022-04-08 09:34:24.338797]Total energy: 42112040.791044965
[2022-04-08 09:35:48.980733]Total energy: 42242816.00196975
[2022-04-08 09:37:13.397519]Total energy: 42228250.21272856
[2022-04-08 09:38:42.723779]Total energy: 42343185.503694
[2022-04-08 09:40:07.303392]Total energy: 42337116.68372678
[2022-04-08 09:41:30.784340]Total energy: 42359382.875966504
[2022-04-08 09:42:54.975440]Total energy: 42283148.887248926
[2022-04-08 09:44:19.198166]Total energy: 42332238.72839546
[2022-04-08 09:45:44.436686]Total energy: 42255305.941105336
[2022-04-08 09:47:12.040071]Total energy: 42266193.14523276
[2022-04-08 09:48:37.038492]Total energy: 42194101.06554629
[2022-04-08 09:50:02.285971]Total energy: 42345958.45297384
[2022-04-08 09:51:38.420607]Total energy: 42330552.17901206
[2022-04-08 09:53:05.493306]Total energy: 42237584.735337816
[2022-04-08 09:54:31.055693]Total energy: 42224435.50485721
[2022-04-08 09:55:57.152835]Total energy: 42200320.743071124
[2022-04-08 09:57:21.140171]Total energy: 42259474.14984774
[2022-04-08 09:58:45.745806]Total energy: 42404196.52439376
[2022-04-08 10:00:10.671451]Total energy: 42271010.486080155
[2022-04-08 10:01:56.302440]Total energy: 42213004.8084635
[2022-04-08 10:03:24.939982]Total energy: 42332693.34499538
[2022-04-08 10:04:49.866456]Total energy: 42175343.4163945
[2022-04-08 10:06:14.401296]Total energy: 42321711.83778002
[2022-04-08 10:07:38.245411]Total energy: 42311419.823252045
[2022-04-08 10:09:02.560383]Total energy: 42245586.27004826
[2022-04-08 10:10:52.513838]Total energy: 42216691.225581914
[2022-04-08 10:12:34.560802]Total energy: 42251043.355652645
[2022-04-08 10:13:59.036388]Total energy: 42403653.592539534
[2022-04-08 10:15:23.965219]Total energy: 42327989.52064709
[2022-04-08 10:16:47.948356]Total energy: 42206033.47125476
[2022-04-08 10:18:12.235777]Total energy: 42293374.351025246
[2022-04-08 10:19:38.789737]Total energy: 42358490.81914078
[2022-04-08 10:21:03.290097]Total energy: 42242622.52840349
[2022-04-08 10:22:27.585991]Total energy: 42301748.36841855
[2022-04-08 10:23:51.636386]Total energy: 42203850.99867478
[2022-04-08 10:25:16.069401]Total energy: 42251002.19537082
[2022-04-08 10:26:43.264229]Total energy: 42205414.18196204
[2022-04-08 10:28:09.449466]Total energy: 42280298.53143829
[2022-04-08 10:29:35.355390]Total energy: 42331835.13912043
[2022-04-08 10:31:02.969793]Total energy: 42383120.32446115
[2022-04-08 10:32:29.591095]Total energy: 42282738.74609883
[2022-04-08 10:33:55.263712]Total energy: 42297977.81947815
[2022-04-08 10:35:21.937399]Total energy: 42321514.83943594
[2022-04-08 10:36:47.247745]Total energy: 42217174.58923956
[2022-04-08 10:38:12.417695]Total energy: 42369749.80021083
[2022-04-08 10:39:39.956202]Total energy: 42164131.307100214
[2022-04-08 10:41:23.646707]Total energy: 42249769.10142378
[2022-04-08 10:43:12.220164]Total energy: 42226278.51583193
[2022-04-08 10:44:47.312157]Total energy: 42284106.22071217
[2022-04-08 10:46:14.235379]Total energy: 42323620.682850376
[2022-04-08 10:47:42.410610]Total energy: 42346015.75895138
[2022-04-08 10:49:12.382239]Total energy: 42269694.84645835
[2022-04-08 10:51:05.548134]Total energy: 42238067.978346296
[2022-04-08 10:53:03.035952]Total energy: 42224007.02054675
[2022-04-08 10:54:40.961492]Total energy: 42171187.00741104
[2022-04-08 10:56:17.077331]Total energy: 42339509.41046483
[2022-04-08 10:57:45.036233]Total energy: 42226001.45721517
[2022-04-08 10:59:16.831523]Total energy: 42282745.491479024
[2022-04-08 11:00:51.371276]Total energy: 42164994.51664715
[2022-04-08 11:02:34.910715]Total energy: 42151476.94806007
[2022-04-08 11:04:16.857739]Total energy: 42213849.947405525
[2022-04-08 11:05:59.364024]Total energy: 42093931.629969515
[2022-04-08 11:07:33.446974]Total energy: 42274574.003903374
[2022-04-08 11:09:04.052804]Total energy: 42291840.62158484
[2022-04-08 11:10:54.226065]Total energy: 42177292.20873836
[2022-04-08 11:12:51.127674]Total energy: 42206893.37133771
[2022-04-08 11:14:24.836400]Total energy: 42321621.0500576
[2022-04-08 11:15:55.029805]Total energy: 42188185.55483968
[2022-04-08 11:17:23.846479]Total energy: 42081508.18042381
[2022-04-08 11:18:52.958058]Total energy: 42205764.44485061
[2022-04-08 11:20:23.367315]Total energy: 42109912.08373156
[2022-04-08 11:21:56.681026]Total energy: 42108892.47943101
[2022-04-08 11:23:25.217059]Total energy: 42194126.671161756
[2022-04-08 11:24:59.595223]Total energy: 42095201.43539644
[2022-04-08 11:26:28.742628]Total energy: 42225736.88055217
[2022-04-08 11:27:58.860862]Total energy: 42087316.39592604
[2022-04-08 11:29:27.781928]Total energy: 42233329.3659081
[2022-04-08 11:31:18.889211]Total energy: 42200783.915741086
[2022-04-08 11:33:13.450838]Total energy: 42127837.27397105
[2022-04-08 11:34:59.140310]Total energy: 42233988.48130537
[2022-04-08 11:36:46.235969]Total energy: 42127407.23269214
[2022-04-08 11:38:24.738970]Total energy: 42188659.35385612
[2022-04-08 11:39:51.867857]Total energy: 42228552.77109101
[2022-04-08 11:41:21.203309]Total energy: 42193548.74150783
[2022-04-08 11:42:49.650453]Total energy: 42291816.857552685
[2022-04-08 11:44:21.345397]Total energy: 42210264.70593991
[2022-04-08 11:45:54.767339]Total energy: 42323369.32310527
[2022-04-08 11:47:23.057381]Total energy: 42250686.59453455
[2022-04-08 11:48:50.834887]Total energy: 42262626.516670875
[2022-04-08 11:50:19.917224]Total energy: 42265939.35220694
[2022-04-08 11:52:08.189631]Total energy: 42129732.90686735
[2022-04-08 11:54:00.315061]Total energy: 42082597.8539948
[2022-04-08 11:55:47.028345]Total energy: 42085440.656619065
[2022-04-08 11:57:22.824767]Total energy: 42100573.57813792
[2022-04-08 11:58:50.577955]Total energy: 42156474.108890444
[2022-04-08 12:00:20.086509]Total energy: 42153132.60872374
[2022-04-08 12:02:06.107609]Total energy: 42228003.830428846
[2022-04-08 12:03:35.625757]Total energy: 42129260.07449065
[2022-04-08 12:05:04.901448]Total energy: 42170736.89182842
[2022-04-08 12:06:32.914658]Total energy: 42193158.53172249
[2022-04-08 12:08:02.687893]Total energy: 42118030.82605114
[2022-04-08 12:09:31.598768]Total energy: 42194785.41634925
[2022-04-08 12:11:00.354185]Total energy: 42185789.84447146
[2022-04-08 12:12:27.224782]Total energy: 42183536.24974267
[2022-04-08 12:13:50.704931]Total energy: 42216470.32377872
[2022-04-08 12:15:17.781493]Total energy: 42097370.02122118
[2022-04-08 12:16:44.232923]Total energy: 42139737.81931279
[2022-04-08 12:18:09.651588]Total energy: 42078112.26523958
[2022-04-08 12:19:36.373555]Total energy: 42183630.749720395
[2022-04-08 12:21:18.501608]Total energy: 42263603.22704467
[2022-04-08 12:22:55.270038]Total energy: 42040251.49374553
[2022-04-08 12:24:22.824518]Total energy: 42255208.36160707
[2022-04-08 12:25:53.311341]Total energy: 42194676.56592389
[2022-04-08 12:27:19.351025]Total energy: 42130113.71556854
[2022-04-08 12:28:44.958450]Total energy: 42110510.21273969
[2022-04-08 12:30:11.226487]Total energy: 42149506.04267031
[2022-04-08 12:31:46.797743]Total energy: 42145546.872431405
[2022-04-08 12:33:33.100238]Total energy: 42198852.62102082
[2022-04-08 12:35:09.202955]Total energy: 42163654.432383426
[2022-04-08 12:36:36.658308]Total energy: 42260251.40536688
[2022-04-08 12:38:11.307517]Total energy: 42139320.66768795
[2022-04-08 12:39:41.001799]Total energy: 42193369.06214619
[2022-04-08 12:41:34.993972]Total energy: 42180063.033823326
[2022-04-08 12:43:21.527452]Total energy: 42189388.863170736
[2022-04-08 12:44:55.908852]Total energy: 42151776.27893026
[2022-04-08 12:46:19.778491]Total energy: 42197682.82927347
[2022-04-08 12:47:45.379446]Total energy: 42265690.46812946
[2022-04-08 12:49:07.897321]Total energy: 42125919.30885264
[2022-04-08 12:50:42.549534]Total energy: 42063930.75452808
[2022-04-08 12:52:23.537707]Total energy: 42222366.24535286
[2022-04-08 12:54:01.718589]Total energy: 42276027.77689867
[2022-04-08 12:55:29.226377]Total energy: 42211314.100989625
[2022-04-08 12:56:54.979979]Total energy: 42235867.01111444
[2022-04-08 12:58:21.983752]Total energy: 42192479.26265926
[2022-04-08 12:59:47.719058]Total energy: 42247650.46464501
[2022-04-08 13:01:26.279953]Total energy: 42273752.600184225
[2022-04-08 13:03:00.721343]Total energy: 42221128.11504103
[2022-04-08 13:04:25.350171]Total energy: 42190612.67946956
[2022-04-08 13:05:51.165002]Total energy: 42321999.87639196
[2022-04-08 13:07:14.410239]Total energy: 42125789.112193145
[2022-04-08 13:08:38.879296]Total energy: 42052062.42056575
[2022-04-08 13:10:03.435836]Total energy: 42200157.23786588
[2022-04-08 13:11:39.721208]Total energy: 42118913.073218435
[2022-04-08 13:13:06.693180]Total energy: 42132286.90702718
[2022-04-08 13:14:40.461375]Total energy: 42139957.28438207
[2022-04-08 13:16:13.449904]Total energy: 42196110.70002778
[2022-04-08 13:17:41.458979]Total energy: 42295927.36320369
[2022-04-08 13:19:09.652277]Total energy: 42190541.66937817
[2022-04-08 13:20:55.581212]Total energy: 42253076.386067584
[2022-04-08 13:22:36.409656]Total energy: 42189438.1298608
[2022-04-08 13:24:04.317316]Total energy: 42098601.096142285
[2022-04-08 13:25:32.970227]Total energy: 42311559.32880218
[2022-04-08 13:26:57.471498]Total energy: 42130618.00727341
[2022-04-08 13:28:23.868412]Total energy: 42164459.21616197
[2022-04-08 13:29:51.597124]Total energy: 42153039.05574483
[2022-04-08 13:31:33.840730]Total energy: 42196134.67657906
[2022-04-08 13:33:01.441290]Total energy: 42162776.16229151
[2022-04-08 13:34:29.900291]Total energy: 42126204.41311403
[2022-04-08 13:35:57.318733]Total energy: 42247283.2916101
[2022-04-08 13:37:27.197514]Total energy: 42158991.03052953
[2022-04-08 13:38:53.369782]Total energy: 42103806.51679007
[2022-04-08 13:40:20.875191]Total energy: 42127072.72472183
[2022-04-08 13:42:05.323316]Total energy: 42028702.28025143
[2022-04-08 13:43:43.992204]Total energy: 42036383.26099215
[2022-04-08 13:45:10.479976]Total energy: 42174368.459465966
[2022-04-08 13:46:37.680320]Total energy: 42084119.188725494
[2022-04-08 13:48:05.390761]Total energy: 42117942.0993168
[2022-04-08 13:49:31.020690]Total energy: 42088764.35783477
[2022-04-08 13:51:14.991268]Total energy: 42061594.18925812
[2022-04-08 13:52:56.136288]Total energy: 42207304.53453334
[2022-04-08 13:54:33.085668]Total energy: 42129162.54180328
[2022-04-08 13:56:02.144965]Total energy: 42087524.07620656
[2022-04-08 13:57:29.609661]Total energy: 42086830.60493316
[2022-04-08 13:58:57.547270]Total energy: 42259433.12031016
[2022-04-08 14:00:40.193029]Total energy: 42108877.72273508
[2022-04-08 14:02:16.165821]Total energy: 42180662.759758435
[2022-04-08 14:03:50.581290]Total energy: 42108846.9575144
[2022-04-08 14:05:16.296255]Total energy: 42145501.8269292
[2022-04-08 14:06:42.019677]Total energy: 42171277.00781633
[2022-04-08 14:08:11.266333]Total energy: 42217754.14075554
[2022-04-08 14:09:37.241909]Total energy: 42201994.59787812
[2022-04-08 14:11:14.083382]Total energy: 42077282.06475406
[2022-04-08 14:12:39.532180]Total energy: 42112228.70933988
[2022-04-08 14:14:04.728516]Total energy: 42015219.52981136
[2022-04-08 14:15:33.036082]Total energy: 42061662.893559225
[2022-04-08 14:16:59.235930]Total energy: 42235954.28470317
[2022-04-08 14:18:27.595708]Total energy: 42149427.404146165
[2022-04-08 14:19:53.680484]Total energy: 42147779.77849387
[2022-04-08 14:21:19.137111]Total energy: 42185267.56269294
[2022-04-08 14:22:48.291820]Total energy: 42111984.59876541
[2022-04-08 14:24:16.353356]Total energy: 42113263.81838247
[2022-04-08 14:25:44.116417]Total energy: 42131291.51630248
[2022-04-08 14:27:10.488417]Total energy: 42207091.527807295
[2022-04-08 14:28:43.175822]Total energy: 42150841.644302264
[2022-04-08 14:30:10.863574]Total energy: 42058512.46355649
[2022-04-08 14:31:43.529473]Total energy: 42081919.736274324
[2022-04-08 14:33:09.518687]Total energy: 42127145.91292876
[2022-04-08 14:34:38.712265]Total energy: 42174009.458540484
[2022-04-08 14:36:06.403228]Total energy: 42113163.84671484
[2022-04-08 14:37:33.512399]Total energy: 42137603.864909574
[2022-04-08 14:39:02.574692]Total energy: 42094002.83550094
