initial: 116 - optimal_only_seed
[2022-04-09 06:35:33.230774]Total energy: 98753230.73583016
[2022-04-09 06:36:46.999282]Total energy: 98676882.34714927
[2022-04-09 06:38:01.245748]Total energy: 98696074.60916638
[2022-04-09 06:39:15.538757]Total energy: 98727722.2432945
[2022-04-09 06:40:58.481978]Total energy: 98720530.81235185
[2022-04-09 06:42:42.852062]Total energy: 98741834.6979639
[2022-04-09 06:43:58.503520]Total energy: 98716804.53656791
[2022-04-09 06:45:11.705004]Total energy: 98712951.42014886
[2022-04-09 06:46:25.863935]Total energy: 98664710.88206403
[2022-04-09 06:47:48.871946]Total energy: 98685446.49065286
[2022-04-09 06:49:10.124661]Total energy: 98786521.46158156
[2022-04-09 06:51:11.571124]Total energy: 98704988.45650625
[2022-04-09 06:52:44.990966]Total energy: 98753897.31912111
[2022-04-09 06:53:59.361270]Total energy: 98642613.24084933
[2022-04-09 06:55:14.097751]Total energy: 98683981.39282688
[2022-04-09 06:56:27.653502]Total energy: 98749966.5454677
[2022-04-09 06:57:42.115761]Total energy: 98683008.87038565
[2022-04-09 06:58:55.745896]Total energy: 98710697.28592901
[2022-04-09 07:00:08.875269]Total energy: 98667446.34864284
[2022-04-09 07:01:33.779192]Total energy: 98666147.8765023
[2022-04-09 07:02:48.070429]Total energy: 98736642.77687073
[2022-04-09 07:04:01.756050]Total energy: 98681198.67244689
[2022-04-09 07:05:15.780321]Total energy: 98757110.4732131
[2022-04-09 07:06:30.495009]Total energy: 98720046.64301856
[2022-04-09 07:07:44.521159]Total energy: 98721830.8207722
[2022-04-09 07:09:00.297163]Total energy: 98772057.77989885
[2022-04-09 07:10:13.329232]Total energy: 98775218.849249
[2022-04-09 07:11:59.340339]Total energy: 98801748.33455119
[2022-04-09 07:13:37.005038]Total energy: 98792661.67845942
[2022-04-09 07:14:49.023474]Total energy: 98720030.22655465
[2022-04-09 07:16:01.611255]Total energy: 98647168.32400551
[2022-04-09 07:17:14.269263]Total energy: 98806837.07841942
[2022-04-09 07:18:27.930526]Total energy: 98681701.94228633
[2022-04-09 07:19:44.070710]Total energy: 98777786.72354393
[2022-04-09 07:21:20.381799]Total energy: 98751480.0464519
[2022-04-09 07:23:01.338502]Total energy: 98717254.74585718
[2022-04-09 07:24:31.433805]Total energy: 98702581.90496597
[2022-04-09 07:25:53.908605]Total energy: 98676390.2981795
[2022-04-09 07:28:14.717548]Total energy: 98717701.98384543
[2022-04-09 07:32:33.340725]Total energy: 98713107.78656182
[2022-04-09 07:33:47.738368]Total energy: 98743927.27368362
[2022-04-09 07:35:01.060616]Total energy: 98700509.08838516
[2022-04-09 07:36:14.190132]Total energy: 98680260.85680974
[2022-04-09 07:37:27.282172]Total energy: 98765697.24343102
[2022-04-09 07:38:40.701577]Total energy: 98698766.61891367
[2022-04-09 07:39:53.769033]Total energy: 98708506.45559365
[2022-04-09 07:41:13.813153]Total energy: 98701287.74112141
[2022-04-09 07:42:32.744901]Total energy: 98670605.87988584
[2022-04-09 07:43:50.724312]Total energy: 98741147.585196
[2022-04-09 07:45:04.824712]Total energy: 98755287.7002868
[2022-04-09 07:46:18.067923]Total energy: 98774669.00866297
[2022-04-09 07:47:31.581448]Total energy: 98698287.0511671
[2022-04-09 07:48:44.436784]Total energy: 98729213.10038164
[2022-04-09 07:50:00.370388]Total energy: 98736271.81905472
[2022-04-09 07:51:40.443021]Total energy: 98806847.66790104
[2022-04-09 07:53:06.157684]Total energy: 98697457.6336691
[2022-04-09 07:54:21.378945]Total energy: 98799117.75610475
[2022-04-09 07:55:34.715638]Total energy: 98671002.30162023
[2022-04-09 07:56:53.147587]Total energy: 98776753.67768145
[2022-04-09 07:58:08.444799]Total energy: 98763799.40634994
[2022-04-09 07:59:21.472704]Total energy: 98733767.85012457
[2022-04-09 08:01:11.857239]Total energy: 98668064.55973664
[2022-04-09 08:02:48.697752]Total energy: 98751109.58315602
[2022-04-09 08:04:12.638632]Total energy: 98734546.18774487
[2022-04-09 08:05:26.298219]Total energy: 98780465.27744389
[2022-04-09 08:06:39.373408]Total energy: 98762275.57229431
[2022-04-09 08:07:55.624187]Total energy: 98811738.52889949
[2022-04-09 08:09:08.931774]Total energy: 98736391.80749977
[2022-04-09 08:10:30.654804]Total energy: 98678026.18227683
[2022-04-09 08:12:07.010814]Total energy: 98747205.49644017
[2022-04-09 08:13:31.217960]Total energy: 98720359.13458525
[2022-04-09 08:14:44.778653]Total energy: 98716844.81723905
[2022-04-09 08:15:58.404274]Total energy: 98726503.55331087
[2022-04-09 08:17:11.598524]Total energy: 98789851.0517288
[2022-04-09 08:18:25.478627]Total energy: 98696748.10244657
[2022-04-09 08:19:38.262082]Total energy: 98742065.61966917
[2022-04-09 08:21:16.265635]Total energy: 98725446.66024767
[2022-04-09 08:22:52.125005]Total energy: 98755067.94368649
[2022-04-09 08:24:14.246682]Total energy: 98666656.4763487
[2022-04-09 08:25:28.047749]Total energy: 98752493.85972883
[2022-04-09 08:26:41.166931]Total energy: 98733560.33680683
[2022-04-09 08:27:55.354813]Total energy: 98745915.25983515
[2022-04-09 08:29:09.095717]Total energy: 98699725.9094781
[2022-04-09 08:31:01.482181]Total energy: 98744269.26776828
[2022-04-09 08:32:44.108910]Total energy: 98724340.23828009
[2022-04-09 08:33:56.638823]Total energy: 98729109.9683809
[2022-04-09 08:35:09.689099]Total energy: 98784001.92607123
[2022-04-09 08:36:21.801021]Total energy: 98728690.84886935
[2022-04-09 08:37:35.979830]Total energy: 98720770.6709263
[2022-04-09 08:38:49.229989]Total energy: 98691268.00218356
[2022-04-09 08:40:03.530421]Total energy: 98745258.92756717
[2022-04-09 08:41:30.119158]Total energy: 98746026.07478131
[2022-04-09 08:42:48.914049]Total energy: 98736337.47963475
[2022-04-09 08:44:02.132920]Total energy: 98690933.44410855
[2022-04-09 08:45:15.757645]Total energy: 98710529.46683815
[2022-04-09 08:46:30.723919]Total energy: 98752142.125714
[2022-04-09 08:47:44.143355]Total energy: 98742669.5015365
[2022-04-09 08:48:57.620855]Total energy: 98767887.01302429
[2022-04-09 08:50:10.605521]Total energy: 98767325.138203
[2022-04-09 08:51:40.157851]Total energy: 98732190.85602374
[2022-04-09 08:52:58.282812]Total energy: 98735295.15405394
[2022-04-09 08:54:11.678129]Total energy: 98690359.34878248
[2022-04-09 08:55:25.312540]Total energy: 98754752.84918912
[2022-04-09 08:56:39.320075]Total energy: 98738325.93447527
[2022-04-09 08:57:52.804119]Total energy: 98667080.05476263
[2022-04-09 08:59:07.062276]Total energy: 98744707.33156595
[2022-04-09 09:00:21.103888]Total energy: 98724321.99272408
[2022-04-09 09:02:20.241540]Total energy: 98807821.16174482
[2022-04-09 09:03:51.878701]Total energy: 98700994.77997907
[2022-04-09 09:05:11.322078]Total energy: 98714188.576559
[2022-04-09 09:06:25.925657]Total energy: 98777394.50065629
[2022-04-09 09:07:40.594271]Total energy: 98708956.11754961
[2022-04-09 09:08:55.063061]Total energy: 98647003.17521112
[2022-04-09 09:10:08.350371]Total energy: 98763704.8774927
[2022-04-09 09:12:00.480210]Total energy: 98699125.76431714
[2022-04-09 09:13:46.072411]Total energy: 98731735.75096527
[2022-04-09 09:15:14.017820]Total energy: 98741191.67449337
[2022-04-09 09:16:39.780307]Total energy: 98703377.36493786
[2022-04-09 09:17:55.680864]Total energy: 98705658.3793261
[2022-04-09 09:19:08.411022]Total energy: 98774256.92333469
[2022-04-09 09:20:21.822609]Total energy: 98732487.64467534
[2022-04-09 09:21:35.197850]Total energy: 98727992.7497972
[2022-04-09 09:22:49.017917]Total energy: 98699255.78580898
[2022-04-09 09:24:02.554974]Total energy: 98716045.91979107
[2022-04-09 09:25:17.097189]Total energy: 98750789.14378403
[2022-04-09 09:26:32.510301]Total energy: 98736238.11755772
[2022-04-09 09:27:46.138040]Total energy: 98663864.93512061
[2022-04-09 09:29:00.288634]Total energy: 98781239.79044232
[2022-04-09 09:30:13.563663]Total energy: 98735795.4378225
[2022-04-09 09:32:05.173484]Total energy: 98714947.26347901
[2022-04-09 09:33:47.883540]Total energy: 98674923.41317987
[2022-04-09 09:35:18.868454]Total energy: 98744622.04260457
[2022-04-09 09:36:39.831304]Total energy: 98756071.12762615
[2022-04-09 09:37:53.437251]Total energy: 98747358.18574186
[2022-04-09 09:39:07.399323]Total energy: 98783711.7535555
[2022-04-09 09:40:38.628560]Total energy: 98732715.60049713
[2022-04-09 09:42:11.690388]Total energy: 98745514.27488588
[2022-04-09 09:43:34.521377]Total energy: 98746432.46159981
[2022-04-09 09:45:01.263926]Total energy: 98796784.95305084
[2022-04-09 09:46:23.220452]Total energy: 98768268.31296007
[2022-04-09 09:47:37.150427]Total energy: 98741497.44104165
[2022-04-09 09:48:51.757423]Total energy: 98735125.23596525
[2022-04-09 09:50:05.353059]Total energy: 98704965.66190766
[2022-04-09 09:51:40.663542]Total energy: 98704154.70343761
[2022-04-09 09:53:19.527384]Total energy: 98702892.09658307
[2022-04-09 09:54:44.820100]Total energy: 98650229.90202442
[2022-04-09 09:56:02.895131]Total energy: 98762989.40641777
[2022-04-09 09:57:16.205289]Total energy: 98740419.93857081
[2022-04-09 09:58:29.480071]Total energy: 98700928.56894612
[2022-04-09 09:59:43.490697]Total energy: 98694091.87412317
[2022-04-09 10:01:22.203242]Total energy: 98766349.32877816
[2022-04-09 10:03:16.108807]Total energy: 98773228.40013601
[2022-04-09 10:04:46.029119]Total energy: 98776443.32711233
[2022-04-09 10:06:01.527333]Total energy: 98688803.59408745
[2022-04-09 10:07:14.498981]Total energy: 98710138.74363875
[2022-04-09 10:08:27.947657]Total energy: 98740684.72807403
[2022-04-09 10:09:42.117113]Total energy: 98675438.969203
[2022-04-09 10:11:26.440955]Total energy: 98680645.64373437
[2022-04-09 10:13:28.183859]Total energy: 98770192.64511895
[2022-04-09 10:14:53.877831]Total energy: 98714367.43266249
[2022-04-09 10:16:07.584883]Total energy: 98788955.1184846
[2022-04-09 10:17:20.471637]Total energy: 98710443.3581255
[2022-04-09 10:18:34.318067]Total energy: 98702001.51114172
[2022-04-09 10:19:48.407722]Total energy: 98735768.10977186
[2022-04-09 10:21:49.249634]Total energy: 98723579.38688524
[2022-04-09 10:23:28.660702]Total energy: 98676936.91185683
[2022-04-09 10:25:08.805214]Total energy: 98735402.17241302
[2022-04-09 10:26:34.357272]Total energy: 98756189.52218685
[2022-04-09 10:27:49.608520]Total energy: 98787897.8780514
[2022-04-09 10:29:03.100547]Total energy: 98779321.30988854
[2022-04-09 10:30:17.048547]Total energy: 98710917.09031333
[2022-04-09 10:32:18.949308]Total energy: 98747264.5459115
[2022-04-09 10:33:40.234955]Total energy: 98672834.69007355
[2022-04-09 10:34:53.567322]Total energy: 98713654.75046948
[2022-04-09 10:36:09.557080]Total energy: 98747439.79269527
[2022-04-09 10:37:28.882738]Total energy: 98680794.12849993
[2022-04-09 10:38:46.873080]Total energy: 98723800.03470889
[2022-04-09 10:39:59.868993]Total energy: 98666975.3146323
[2022-04-09 10:41:43.776595]Total energy: 98737120.42523785
[2022-04-09 10:43:13.745962]Total energy: 98708780.55399787
[2022-04-09 10:44:47.638153]Total energy: 98732196.25965853
[2022-04-09 10:46:01.665231]Total energy: 98718391.60173951
[2022-04-09 10:47:15.562275]Total energy: 98752871.86415875
[2022-04-09 10:48:29.061003]Total energy: 98743109.33552906
[2022-04-09 10:49:43.205918]Total energy: 98734262.1704347
[2022-04-09 10:51:40.692424]Total energy: 98697508.10751146
[2022-04-09 10:53:36.588624]Total energy: 98787150.14083108
[2022-04-09 10:55:08.069143]Total energy: 98665896.92407657
[2022-04-09 10:56:28.538967]Total energy: 98685755.20876582
[2022-04-09 10:57:41.559980]Total energy: 98722158.00760528
[2022-04-09 10:58:56.892601]Total energy: 98749783.3261881
[2022-04-09 11:00:11.021439]Total energy: 98743471.41816545
[2022-04-09 11:01:46.171052]Total energy: 98712338.94116524
[2022-04-09 11:03:10.940318]Total energy: 98769274.6205035
[2022-04-09 11:04:24.061885]Total energy: 98749155.59504947
[2022-04-09 11:05:38.365010]Total energy: 98744831.23395933
[2022-04-09 11:06:51.609167]Total energy: 98707998.92421441
[2022-04-09 11:08:05.266554]Total energy: 98706869.0634282
[2022-04-09 11:09:18.882903]Total energy: 98739158.49612884
[2022-04-09 11:10:56.773124]Total energy: 98770626.96124625
[2022-04-09 11:12:42.748971]Total energy: 98740249.52895315
[2022-04-09 11:14:02.455156]Total energy: 98746252.930419
[2022-04-09 11:15:15.544183]Total energy: 98768363.31141798
[2022-04-09 11:16:30.128574]Total energy: 98728344.70516908
[2022-04-09 11:17:45.320916]Total energy: 98710734.6748557
[2022-04-09 11:19:00.665165]Total energy: 98708147.90745628
[2022-04-09 11:20:14.628132]Total energy: 98771682.96922517
[2022-04-09 11:21:49.107078]Total energy: 98722970.41679992
[2022-04-09 11:23:27.986561]Total energy: 98742691.68361829
[2022-04-09 11:24:42.215272]Total energy: 98656952.69021621
[2022-04-09 11:25:55.299498]Total energy: 98692687.59614094
[2022-04-09 11:27:08.584162]Total energy: 98726793.02991256
[2022-04-09 11:28:25.414857]Total energy: 98748295.64758241
[2022-04-09 11:29:39.335290]Total energy: 98743547.01222183
[2022-04-09 11:31:20.834445]Total energy: 98730005.71782139
[2022-04-09 11:32:38.155119]Total energy: 98728443.73781525
[2022-04-09 11:33:50.909186]Total energy: 98716386.59056251
[2022-04-09 11:35:04.343678]Total energy: 98739117.35598266
[2022-04-09 11:36:18.012314]Total energy: 98742841.31763442
[2022-04-09 11:37:31.839159]Total energy: 98770916.37265354
[2022-04-09 11:38:45.865138]Total energy: 98718462.08813107
[2022-04-09 11:39:59.570855]Total energy: 98755206.3888681
[2022-04-09 11:41:40.533592]Total energy: 98745462.52301678
[2022-04-09 11:43:36.437957]Total energy: 98715845.42455545
[2022-04-09 11:45:18.954541]Total energy: 98677043.17767854
[2022-04-09 11:46:36.937118]Total energy: 98731352.68347779
[2022-04-09 11:47:50.892525]Total energy: 98741055.8427647
[2022-04-09 11:49:03.882753]Total energy: 98711940.84724003
[2022-04-09 11:50:36.336415]Total energy: 98711532.02836616
[2022-04-09 11:52:42.975914]Total energy: 98746906.12229347
[2022-04-09 11:54:10.243925]Total energy: 98713877.0700609
[2022-04-09 11:55:24.817316]Total energy: 98760973.56888363
[2022-04-09 11:56:39.359048]Total energy: 98711526.44014172
[2022-04-09 11:57:57.615133]Total energy: 98762860.63545752
[2022-04-09 11:59:11.381589]Total energy: 98719341.8473618
[2022-04-09 12:01:00.991317]Total energy: 98674803.83972389
[2022-04-09 12:02:48.071380]Total energy: 98678869.40675455
[2022-04-09 12:04:23.047435]Total energy: 98739181.2535433
[2022-04-09 12:05:47.693171]Total energy: 98744664.24953559
[2022-04-09 12:07:00.533356]Total energy: 98744602.86052385
[2022-04-09 12:08:13.486059]Total energy: 98715686.81588553
[2022-04-09 12:09:26.664764]Total energy: 98729906.42676394
[2022-04-09 12:10:54.290151]Total energy: 98796642.7675368
[2022-04-09 12:12:11.325445]Total energy: 98699459.96873507
[2022-04-09 12:13:24.718570]Total energy: 98740858.11540253
[2022-04-09 12:14:38.489460]Total energy: 98787026.06846419
[2022-04-09 12:15:52.913883]Total energy: 98777531.42078094
[2022-04-09 12:17:07.050032]Total energy: 98704340.38541794
[2022-04-09 12:18:20.746760]Total energy: 98727446.83186784
[2022-04-09 12:19:39.266133]Total energy: 98732474.17594871
[2022-04-09 12:21:23.723079]Total energy: 98767588.24984601
[2022-04-09 12:23:01.015138]Total energy: 98707252.19537354
[2022-04-09 12:24:17.536324]Total energy: 98692418.62944931
[2022-04-09 12:25:31.647976]Total energy: 98767941.90924169
[2022-04-09 12:26:51.572493]Total energy: 98721362.4306467
[2022-04-09 12:28:05.539818]Total energy: 98728820.36537972
[2022-04-09 12:29:20.586840]Total energy: 98670845.90150458
[2022-04-09 12:31:08.169165]Total energy: 98698352.64439595
[2022-04-09 12:32:45.313897]Total energy: 98692603.01332527
[2022-04-09 12:34:21.459130]Total energy: 98750495.15262206
[2022-04-09 12:35:37.413255]Total energy: 98756868.53668019
[2022-04-09 12:36:51.406369]Total energy: 98674278.46086058
[2022-04-09 12:38:04.966424]Total energy: 98707106.4566844
[2022-04-09 12:39:18.807691]Total energy: 98725892.50584808
[2022-04-09 12:41:09.608839]Total energy: 98724341.97104754
[2022-04-09 12:42:41.814080]Total energy: 98755583.88473643
[2022-04-09 12:44:12.748145]Total energy: 98747174.71706271
[2022-04-09 12:45:26.190299]Total energy: 98664749.73166291
[2022-04-09 12:46:40.139779]Total energy: 98826275.3797528
[2022-04-09 12:47:54.957075]Total energy: 98750370.99180204
[2022-04-09 12:49:09.318906]Total energy: 98755904.55450846
[2022-04-09 12:50:32.964228]Total energy: 98729832.98870921
[2022-04-09 12:51:56.059623]Total energy: 98752636.24185881
[2022-04-09 12:53:11.844999]Total energy: 98725215.98699668
[2022-04-09 12:54:25.453982]Total energy: 98741665.67631237
[2022-04-09 12:55:39.396638]Total energy: 98722745.34558454
[2022-04-09 12:56:52.957139]Total energy: 98710172.33190894
[2022-04-09 12:58:06.069580]Total energy: 98637432.34908292
[2022-04-09 12:59:19.460412]Total energy: 98742678.32024503
[2022-04-09 13:00:56.976740]Total energy: 98709385.16290148
[2022-04-09 13:02:27.987333]Total energy: 98675520.88933775
[2022-04-09 13:03:56.781590]Total energy: 98734591.32575838
[2022-04-09 13:05:29.642903]Total energy: 98742423.67824908
[2022-04-09 13:06:49.218279]Total energy: 98747555.06981267
[2022-04-09 13:08:02.271335]Total energy: 98755903.917049
[2022-04-09 13:09:16.242567]Total energy: 98716921.37958284
[2022-04-09 13:11:02.250646]Total energy: 98731901.07036972
[2022-04-09 13:12:34.395226]Total energy: 98765856.9987836
[2022-04-09 13:14:07.698718]Total energy: 98741116.87194882
[2022-04-09 13:15:24.189830]Total energy: 98799359.2043452
[2022-04-09 13:16:39.306821]Total energy: 98694186.48015133
[2022-04-09 13:17:54.178569]Total energy: 98767522.5394945
[2022-04-09 13:19:09.389865]Total energy: 98705389.71635427
[2022-04-09 13:20:35.241658]Total energy: 98715945.0230794
[2022-04-09 13:21:50.601761]Total energy: 98768128.54777694
[2022-04-09 13:23:05.238795]Total energy: 98694015.13623834
[2022-04-09 13:24:20.707640]Total energy: 98685378.12831016
[2022-04-09 13:25:37.130902]Total energy: 98745051.5231825
[2022-04-09 13:26:54.250354]Total energy: 98718775.0572253
[2022-04-09 13:28:10.244694]Total energy: 98748398.76592515
[2022-04-09 13:29:24.934104]Total energy: 98743043.86126012
[2022-04-09 13:30:56.301002]Total energy: 98746844.46380267
