initial: all - diverse_no_blind_all
[2022-04-10 00:57:38.067985]Total energy: 16897665.80983404
[2022-04-10 00:59:02.335288]Total energy: 16901632.77966521
[2022-04-10 01:00:16.901547]Total energy: 16926535.284705043
[2022-04-10 01:01:30.973946]Total energy: 16912951.252663
[2022-04-10 01:02:46.059767]Total energy: 16883350.24204639
[2022-04-10 01:04:00.425141]Total energy: 16866646.288169622
[2022-04-10 01:05:16.941180]Total energy: 16894892.250409923
[2022-04-10 01:06:31.710222]Total energy: 16876096.535496905
[2022-04-10 01:07:47.408996]Total energy: 16845204.58656042
[2022-04-10 01:09:01.966057]Total energy: 16850930.891136773
[2022-04-10 01:10:17.448241]Total energy: 16896946.25557449
[2022-04-10 01:11:55.632524]Total energy: 16864940.0928076
[2022-04-10 01:13:51.392676]Total energy: 16876077.102874108
[2022-04-10 01:15:26.228663]Total energy: 16878347.749305505
[2022-04-10 01:16:49.827422]Total energy: 16848364.407437727
[2022-04-10 01:18:04.768533]Total energy: 16884219.109146263
[2022-04-10 01:19:21.440283]Total energy: 16876557.601434838
[2022-04-10 01:20:38.646881]Total energy: 16896409.536665883
[2022-04-10 01:21:56.169666]Total energy: 16881461.9144418
[2022-04-10 01:23:11.849942]Total energy: 16861918.363862827
[2022-04-10 01:24:26.669867]Total energy: 16847262.96470781
[2022-04-10 01:25:44.926675]Total energy: 16892064.34391192
[2022-04-10 01:27:01.034300]Total energy: 16922197.879045166
[2022-04-10 01:28:17.101498]Total energy: 16878192.124593575
[2022-04-10 01:29:35.647615]Total energy: 16912605.92425991
[2022-04-10 01:31:15.303043]Total energy: 16901148.525738887
[2022-04-10 01:32:53.459162]Total energy: 16899771.870633792
[2022-04-10 01:34:21.521809]Total energy: 16854891.123164423
[2022-04-10 01:35:36.999003]Total energy: 16871319.88130223
[2022-04-10 01:36:51.284447]Total energy: 16872033.015891474
[2022-04-10 01:38:04.944045]Total energy: 16901912.464413557
[2022-04-10 01:39:25.445885]Total energy: 16899859.525246505
[2022-04-10 01:41:17.127916]Total energy: 16909311.487923767
[2022-04-10 01:43:03.937536]Total energy: 16897218.809224192
[2022-04-10 01:44:19.166710]Total energy: 16886713.001969244
[2022-04-10 01:45:36.646625]Total energy: 16872243.885386784
[2022-04-10 01:46:57.125275]Total energy: 16846113.447078563
[2022-04-10 01:48:11.707281]Total energy: 16876266.69890761
[2022-04-10 01:49:27.254141]Total energy: 16897259.95121449
[2022-04-10 01:50:44.324717]Total energy: 16880584.470700864
[2022-04-10 01:52:00.275420]Total energy: 16849285.228160437
[2022-04-10 01:53:15.695804]Total energy: 16885028.980817165
[2022-04-10 01:54:32.000736]Total energy: 16882307.66050011
[2022-04-10 01:55:47.546298]Total energy: 16846552.799191326
[2022-04-10 01:57:03.336844]Total energy: 16855382.68167898
[2022-04-10 01:58:21.071238]Total energy: 16876298.988613393
[2022-04-10 01:59:37.295288]Total energy: 16866248.945921727
[2022-04-10 02:01:14.802362]Total energy: 16895472.628808282
[2022-04-10 02:02:58.492545]Total energy: 16894901.745586734
[2022-04-10 02:04:28.684552]Total energy: 16846558.12734513
[2022-04-10 02:06:05.141757]Total energy: 16871273.080971736
[2022-04-10 02:07:28.350589]Total energy: 16832118.252147466
[2022-04-10 02:08:44.769475]Total energy: 16866621.71622896
[2022-04-10 02:10:00.104382]Total energy: 16861362.63897484
[2022-04-10 02:11:18.510973]Total energy: 16843224.907083087
[2022-04-10 02:12:33.538697]Total energy: 16852512.241278864
[2022-04-10 02:13:51.768765]Total energy: 16882432.12229269
[2022-04-10 02:15:07.454051]Total energy: 16882613.932432763
[2022-04-10 02:16:21.696736]Total energy: 16874114.59360266
[2022-04-10 02:17:36.456416]Total energy: 16843160.041175768
[2022-04-10 02:18:52.672692]Total energy: 16864169.23581942
[2022-04-10 02:20:09.181415]Total energy: 16826691.46097849
[2022-04-10 02:21:59.067337]Total energy: 16847387.66056188
[2022-04-10 02:23:40.799698]Total energy: 16839319.761554856
[2022-04-10 02:25:04.575448]Total energy: 16842141.887892816
[2022-04-10 02:26:18.729903]Total energy: 16894606.947856486
[2022-04-10 02:27:34.481862]Total energy: 16820984.860633474
[2022-04-10 02:28:49.590798]Total energy: 16854507.482975747
[2022-04-10 02:30:08.531363]Total energy: 16766236.460096018
[2022-04-10 02:31:41.111745]Total energy: 16830382.20225242
[2022-04-10 02:33:21.827246]Total energy: 16860468.819896813
[2022-04-10 02:34:51.318810]Total energy: 16842337.508442096
[2022-04-10 02:36:16.862816]Total energy: 16868816.368796397
[2022-04-10 02:37:33.925097]Total energy: 16804729.796958093
[2022-04-10 02:38:51.723620]Total energy: 16816905.148284327
[2022-04-10 02:40:10.035905]Total energy: 16797210.392989222
[2022-04-10 02:41:26.919221]Total energy: 16820634.549890578
[2022-04-10 02:42:41.457978]Total energy: 16852939.998885814
[2022-04-10 02:43:58.723440]Total energy: 16820353.272859376
[2022-04-10 02:45:13.115231]Total energy: 16821705.979232043
[2022-04-10 02:46:28.971569]Total energy: 16804877.189411547
[2022-04-10 02:47:44.925691]Total energy: 16815421.825711705
[2022-04-10 02:49:00.986388]Total energy: 16818164.64487956
[2022-04-10 02:50:17.709153]Total energy: 16825959.787758637
[2022-04-10 02:52:02.530076]Total energy: 16815413.91542832
[2022-04-10 02:53:45.736414]Total energy: 16809011.48796986
[2022-04-10 02:55:11.766735]Total energy: 16817492.63820977
[2022-04-10 02:56:27.440424]Total energy: 16813636.907131862
[2022-04-10 02:57:42.960980]Total energy: 16854463.87764543
[2022-04-10 02:59:00.033429]Total energy: 16856508.083466683
[2022-04-10 03:00:17.251952]Total energy: 16809198.40331257
[2022-04-10 03:01:51.585618]Total energy: 16788865.897040397
[2022-04-10 03:03:23.465090]Total energy: 16814044.042359885
[2022-04-10 03:04:56.740483]Total energy: 16813760.806146782
[2022-04-10 03:06:26.967489]Total energy: 16804227.496333692
[2022-04-10 03:07:56.590863]Total energy: 16786807.25042962
[2022-04-10 03:09:17.547908]Total energy: 16824151.40645903
[2022-04-10 03:10:30.782212]Total energy: 16829815.6787698
[2022-04-10 03:11:43.962581]Total energy: 16816008.635975074
[2022-04-10 03:12:57.444491]Total energy: 16840055.778376605
[2022-04-10 03:14:10.754399]Total energy: 16853039.08405212
[2022-04-10 03:15:24.468543]Total energy: 16825743.104495622
[2022-04-10 03:16:38.126538]Total energy: 16853658.90288375
[2022-04-10 03:17:51.952417]Total energy: 16824923.753207117
[2022-04-10 03:19:06.359289]Total energy: 16843326.57614204
[2022-04-10 03:20:29.139695]Total energy: 16827111.994061317
[2022-04-10 03:22:07.245935]Total energy: 16807734.829215657
[2022-04-10 03:23:35.884400]Total energy: 16808430.725640953
[2022-04-10 03:25:08.525366]Total energy: 16830197.57960454
[2022-04-10 03:26:43.821117]Total energy: 16838701.141532965
[2022-04-10 03:28:17.517661]Total energy: 16810117.306787327
[2022-04-10 03:29:49.657014]Total energy: 16857584.817128275
[2022-04-10 03:31:13.596440]Total energy: 16820761.27856165
[2022-04-10 03:32:30.531198]Total energy: 16793513.287238803
[2022-04-10 03:33:48.307745]Total energy: 16840769.336847603
[2022-04-10 03:35:06.793953]Total energy: 16813220.272362072
[2022-04-10 03:36:25.613902]Total energy: 16814485.13797622
[2022-04-10 03:37:39.687518]Total energy: 16836836.868287772
[2022-04-10 03:38:54.775063]Total energy: 16824348.469881948
[2022-04-10 03:40:13.771673]Total energy: 16814492.43811235
[2022-04-10 03:41:58.732381]Total energy: 16832526.066958196
[2022-04-10 03:43:34.980813]Total energy: 16823079.004975185
[2022-04-10 03:45:06.180507]Total energy: 16847483.023731418
[2022-04-10 03:46:37.630285]Total energy: 16810387.079931855
[2022-04-10 03:48:07.409795]Total energy: 16885025.33672694
[2022-04-10 03:49:43.803156]Total energy: 16796553.498300824
[2022-04-10 03:51:14.652456]Total energy: 16840953.410780262
[2022-04-10 03:52:41.657709]Total energy: 16815305.070893317
[2022-04-10 03:53:57.150050]Total energy: 16842770.27235799
[2022-04-10 03:55:10.582152]Total energy: 16843088.515083864
[2022-04-10 03:56:23.961292]Total energy: 16823535.761377692
[2022-04-10 03:57:39.204089]Total energy: 16819089.95711
[2022-04-10 03:58:54.104222]Total energy: 16861442.196677074
[2022-04-10 04:00:09.788608]Total energy: 16806513.10106985
[2022-04-10 04:01:35.085651]Total energy: 16808967.88249012
[2022-04-10 04:03:04.973684]Total energy: 16809769.671827998
[2022-04-10 04:04:38.285485]Total energy: 16812010.33657144
[2022-04-10 04:06:13.629388]Total energy: 16808696.40673666
[2022-04-10 04:07:49.091677]Total energy: 16851586.313810684
[2022-04-10 04:09:11.547556]Total energy: 16827426.049472965
[2022-04-10 04:10:25.755404]Total energy: 16818551.196464583
[2022-04-10 04:11:40.811608]Total energy: 16834332.50878798
[2022-04-10 04:12:56.706507]Total energy: 16825814.581241682
[2022-04-10 04:14:11.676700]Total energy: 16843253.605627708
[2022-04-10 04:15:26.591167]Total energy: 16837968.67668264
[2022-04-10 04:16:40.565161]Total energy: 16817103.714415386
[2022-04-10 04:17:54.551783]Total energy: 16855556.87876317
[2022-04-10 04:19:08.684543]Total energy: 16849907.449742917
[2022-04-10 04:20:37.006306]Total energy: 16819390.263245612
[2022-04-10 04:22:41.336395]Total energy: 16776262.519808901
[2022-04-10 04:24:34.087212]Total energy: 16801480.870107967
[2022-04-10 04:26:03.847279]Total energy: 16796661.299750064
[2022-04-10 04:27:34.422198]Total energy: 16811293.44888187
[2022-04-10 04:29:07.338887]Total energy: 16825672.65131388
[2022-04-10 04:30:30.458352]Total energy: 16809359.715191618
[2022-04-10 04:31:45.907484]Total energy: 16809705.75453548
[2022-04-10 04:33:02.242942]Total energy: 16782658.399169456
[2022-04-10 04:34:18.160707]Total energy: 16787388.577084005
[2022-04-10 04:35:34.988085]Total energy: 16810583.081855763
[2022-04-10 04:36:48.877729]Total energy: 16836353.84127064
[2022-04-10 04:38:02.405175]Total energy: 16837441.500568084
[2022-04-10 04:39:14.991672]Total energy: 16779122.620309062
[2022-04-10 04:41:03.492780]Total energy: 16837769.44381497
[2022-04-10 04:42:56.959732]Total energy: 16813911.20765897
[2022-04-10 04:44:24.829536]Total energy: 16805307.135310594
[2022-04-10 04:45:53.110685]Total energy: 16797091.055125147
[2022-04-10 04:47:13.293679]Total energy: 16775592.36503608
[2022-04-10 04:48:26.181447]Total energy: 16779654.145851433
[2022-04-10 04:49:40.606493]Total energy: 16786361.763240352
[2022-04-10 04:50:55.168385]Total energy: 16817636.858649734
[2022-04-10 04:52:08.398694]Total energy: 16795043.861847445
[2022-04-10 04:53:22.889872]Total energy: 16790785.301336404
[2022-04-10 04:54:38.185274]Total energy: 16781128.272621933
[2022-04-10 04:56:00.887659]Total energy: 16828786.42709106
[2022-04-10 04:57:15.930457]Total energy: 16812668.37020604
[2022-04-10 04:58:31.229242]Total energy: 16788073.523482833
[2022-04-10 04:59:47.203974]Total energy: 16764305.562883614
[2022-04-10 05:01:27.666374]Total energy: 16790398.640796185
[2022-04-10 05:03:12.413329]Total energy: 16823036.249609146
[2022-04-10 05:04:45.332012]Total energy: 16831920.08626744
[2022-04-10 05:06:21.368417]Total energy: 16794199.41403101
[2022-04-10 05:07:47.853643]Total energy: 16762553.206346437
[2022-04-10 05:09:04.217924]Total energy: 16761019.302186843
[2022-04-10 05:10:19.040894]Total energy: 16774340.708625577
[2022-04-10 05:11:33.782718]Total energy: 16740725.172034506
[2022-04-10 05:12:48.359713]Total energy: 16778807.235478524
[2022-04-10 05:14:02.249616]Total energy: 16767838.284791097
[2022-04-10 05:15:17.266824]Total energy: 16747486.778603343
[2022-04-10 05:16:31.331247]Total energy: 16775426.833343219
[2022-04-10 05:17:45.361320]Total energy: 16755679.26889183
[2022-04-10 05:18:58.978817]Total energy: 16783591.455840316
[2022-04-10 05:20:14.673563]Total energy: 16736720.621113017
[2022-04-10 05:21:52.483327]Total energy: 16741931.44090641
[2022-04-10 05:23:33.069621]Total energy: 16749285.794236526
[2022-04-10 05:25:05.224702]Total energy: 16754933.879917692
[2022-04-10 05:26:40.566762]Total energy: 16742458.376445232
[2022-04-10 05:28:13.902011]Total energy: 16744051.066990595
[2022-04-10 05:29:36.848556]Total energy: 16758540.024317103
[2022-04-10 05:30:51.372804]Total energy: 16723152.835674137
[2022-04-10 05:32:04.803456]Total energy: 16765675.379721671
[2022-04-10 05:33:18.894728]Total energy: 16734367.322827024
[2022-04-10 05:34:32.695212]Total energy: 16743145.466020418
[2022-04-10 05:35:46.299970]Total energy: 16733858.506335506
[2022-04-10 05:37:00.271126]Total energy: 16742179.643370794
[2022-04-10 05:38:14.509131]Total energy: 16721406.015880834
[2022-04-10 05:39:28.527240]Total energy: 16740882.156133838
[2022-04-10 05:41:21.140340]Total energy: 16726058.231391145
[2022-04-10 05:43:17.948191]Total energy: 16713017.042593991
[2022-04-10 05:44:46.466253]Total energy: 16711770.232445186
[2022-04-10 05:46:13.537059]Total energy: 16688211.583972704
[2022-04-10 05:47:33.768288]Total energy: 16641333.249655971
[2022-04-10 05:48:54.553555]Total energy: 16633466.752314575
[2022-04-10 05:50:09.073132]Total energy: 16644074.181848459
[2022-04-10 05:51:22.708784]Total energy: 16651459.843667742
[2022-04-10 05:52:36.872215]Total energy: 16633189.721681785
[2022-04-10 05:53:51.363568]Total energy: 16677128.288616395
[2022-04-10 05:55:06.989653]Total energy: 16701854.282275666
[2022-04-10 05:56:20.967831]Total energy: 16686729.470953675
[2022-04-10 05:57:35.413792]Total energy: 16684276.964165887
[2022-04-10 05:58:50.708129]Total energy: 16680274.327505602
[2022-04-10 06:00:06.209484]Total energy: 16690344.963093325
[2022-04-10 06:01:30.030532]Total energy: 16667352.76183971
[2022-04-10 06:03:01.940057]Total energy: 16645655.940508101
[2022-04-10 06:04:36.514504]Total energy: 16682292.606929109
[2022-04-10 06:05:55.820921]Total energy: 16683583.749853384
[2022-04-10 06:07:11.674330]Total energy: 16665454.787443982
[2022-04-10 06:08:26.969536]Total energy: 16664223.888521653
[2022-04-10 06:09:42.175983]Total energy: 16680466.309502745
[2022-04-10 06:10:57.147449]Total energy: 16693119.258896662
[2022-04-10 06:12:12.745800]Total energy: 16660984.817880377
[2022-04-10 06:13:27.403250]Total energy: 16674166.613701113
[2022-04-10 06:14:42.289165]Total energy: 16658525.498963792
[2022-04-10 06:15:57.711131]Total energy: 16667541.02618854
[2022-04-10 06:17:14.316063]Total energy: 16682238.402037792
[2022-04-10 06:18:29.543077]Total energy: 16672835.644124877
[2022-04-10 06:19:45.542075]Total energy: 16700700.085795712
[2022-04-10 06:21:24.487676]Total energy: 16681249.39616189
[2022-04-10 06:22:57.713489]Total energy: 16652853.072087612
[2022-04-10 06:24:23.233674]Total energy: 16679578.913913378
[2022-04-10 06:25:46.444465]Total energy: 16678925.641485672
[2022-04-10 06:27:03.917427]Total energy: 16660116.87669065
[2022-04-10 06:28:21.628718]Total energy: 16662507.756518533
[2022-04-10 06:29:39.197280]Total energy: 16673878.379765937
[2022-04-10 06:31:21.539332]Total energy: 16686295.242047245
[2022-04-10 06:32:58.722108]Total energy: 16679305.845614469
[2022-04-10 06:34:14.372940]Total energy: 16671172.710438674
[2022-04-10 06:35:34.854213]Total energy: 16648432.790520288
[2022-04-10 06:36:50.964210]Total energy: 16721884.299690861
[2022-04-10 06:38:08.227047]Total energy: 16682739.24683364
[2022-04-10 06:39:24.844822]Total energy: 16688939.204217391
[2022-04-10 06:41:14.094800]Total energy: 16652181.215469388
[2022-04-10 06:42:55.581642]Total energy: 16674192.480643414
[2022-04-10 06:44:18.867398]Total energy: 16669782.808330398
[2022-04-10 06:45:43.790885]Total energy: 16641129.14770328
[2022-04-10 06:47:13.379321]Total energy: 16664604.098429682
[2022-04-10 06:48:34.681504]Total energy: 16645137.705718566
[2022-04-10 06:49:49.894496]Total energy: 16669155.94384281
[2022-04-10 06:51:04.912293]Total energy: 16669745.569014113
[2022-04-10 06:52:20.039303]Total energy: 16647871.015315684
[2022-04-10 06:53:36.240983]Total energy: 16637180.394517604
[2022-04-10 06:54:52.594526]Total energy: 16612600.886490818
[2022-04-10 06:56:07.637507]Total energy: 16672900.190149596
[2022-04-10 06:57:22.306322]Total energy: 16684747.874009443
[2022-04-10 06:58:38.810946]Total energy: 16684611.085237425
[2022-04-10 06:59:54.323868]Total energy: 16702275.040887097
[2022-04-10 07:01:36.088963]Total energy: 16683187.921738489
[2022-04-10 07:03:24.100471]Total energy: 16668238.497230329
[2022-04-10 07:04:58.293242]Total energy: 16636251.25101851
[2022-04-10 07:06:22.673081]Total energy: 16686867.80805623
[2022-04-10 07:07:38.665225]Total energy: 16675349.828177538
[2022-04-10 07:08:54.370262]Total energy: 16654469.167457392
[2022-04-10 07:10:11.591010]Total energy: 16667266.916173508
[2022-04-10 07:11:27.533655]Total energy: 16711067.787560636
[2022-04-10 07:12:42.849099]Total energy: 16669067.833511008
[2022-04-10 07:13:58.150397]Total energy: 16690565.945861183
[2022-04-10 07:15:16.398864]Total energy: 16705588.468365034
[2022-04-10 07:16:31.444094]Total energy: 16692783.880471785
[2022-04-10 07:17:46.810118]Total energy: 16688485.972268926
[2022-04-10 07:19:03.545845]Total energy: 16650309.120929455
[2022-04-10 07:20:20.946951]Total energy: 16682148.137456132
[2022-04-10 07:21:39.130350]Total energy: 16650456.04343008
[2022-04-10 07:22:54.392691]Total energy: 16635955.77189959
[2022-04-10 07:24:09.899580]Total energy: 16681021.415655393
[2022-04-10 07:25:27.436446]Total energy: 16659237.834738787
[2022-04-10 07:26:44.481879]Total energy: 16654633.758893464
[2022-04-10 07:28:00.783779]Total energy: 16682601.88609665
[2022-04-10 07:29:19.030716]Total energy: 16645449.127644882
[2022-04-10 07:30:41.758939]Total energy: 16631546.184325984
[2022-04-10 07:32:03.461397]Total energy: 16673604.877825
[2022-04-10 07:33:20.289507]Total energy: 16686514.56553916
[2022-04-10 07:34:35.955534]Total energy: 16671879.057569353
[2022-04-10 07:35:50.696642]Total energy: 16660569.123690344
