initial: all - diverse_no_blind_all
[2022-04-13 19:50:34.163641]Total energy: 16381094.947438532
[2022-04-13 19:51:53.467967]Total energy: 16380348.06188272
[2022-04-13 19:53:15.531619]Total energy: 16388370.661417594
[2022-04-13 19:54:34.112408]Total energy: 16383344.31024216
[2022-04-13 19:55:53.307318]Total energy: 16372244.39454816
[2022-04-13 19:57:17.482253]Total energy: 16395038.86317693
[2022-04-13 19:58:36.039411]Total energy: 16387407.315144671
[2022-04-13 19:59:55.780925]Total energy: 16391864.741676388
[2022-04-13 20:01:14.383364]Total energy: 16388803.11117317
[2022-04-13 20:02:34.088419]Total energy: 16376426.22912429
[2022-04-13 20:03:59.687862]Total energy: 16398330.839665478
[2022-04-13 20:05:26.075285]Total energy: 16367748.509643322
[2022-04-13 20:06:48.989040]Total energy: 16371191.882346835
[2022-04-13 20:08:08.615022]Total energy: 16369616.951761128
[2022-04-13 20:09:28.366310]Total energy: 16389476.297803177
[2022-04-13 20:10:56.047833]Total energy: 16379288.196458345
[2022-04-13 20:12:16.108906]Total energy: 16389479.705857273
[2022-04-13 20:13:35.148292]Total energy: 16377935.224927804
[2022-04-13 20:14:55.087244]Total energy: 16391121.402176272
[2022-04-13 20:16:16.235366]Total energy: 16380655.176358227
[2022-04-13 20:17:34.638866]Total energy: 16364926.174968991
[2022-04-13 20:18:59.391225]Total energy: 16386470.258653319
[2022-04-13 20:20:18.771342]Total energy: 16395028.30807862
[2022-04-13 20:21:47.104772]Total energy: 16381672.032882951
[2022-04-13 20:23:13.121549]Total energy: 16401522.832281986
[2022-04-13 20:24:37.780539]Total energy: 16378556.2915994
[2022-04-13 20:25:59.158801]Total energy: 16390911.332939893
[2022-04-13 20:27:17.975189]Total energy: 16389336.37111007
[2022-04-13 20:28:36.574924]Total energy: 16371313.818325171
[2022-04-13 20:29:56.614953]Total energy: 16376360.029075839
[2022-04-13 20:31:15.397134]Total energy: 16378430.068257833
[2022-04-13 20:32:34.179286]Total energy: 16363033.25233095
[2022-04-13 20:33:52.979929]Total energy: 16357721.892224472
[2022-04-13 20:35:11.165517]Total energy: 16382569.240679251
[2022-04-13 20:36:31.248015]Total energy: 16389163.600876844
[2022-04-13 20:37:48.424987]Total energy: 16392667.402145453
[2022-04-13 20:39:04.170170]Total energy: 16388861.555869568
[2022-04-13 20:40:21.027740]Total energy: 16367000.373512285
[2022-04-13 20:41:37.205456]Total energy: 16380917.760636616
[2022-04-13 20:42:55.444825]Total energy: 16380288.664254168
[2022-04-13 20:44:14.103254]Total energy: 16399113.227775818
[2022-04-13 20:45:32.174201]Total energy: 16383993.865644518
[2022-04-13 20:46:51.310585]Total energy: 16367919.369993122
[2022-04-13 20:48:11.402345]Total energy: 16372227.207724104
[2022-04-13 20:49:29.946363]Total energy: 16366719.488638269
[2022-04-13 20:50:45.884069]Total energy: 16372673.19853985
[2022-04-13 20:52:02.900629]Total energy: 16369692.625488132
[2022-04-13 20:53:19.697899]Total energy: 16379099.91672507
[2022-04-13 20:54:35.928399]Total energy: 16375481.26975709
[2022-04-13 20:55:51.941728]Total energy: 16367927.484877747
[2022-04-13 20:57:09.816813]Total energy: 16389067.917035967
[2022-04-13 20:58:27.159284]Total energy: 16368716.82954237
[2022-04-13 20:59:42.840684]Total energy: 16390911.515661048
[2022-04-13 21:01:00.250928]Total energy: 16400736.777658142
[2022-04-13 21:02:19.152412]Total energy: 16385224.938283296
[2022-04-13 21:03:38.383420]Total energy: 16355130.768680684
[2022-04-13 21:04:57.322653]Total energy: 16386326.785425264
[2022-04-13 21:06:16.007839]Total energy: 16380625.872704582
[2022-04-13 21:07:32.261653]Total energy: 16376536.551171944
[2022-04-13 21:08:50.201725]Total energy: 16384990.701787071
[2022-04-13 21:10:09.232048]Total energy: 16368599.752647698
[2022-04-13 21:11:33.599617]Total energy: 16389607.259786844
[2022-04-13 21:12:59.307873]Total energy: 16375166.344467234
[2022-04-13 21:14:18.443984]Total energy: 16389424.472348496
[2022-04-13 21:15:33.232674]Total energy: 16407358.648353044
[2022-04-13 21:16:49.791291]Total energy: 16388694.737318505
[2022-04-13 21:18:09.323448]Total energy: 16379668.373208573
[2022-04-13 21:19:28.066778]Total energy: 16381072.633528035
[2022-04-13 21:21:00.814122]Total energy: 16384575.80930317
[2022-04-13 21:26:31.794734]Total energy: 16374197.996755775
[2022-04-13 21:27:52.343723]Total energy: 16382541.517382933
[2022-04-13 21:29:16.952066]Total energy: 16377013.40568185
[2022-04-13 21:30:45.639273]Total energy: 16372450.353963275
[2022-04-13 21:32:12.913031]Total energy: 16375675.03658511
[2022-04-13 21:33:32.441100]Total energy: 16360430.213235155
[2022-04-13 21:34:48.276156]Total energy: 16363700.464460341
[2022-04-13 21:36:06.308647]Total energy: 16373825.686368398
[2022-04-13 21:37:25.652373]Total energy: 16371089.271013811
[2022-04-13 21:38:46.968197]Total energy: 16393726.826843875
[2022-04-13 21:40:06.199045]Total energy: 16387636.859373923
[2022-04-13 21:41:26.021602]Total energy: 16389422.340965157
[2022-04-13 21:42:43.265359]Total energy: 16386407.747234061
[2022-04-13 21:43:58.735735]Total energy: 16396829.257227045
[2022-04-13 21:45:16.968347]Total energy: 16374821.830166474
[2022-04-13 21:46:39.804921]Total energy: 16387674.584460646
[2022-04-13 21:47:56.276169]Total energy: 16392813.842236722
[2022-04-13 21:49:16.376620]Total energy: 16379243.913809724
[2022-04-13 21:50:45.806435]Total energy: 16358794.87158988
[2022-04-13 21:52:13.773060]Total energy: 16385820.223336173
[2022-04-13 21:53:35.696145]Total energy: 16390555.521236334
[2022-04-13 21:54:55.038393]Total energy: 16381955.124060772
[2022-04-13 21:56:11.534953]Total energy: 16391040.14879518
[2022-04-13 21:57:28.041067]Total energy: 16389882.361815793
[2022-04-13 21:58:44.918891]Total energy: 16372362.900758464
[2022-04-13 22:00:02.019632]Total energy: 16391768.286213655
[2022-04-13 22:01:21.407686]Total energy: 16366489.659264121
[2022-04-13 22:02:40.524690]Total energy: 16380495.360498482
[2022-04-13 22:04:00.243854]Total energy: 16381240.58651372
[2022-04-13 22:05:19.987191]Total energy: 16380260.257722128
[2022-04-13 22:06:39.760725]Total energy: 16375824.565886227
[2022-04-13 22:07:59.401553]Total energy: 16367247.266550384
[2022-04-13 22:09:19.731918]Total energy: 16398853.242094498
[2022-04-13 22:10:47.880388]Total energy: 16378114.894502679
[2022-04-13 22:12:10.379101]Total energy: 16366295.305493422
[2022-04-13 22:13:33.788964]Total energy: 16382194.198958987
[2022-04-13 22:14:52.634361]Total energy: 16394296.118122976
[2022-04-13 22:16:12.710747]Total energy: 16379365.320138056
[2022-04-13 22:17:32.145478]Total energy: 16386263.635699715
[2022-04-13 22:18:51.079599]Total energy: 16393234.064267498
[2022-04-13 22:20:07.037233]Total energy: 16377165.445868663
[2022-04-13 22:21:24.378549]Total energy: 16371452.924427763
[2022-04-13 22:22:44.618643]Total energy: 16378001.763417171
[2022-04-13 22:24:02.702037]Total energy: 16376034.051098721
[2022-04-13 22:25:21.643311]Total energy: 16381621.371971529
[2022-04-13 22:26:40.798767]Total energy: 16389367.198412467
[2022-04-13 22:27:59.284497]Total energy: 16378407.889631348
[2022-04-13 22:29:17.370451]Total energy: 16376086.559487551
[2022-04-13 22:30:42.737040]Total energy: 16373544.934524558
[2022-04-13 22:32:07.344431]Total energy: 16370115.760238634
[2022-04-13 22:33:26.804795]Total energy: 16384528.468197772
[2022-04-13 22:34:47.543641]Total energy: 16402181.31899087
[2022-04-13 22:36:03.475518]Total energy: 16364648.517781695
[2022-04-13 22:37:20.005746]Total energy: 16371258.156388184
[2022-04-13 22:38:35.944734]Total energy: 16367882.430655543
[2022-04-13 22:39:55.026166]Total energy: 16366332.025847394
[2022-04-13 22:41:21.570334]Total energy: 16378186.691962376
[2022-04-13 22:42:44.044379]Total energy: 16362888.447859878
[2022-04-13 22:44:02.434844]Total energy: 16377255.214300858
[2022-04-13 22:45:17.538654]Total energy: 16399387.941661034
[2022-04-13 22:46:34.899401]Total energy: 16378268.11764089
[2022-04-13 22:47:54.137713]Total energy: 16368365.095773758
[2022-04-13 22:49:14.046101]Total energy: 16389074.070667611
[2022-04-13 22:50:44.742781]Total energy: 16360014.724311585
[2022-04-13 22:52:08.013583]Total energy: 16391348.451631373
[2022-04-13 22:53:27.292041]Total energy: 16390773.247453792
[2022-04-13 22:54:47.704254]Total energy: 16360098.490643807
[2022-04-13 22:56:06.319796]Total energy: 16399832.687877769
[2022-04-13 22:57:28.025683]Total energy: 16367588.414565137
[2022-04-13 22:58:47.789673]Total energy: 16353456.847964814
[2022-04-13 23:00:07.533746]Total energy: 16389571.196294835
[2022-04-13 23:01:35.117764]Total energy: 16373334.603888754
[2022-04-13 23:02:55.795618]Total energy: 16362098.642343717
[2022-04-13 23:04:13.669423]Total energy: 16372493.646186957
[2022-04-13 23:05:32.888762]Total energy: 16381028.123861628
[2022-04-13 23:06:51.626899]Total energy: 16392190.78777202
[2022-04-13 23:08:09.057610]Total energy: 16386806.407899495
[2022-04-13 23:09:29.578091]Total energy: 16364938.976303978
[2022-04-13 23:10:58.109679]Total energy: 16382448.870820299
[2022-04-13 23:12:27.219434]Total energy: 16382469.097905977
[2022-04-13 23:13:43.823909]Total energy: 16370026.988383004
[2022-04-13 23:15:04.021595]Total energy: 16363645.588966677
[2022-04-13 23:16:21.346218]Total energy: 16387252.21407805
[2022-04-13 23:17:37.743212]Total energy: 16400960.061622627
[2022-04-13 23:18:52.702726]Total energy: 16360704.67185936
[2022-04-13 23:20:07.434780]Total energy: 16378019.055959323
[2022-04-13 23:21:37.922582]Total energy: 16384560.810040226
[2022-04-13 23:23:03.026411]Total energy: 16361140.853411265
[2022-04-13 23:24:21.944668]Total energy: 16385414.92758464
[2022-04-13 23:25:40.740064]Total energy: 16413733.012787176
[2022-04-13 23:27:01.738457]Total energy: 16372121.693972204
[2022-04-13 23:28:18.837594]Total energy: 16387629.82030655
[2022-04-13 23:29:34.081581]Total energy: 16362902.95526814
[2022-04-13 23:30:50.608174]Total energy: 16389862.717428768
[2022-04-13 23:32:06.783065]Total energy: 16358423.145799374
[2022-04-13 23:33:24.078761]Total energy: 16386387.550530361
[2022-04-13 23:34:41.904362]Total energy: 16386249.473674027
[2022-04-13 23:36:01.845406]Total energy: 16400798.896189258
[2022-04-13 23:37:22.008398]Total energy: 16370201.033558529
[2022-04-13 23:38:41.413442]Total energy: 16391295.275211425
[2022-04-13 23:40:01.538051]Total energy: 16371678.247565445
[2022-04-13 23:41:20.920579]Total energy: 16382088.573839061
[2022-04-13 23:42:39.798112]Total energy: 16383734.817341223
[2022-04-13 23:43:55.408865]Total energy: 16374570.649115203
[2022-04-13 23:45:13.730663]Total energy: 16363558.069548856
[2022-04-13 23:46:33.541352]Total energy: 16379944.88414008
[2022-04-13 23:47:53.134842]Total energy: 16357972.48735461
[2022-04-13 23:49:13.669141]Total energy: 16387646.667507196
[2022-04-13 23:50:41.408684]Total energy: 16385645.217994124
[2022-04-13 23:52:06.865880]Total energy: 16387363.057202145
[2022-04-13 23:53:26.513027]Total energy: 16384789.481779596
[2022-04-13 23:54:45.684272]Total energy: 16358160.11277001
[2022-04-13 23:56:04.148337]Total energy: 16397902.653531998
[2022-04-13 23:57:25.222176]Total energy: 16350341.39289
[2022-04-13 23:58:42.264340]Total energy: 16367339.73100574
[2022-04-13 23:59:59.498895]Total energy: 16397144.884019664
[2022-04-14 00:01:19.722152]Total energy: 16376341.668516673
[2022-04-14 00:02:39.764246]Total energy: 16388148.15108268
[2022-04-14 00:03:59.517037]Total energy: 16395878.568194414
[2022-04-14 00:05:19.608960]Total energy: 16390357.280923776
[2022-04-14 00:06:39.003883]Total energy: 16357674.253851946
[2022-04-14 00:07:58.706716]Total energy: 16389414.380829638
[2022-04-14 00:09:19.206083]Total energy: 16405224.165512279
[2022-04-14 00:10:38.903893]Total energy: 16370202.704810517
[2022-04-14 00:12:08.842972]Total energy: 16378027.47076401
[2022-04-14 00:13:27.196598]Total energy: 16380779.442724897
[2022-04-14 00:14:46.918856]Total energy: 16384758.980628433
[2022-04-14 00:16:04.888231]Total energy: 16394950.049355773
[2022-04-14 00:17:22.135289]Total energy: 16392971.587066907
[2022-04-14 00:18:37.433908]Total energy: 16360523.20094707
[2022-04-14 00:19:53.400084]Total energy: 16393673.296571966
[2022-04-14 00:21:21.579853]Total energy: 16396654.592723852
[2022-04-14 00:22:46.526918]Total energy: 16367124.58097527
[2022-04-14 00:24:01.456216]Total energy: 16370441.026805919
[2022-04-14 00:25:16.668262]Total energy: 16375639.617465122
[2022-04-14 00:26:30.687390]Total energy: 16389520.96080494
[2022-04-14 00:27:52.296601]Total energy: 16368097.333479896
[2022-04-14 00:29:07.008785]Total energy: 16376165.54457746
[2022-04-14 00:30:21.968704]Total energy: 16357980.559184726
[2022-04-14 00:31:45.391542]Total energy: 16381607.988952843
[2022-04-14 00:32:59.328229]Total energy: 16377906.734981887
[2022-04-14 00:34:13.396779]Total energy: 16416051.599088665
[2022-04-14 00:35:26.725989]Total energy: 16375276.44724049
[2022-04-14 00:36:40.473349]Total energy: 16378733.648033682
[2022-04-14 00:37:54.656958]Total energy: 16378798.384501046
[2022-04-14 00:39:09.022331]Total energy: 16395943.523849875
[2022-04-14 00:40:23.737775]Total energy: 16379159.587926617
[2022-04-14 00:41:47.904249]Total energy: 16367934.795184894
[2022-04-14 00:43:02.994214]Total energy: 16373864.790847983
[2022-04-14 00:44:17.218582]Total energy: 16379695.165729342
[2022-04-14 00:45:31.712331]Total energy: 16390090.789493801
[2022-04-14 00:46:46.074731]Total energy: 16371020.63607106
[2022-04-14 00:48:02.371769]Total energy: 16377719.552580029
[2022-04-14 00:49:19.399993]Total energy: 16378385.760162476
[2022-04-14 00:50:45.743507]Total energy: 16385777.04396341
[2022-04-14 00:52:08.436589]Total energy: 16365616.430648025
[2022-04-14 00:53:25.496635]Total energy: 16382360.628947597
[2022-04-14 00:54:43.999457]Total energy: 16379067.10513806
[2022-04-14 00:55:58.982461]Total energy: 16404937.787315845
[2022-04-14 00:57:13.779099]Total energy: 16365763.754501233
[2022-04-14 00:58:30.710659]Total energy: 16373678.832089555
[2022-04-14 00:59:47.403193]Total energy: 16391885.67675052
[2022-04-14 01:01:05.181241]Total energy: 16403629.080257187
[2022-04-14 01:02:21.115850]Total energy: 16382405.09745005
[2022-04-14 01:03:38.951081]Total energy: 16390761.749032816
[2022-04-14 01:05:01.063096]Total energy: 16374564.91136265
[2022-04-14 01:06:19.921942]Total energy: 16379185.981196202
[2022-04-14 01:07:39.092624]Total energy: 16394476.616584154
[2022-04-14 01:09:00.665260]Total energy: 16386106.526289677
[2022-04-14 01:10:20.409241]Total energy: 16380070.187793385
[2022-04-14 01:11:41.765083]Total energy: 16396552.96402595
[2022-04-14 01:13:00.224671]Total energy: 16368613.654519333
[2022-04-14 01:14:14.082083]Total energy: 16391358.147728324
[2022-04-14 01:15:30.447181]Total energy: 16401954.578556646
[2022-04-14 01:16:44.648966]Total energy: 16373111.613976143
[2022-04-14 01:17:59.200917]Total energy: 16378664.153378151
[2022-04-14 01:19:13.875674]Total energy: 16386119.42723715
[2022-04-14 01:20:32.661207]Total energy: 16375587.08141458
[2022-04-14 01:21:57.096279]Total energy: 16378231.911969054
[2022-04-14 01:23:12.839982]Total energy: 16390206.862413745
[2022-04-14 01:24:27.130333]Total energy: 16384362.766742038
[2022-04-14 01:25:42.738140]Total energy: 16366062.774860227
[2022-04-14 01:26:56.924337]Total energy: 16383041.3967064
[2022-04-14 01:28:12.966328]Total energy: 16371024.743212115
[2022-04-14 01:29:26.837623]Total energy: 16362510.03644489
[2022-04-14 01:30:54.700226]Total energy: 16384835.181277808
[2022-04-14 01:32:18.488680]Total energy: 16362706.241561892
[2022-04-14 01:33:40.565696]Total energy: 16380052.92651838
[2022-04-14 01:34:54.157335]Total energy: 16382995.798447775
[2022-04-14 01:36:08.798575]Total energy: 16394014.702874737
[2022-04-14 01:37:22.154058]Total energy: 16391003.587320758
[2022-04-14 01:38:37.172080]Total energy: 16401391.932379002
[2022-04-14 01:39:51.570911]Total energy: 16370366.723258162
[2022-04-14 01:41:05.943165]Total energy: 16380565.212842328
[2022-04-14 01:42:21.394543]Total energy: 16379893.5343522
[2022-04-14 01:43:41.795424]Total energy: 16393986.4911313
[2022-04-14 01:44:56.958635]Total energy: 16389380.901310084
[2022-04-14 01:46:12.117915]Total energy: 16378399.72418474
[2022-04-14 01:47:26.856932]Total energy: 16384460.491800142
[2022-04-14 01:48:47.216547]Total energy: 16364009.29685821
[2022-04-14 01:50:01.879683]Total energy: 16403129.98431764
[2022-04-14 01:51:17.110321]Total energy: 16384149.57562455
[2022-04-14 01:52:32.373208]Total energy: 16385562.033031164
[2022-04-14 01:53:47.380090]Total energy: 16370980.614463402
[2022-04-14 01:55:03.742085]Total energy: 16382367.810821518
[2022-04-14 01:56:21.320669]Total energy: 16382467.191821298
[2022-04-14 01:57:39.615952]Total energy: 16360361.571351165
[2022-04-14 01:58:57.732726]Total energy: 16378981.177297771
[2022-04-14 02:00:16.207370]Total energy: 16374806.75428936
[2022-04-14 02:01:35.012592]Total energy: 16374479.572102567
[2022-04-14 02:02:52.507714]Total energy: 16388652.913066216
[2022-04-14 02:04:08.869753]Total energy: 16387969.596152326
[2022-04-14 02:05:27.463223]Total energy: 16389687.628802545
[2022-04-14 02:06:43.949565]Total energy: 16379161.098131409
[2022-04-14 02:08:01.084942]Total energy: 16387699.274309928
[2022-04-14 02:09:17.520103]Total energy: 16388426.220130896
[2022-04-14 02:10:50.125564]Total energy: 16369046.895635024
[2022-04-14 02:12:15.195802]Total energy: 16380316.073971359
[2022-04-14 02:13:37.755974]Total energy: 16371921.078004569
[2022-04-14 02:14:57.422880]Total energy: 16355477.014395177
[2022-04-14 02:16:17.800399]Total energy: 16387181.891959444
