initial: 112 - diverse_no_blind_seed
[2022-04-12 08:28:17.248588]Total energy: 16885594.626346387
[2022-04-12 08:29:35.077654]Total energy: 16855389.68905915
[2022-04-12 08:31:08.499312]Total energy: 16875565.629189745
[2022-04-12 08:32:34.860141]Total energy: 16873966.882347535
[2022-04-12 08:33:53.805796]Total energy: 16870518.96792857
[2022-04-12 08:35:13.077057]Total energy: 16901438.05344883
[2022-04-12 08:36:31.217643]Total energy: 16905966.078084458
[2022-04-12 08:37:50.097890]Total energy: 16849285.371120397
[2022-04-12 08:39:08.194504]Total energy: 16885321.913412143
[2022-04-12 08:40:47.266211]Total energy: 16843755.628185507
[2022-04-12 08:42:27.267386]Total energy: 16891740.045396835
[2022-04-12 08:43:47.193262]Total energy: 16898723.96284698
[2022-04-12 08:45:03.842016]Total energy: 16872240.49362395
[2022-04-12 08:46:24.978816]Total energy: 16850442.93280825
[2022-04-12 08:47:44.677685]Total energy: 16889382.05278191
[2022-04-12 08:49:05.655600]Total energy: 16860693.688201852
[2022-04-12 08:50:49.092818]Total energy: 16876486.18197301
[2022-04-12 08:52:26.308781]Total energy: 16899823.068595957
[2022-04-12 08:53:44.459183]Total energy: 16877245.44942026
[2022-04-12 08:55:08.699297]Total energy: 16844799.313509427
[2022-04-12 08:56:30.850075]Total energy: 16891841.85201644
[2022-04-12 08:57:49.775200]Total energy: 16877927.28975144
[2022-04-12 08:59:08.664869]Total energy: 16877789.507967696
[2022-04-12 09:00:46.979622]Total energy: 16874175.119066194
[2022-04-12 09:02:13.906337]Total energy: 16879453.17008127
[2022-04-12 09:03:33.565979]Total energy: 16879904.35695941
[2022-04-12 09:04:54.364135]Total energy: 16916051.508302648
[2022-04-12 09:06:14.924544]Total energy: 16889788.550922785
[2022-04-12 09:07:35.059178]Total energy: 16861575.304915056
[2022-04-12 09:08:54.136440]Total energy: 16864537.52783166
[2022-04-12 09:10:14.136732]Total energy: 16851106.34178799
[2022-04-12 09:11:39.831976]Total energy: 16890011.8521302
[2022-04-12 09:13:04.642732]Total energy: 16889506.534196973
[2022-04-12 09:14:24.070284]Total energy: 16871254.90095229
[2022-04-12 09:15:44.828386]Total energy: 16849289.511828363
[2022-04-12 09:17:03.924698]Total energy: 16843206.275245477
[2022-04-12 09:18:22.867941]Total energy: 16874752.23624576
[2022-04-12 09:19:39.995961]Total energy: 16870381.801275477
[2022-04-12 09:21:04.736669]Total energy: 16877281.92816242
[2022-04-12 09:22:37.411709]Total energy: 16878990.293621004
[2022-04-12 09:23:56.699088]Total energy: 16892439.329279788
[2022-04-12 09:25:16.384808]Total energy: 16868957.063144892
[2022-04-12 09:26:33.517340]Total energy: 16837060.077543747
[2022-04-12 09:27:54.242416]Total energy: 16866496.20675006
[2022-04-12 09:29:15.860379]Total energy: 16842766.17669726
[2022-04-12 09:30:50.934271]Total energy: 16888069.658939824
[2022-04-12 09:32:21.293804]Total energy: 16874212.9953705
[2022-04-12 09:33:40.370942]Total energy: 16863479.30203562
[2022-04-12 09:34:58.995774]Total energy: 16846081.349677376
[2022-04-12 09:36:18.553684]Total energy: 16867664.789749615
[2022-04-12 09:37:36.700319]Total energy: 16865641.273637816
[2022-04-12 09:38:55.764832]Total energy: 16867911.292167325
[2022-04-12 09:40:14.263636]Total energy: 16904743.802690372
[2022-04-12 09:41:33.553882]Total energy: 16894765.7414555
[2022-04-12 09:42:55.471241]Total energy: 16850222.254717134
[2022-04-12 09:44:12.643063]Total energy: 16884804.060719658
[2022-04-12 09:45:32.493647]Total energy: 16873419.848901615
[2022-04-12 09:46:49.217238]Total energy: 16893762.64313792
[2022-04-12 09:48:06.078673]Total energy: 16898462.91862878
[2022-04-12 09:49:23.864324]Total energy: 16873518.164434932
[2022-04-12 09:51:01.730777]Total energy: 16880100.046724346
[2022-04-12 09:52:40.229951]Total energy: 16887380.919952303
[2022-04-12 09:54:00.579712]Total energy: 16859927.16596581
[2022-04-12 09:55:18.337465]Total energy: 16882779.27912732
[2022-04-12 09:56:38.247479]Total energy: 16860503.768114798
[2022-04-12 09:57:52.304395]Total energy: 16876885.512690958
[2022-04-12 09:59:12.115604]Total energy: 16878789.845256157
[2022-04-12 10:00:51.367280]Total energy: 16861348.216333535
[2022-04-12 10:02:22.193701]Total energy: 16892270.771373827
[2022-04-12 10:03:36.680929]Total energy: 16881515.05299029
[2022-04-12 10:05:00.035931]Total energy: 16892499.360778406
[2022-04-12 10:06:18.687912]Total energy: 16874133.518273156
[2022-04-12 10:07:37.587675]Total energy: 16875906.434987646
[2022-04-12 10:08:54.669214]Total energy: 16862070.15379672
[2022-04-12 10:10:09.014181]Total energy: 16878975.685095336
[2022-04-12 10:11:35.749738]Total energy: 16867272.581379183
[2022-04-12 10:13:03.493880]Total energy: 16857644.92475494
[2022-04-12 10:14:16.751183]Total energy: 16890392.69933998
[2022-04-12 10:15:37.900386]Total energy: 16879957.220010854
[2022-04-12 10:16:56.096602]Total energy: 16875762.146342218
[2022-04-12 10:18:14.022942]Total energy: 16875484.34970557
[2022-04-12 10:19:33.440911]Total energy: 16830763.61979506
[2022-04-12 10:21:05.715821]Total energy: 16866628.575889837
[2022-04-12 10:22:23.984266]Total energy: 16889282.855744857
[2022-04-12 10:23:40.273616]Total energy: 16903155.609254453
[2022-04-12 10:24:59.457254]Total energy: 16867748.281989988
[2022-04-12 10:26:19.909578]Total energy: 16899112.23304864
[2022-04-12 10:27:35.619588]Total energy: 16857617.63862915
[2022-04-12 10:28:52.033638]Total energy: 16874664.409548078
[2022-04-12 10:30:12.761250]Total energy: 16849336.686951358
[2022-04-12 10:31:29.953634]Total energy: 16869733.14431625
[2022-04-12 10:32:43.906996]Total energy: 16854876.299676213
[2022-04-12 10:34:02.315051]Total energy: 16868859.702550266
[2022-04-12 10:35:21.755685]Total energy: 16875060.703773748
[2022-04-12 10:36:40.855038]Total energy: 16889472.48307286
[2022-04-12 10:38:02.935822]Total energy: 16873087.59309889
[2022-04-12 10:39:22.128282]Total energy: 16870298.348267846
[2022-04-12 10:40:53.357573]Total energy: 16873006.399833724
[2022-04-12 10:42:10.111694]Total energy: 16870408.75766732
[2022-04-12 10:43:27.233512]Total energy: 16879593.680266477
[2022-04-12 10:44:42.651795]Total energy: 16858494.491240982
[2022-04-12 10:45:59.736482]Total energy: 16863211.05652948
[2022-04-12 10:47:16.904418]Total energy: 16850460.529063646
[2022-04-12 10:48:33.319725]Total energy: 16880206.96064217
[2022-04-12 10:49:50.152082]Total energy: 16875956.513153028
[2022-04-12 10:51:25.711381]Total energy: 16889735.202268425
[2022-04-12 10:52:46.342487]Total energy: 16876421.28965225
[2022-04-12 10:54:08.726408]Total energy: 16878620.135229487
[2022-04-12 10:55:23.406382]Total energy: 16875311.162411243
[2022-04-12 10:56:41.587664]Total energy: 16862916.048524167
[2022-04-12 10:57:59.994119]Total energy: 16860533.886124816
[2022-04-12 10:59:17.487880]Total energy: 16884035.47568989
[2022-04-12 11:00:51.688258]Total energy: 16910655.472530793
[2022-04-12 11:02:16.561730]Total energy: 16858912.195002962
[2022-04-12 11:03:33.529557]Total energy: 16878521.794853386
[2022-04-12 11:04:48.256541]Total energy: 16868680.602167137
[2022-04-12 11:06:10.779381]Total energy: 16874987.892958514
[2022-04-12 11:07:25.106365]Total energy: 16875403.42489752
[2022-04-12 11:08:42.357972]Total energy: 16870407.283780925
[2022-04-12 11:10:01.623284]Total energy: 16878394.21044531
[2022-04-12 11:11:32.765026]Total energy: 16892613.43980239
[2022-04-12 11:12:51.062251]Total energy: 16874959.616865594
[2022-04-12 11:14:10.840731]Total energy: 16858067.76840007
[2022-04-12 11:15:26.699314]Total energy: 16865502.211706348
[2022-04-12 11:16:42.121761]Total energy: 16868988.209807295
[2022-04-12 11:17:59.804345]Total energy: 16873789.931290355
[2022-04-12 11:19:17.244034]Total energy: 16850835.973705094
[2022-04-12 11:20:56.978561]Total energy: 16857682.896607153
[2022-04-12 11:22:34.346929]Total energy: 16895098.26726604
[2022-04-12 11:23:51.395430]Total energy: 16859832.12950964
[2022-04-12 11:25:09.808070]Total energy: 16890575.72585306
[2022-04-12 11:26:27.677061]Total energy: 16882907.73479537
[2022-04-12 11:27:46.036341]Total energy: 16872043.25448268
[2022-04-12 11:29:02.983551]Total energy: 16852680.151591938
[2022-04-12 11:30:25.930663]Total energy: 16867889.087562744
[2022-04-12 11:31:58.644932]Total energy: 16860072.5183635
[2022-04-12 11:33:20.816463]Total energy: 16858786.168750565
[2022-04-12 11:34:40.570727]Total energy: 16868359.6007607
[2022-04-12 11:35:53.280488]Total energy: 16901462.895507623
[2022-04-12 11:37:10.603983]Total energy: 16869448.100298267
[2022-04-12 11:38:29.876441]Total energy: 16866059.86574831
[2022-04-12 11:39:50.108570]Total energy: 16842157.18698682
[2022-04-12 11:41:14.251851]Total energy: 16853221.742840286
[2022-04-12 11:42:36.834942]Total energy: 16866963.86806011
[2022-04-12 11:43:54.707714]Total energy: 16855821.19645453
[2022-04-12 11:45:09.699762]Total energy: 16864818.218951102
[2022-04-12 11:46:29.197737]Total energy: 16881706.794010118
[2022-04-12 11:47:48.131980]Total energy: 16889698.144712042
[2022-04-12 11:49:06.660280]Total energy: 16879905.97648782
[2022-04-12 11:50:39.642323]Total energy: 16862611.845455103
[2022-04-12 11:52:11.993965]Total energy: 16882554.739537314
[2022-04-12 11:53:31.674400]Total energy: 16884508.569133867
[2022-04-12 11:54:52.895125]Total energy: 16876029.585910972
[2022-04-12 11:56:09.211996]Total energy: 16868574.06078784
[2022-04-12 11:57:31.086098]Total energy: 16872239.33798898
[2022-04-12 11:58:50.344543]Total energy: 16844985.064665988
[2022-04-12 12:00:07.789318]Total energy: 16869377.357338157
[2022-04-12 12:01:27.792239]Total energy: 16864625.684056412
[2022-04-12 12:02:54.268084]Total energy: 16864908.587576143
[2022-04-12 12:04:12.254085]Total energy: 16862089.906765796
[2022-04-12 12:05:31.280324]Total energy: 16871715.510592803
[2022-04-12 12:06:49.531918]Total energy: 16897204.9237702
[2022-04-12 12:08:05.147512]Total energy: 16897022.233115524
[2022-04-12 12:09:27.743875]Total energy: 16877849.731921814
[2022-04-12 12:10:59.431549]Total energy: 16850807.866052687
[2022-04-12 12:12:18.686176]Total energy: 16889517.794198185
[2022-04-12 12:13:36.682155]Total energy: 16899205.36988583
[2022-04-12 12:14:55.858724]Total energy: 16859611.63022688
[2022-04-12 12:16:14.383981]Total energy: 16870110.07115083
[2022-04-12 12:17:35.680059]Total energy: 16869308.408964884
[2022-04-12 12:18:55.618601]Total energy: 16916853.21293233
[2022-04-12 12:20:16.212568]Total energy: 16888542.67481021
[2022-04-12 12:21:36.639946]Total energy: 16863978.46170628
[2022-04-12 12:22:57.017488]Total energy: 16847788.50828992
[2022-04-12 12:24:13.090088]Total energy: 16877841.545704905
[2022-04-12 12:25:31.671455]Total energy: 16854000.78560465
[2022-04-12 12:26:48.758503]Total energy: 16851445.699862912
[2022-04-12 12:28:09.729964]Total energy: 16896295.908924535
[2022-04-12 12:29:27.084456]Total energy: 16882830.96043577
[2022-04-12 12:31:06.168568]Total energy: 16875467.193665467
[2022-04-12 12:32:50.014329]Total energy: 16874004.78677466
[2022-04-12 12:34:12.956021]Total energy: 16903593.541122608
[2022-04-12 12:35:33.767244]Total energy: 16863067.109093633
[2022-04-12 12:36:52.494593]Total energy: 16893053.56871028
[2022-04-12 12:38:11.659981]Total energy: 16877953.468688175
[2022-04-12 12:39:36.101807]Total energy: 16871150.383458484
[2022-04-12 12:41:03.805105]Total energy: 16877737.433008827
[2022-04-12 12:42:28.588106]Total energy: 16858554.857382003
[2022-04-12 12:43:44.149228]Total energy: 16876167.889624212
[2022-04-12 12:45:02.958608]Total energy: 16879609.70436693
[2022-04-12 12:46:19.204860]Total energy: 16888254.561592933
[2022-04-12 12:47:37.552177]Total energy: 16884686.083913926
[2022-04-12 12:48:57.355919]Total energy: 16890431.36744545
[2022-04-12 12:50:15.890380]Total energy: 16892313.171220116
[2022-04-12 12:51:42.940788]Total energy: 16890728.79683965
[2022-04-12 12:53:09.972456]Total energy: 16887571.43142276
[2022-04-12 12:54:26.915922]Total energy: 16873652.19494991
[2022-04-12 12:55:44.772335]Total energy: 16855930.845826484
[2022-04-12 12:57:02.515592]Total energy: 16876709.951265212
[2022-04-12 12:58:20.201121]Total energy: 16863020.14024147
[2022-04-12 12:59:37.753714]Total energy: 16867569.00403512
[2022-04-12 13:01:17.252735]Total energy: 16862362.12016933
[2022-04-12 13:02:47.201756]Total energy: 16884894.74831249
[2022-04-12 13:04:06.336261]Total energy: 16872026.11821447
[2022-04-12 13:05:25.233571]Total energy: 16893614.95703905
[2022-04-12 13:06:43.345858]Total energy: 16895743.121677037
[2022-04-12 13:08:02.452643]Total energy: 16859782.47500824
[2022-04-12 13:09:23.739029]Total energy: 16888131.264872093
[2022-04-12 13:11:04.729633]Total energy: 16861554.211201895
[2022-04-12 13:12:38.015789]Total energy: 16891284.177584995
[2022-04-12 13:13:56.843578]Total energy: 16870744.24216048
[2022-04-12 13:15:13.395651]Total energy: 16892723.68678473
[2022-04-12 13:16:32.224690]Total energy: 16853381.775007173
[2022-04-12 13:17:52.444782]Total energy: 16852183.360484537
[2022-04-12 13:19:09.569407]Total energy: 16886004.84839278
[2022-04-12 13:20:42.034269]Total energy: 16865114.224543933
[2022-04-12 13:22:13.418874]Total energy: 16889155.630221177
[2022-04-12 13:23:33.795379]Total energy: 16845721.274759762
[2022-04-12 13:24:57.894854]Total energy: 16863260.579924095
[2022-04-12 13:26:16.179690]Total energy: 16840290.139843836
[2022-04-12 13:27:30.391145]Total energy: 16881052.966646284
[2022-04-12 13:28:46.299393]Total energy: 16874929.230149273
[2022-04-12 13:30:05.150546]Total energy: 16901544.37452143
[2022-04-12 13:31:27.930130]Total energy: 16903637.830721952
[2022-04-12 13:32:44.858011]Total energy: 16883250.311407268
[2022-04-12 13:34:02.327512]Total energy: 16883068.204745345
[2022-04-12 13:35:19.976382]Total energy: 16848862.923822183
[2022-04-12 13:39:07.363913]Total energy: 16882625.86906532
[2022-04-12 13:40:33.888675]Total energy: 16856561.29162949
[2022-04-12 13:42:08.876449]Total energy: 16883232.55156743
[2022-04-12 13:43:27.231198]Total energy: 16850743.25748303
[2022-04-12 13:44:38.971585]Total energy: 16864007.63356581
[2022-04-12 13:45:52.445352]Total energy: 16869987.178060196
[2022-04-12 13:47:09.095690]Total energy: 16879548.469027735
[2022-04-12 13:48:23.565301]Total energy: 16872603.107643083
[2022-04-12 13:49:41.013944]Total energy: 16872233.45345141
[2022-04-12 13:51:08.257847]Total energy: 16849168.352018632
[2022-04-12 13:52:41.294522]Total energy: 16870855.453531053
[2022-04-12 13:54:03.049142]Total energy: 16866059.30038472
[2022-04-12 13:55:28.593753]Total energy: 16878071.812789015
[2022-04-12 13:56:46.870648]Total energy: 16885228.41142995
[2022-04-12 13:58:01.087332]Total energy: 16840351.75590261
[2022-04-12 13:59:16.074379]Total energy: 16901005.45252757
[2022-04-12 14:00:44.660871]Total energy: 16882319.396197453
[2022-04-12 14:02:03.896477]Total energy: 16847627.295088477
[2022-04-12 14:03:22.052847]Total energy: 16884001.31435129
[2022-04-12 14:04:39.400551]Total energy: 16882471.929095965
[2022-04-12 14:05:55.232613]Total energy: 16875279.55403409
[2022-04-12 14:07:22.145661]Total energy: 16870032.521486063
[2022-04-12 14:08:45.582125]Total energy: 16857295.5200531
[2022-04-12 14:10:04.734067]Total energy: 16862780.668210723
[2022-04-12 14:11:21.261953]Total energy: 16878932.02990655
[2022-04-12 14:12:35.956565]Total energy: 16885705.064139694
[2022-04-12 14:13:53.624176]Total energy: 16876617.966129843
[2022-04-12 14:15:16.049211]Total energy: 16888516.826174773
[2022-04-12 14:16:31.609193]Total energy: 16872868.756917413
[2022-04-12 14:17:52.309728]Total energy: 16866985.691476084
[2022-04-12 14:19:12.081712]Total energy: 16891504.300014693
[2022-04-12 14:20:47.118681]Total energy: 16868393.370169394
[2022-04-12 14:22:16.451420]Total energy: 16859265.27652968
[2022-04-12 14:23:45.835171]Total energy: 16846250.781583168
[2022-04-12 14:24:59.937348]Total energy: 16873762.26459569
[2022-04-12 14:26:16.646255]Total energy: 16869470.92639079
[2022-04-12 14:27:33.055123]Total energy: 16837646.97153465
[2022-04-12 14:28:46.186443]Total energy: 16883822.821515016
[2022-04-12 14:30:01.372976]Total energy: 16870364.197208785
[2022-04-12 14:31:32.580882]Total energy: 16881799.74812932
[2022-04-12 14:32:56.882742]Total energy: 16875322.943254407
[2022-04-12 14:34:10.593449]Total energy: 16868884.628782097
[2022-04-12 14:35:27.677166]Total energy: 16865048.449409347
[2022-04-12 14:36:45.077683]Total energy: 16888712.33067133
[2022-04-12 14:38:03.035702]Total energy: 16880758.933623455
[2022-04-12 14:39:22.226328]Total energy: 16873120.58202196
[2022-04-12 14:41:00.254522]Total energy: 16861820.1523091
[2022-04-12 14:42:36.566644]Total energy: 16868669.19749541
[2022-04-12 14:43:51.352337]Total energy: 16877022.556487396
[2022-04-12 14:45:02.414800]Total energy: 16867147.852182858
[2022-04-12 14:46:14.484196]Total energy: 16874016.692551382
[2022-04-12 14:47:28.052115]Total energy: 16861689.36925817
[2022-04-12 14:48:43.472766]Total energy: 16872041.25256965
[2022-04-12 14:49:54.962660]Total energy: 16902278.196277764
[2022-04-12 14:51:19.169884]Total energy: 16860148.89201716
[2022-04-12 14:52:32.584558]Total energy: 16879497.68383175
[2022-04-12 14:53:44.084015]Total energy: 16884431.24590312
[2022-04-12 14:54:58.199627]Total energy: 16878977.575803094
[2022-04-12 14:56:10.078837]Total energy: 16842512.90705077
[2022-04-12 14:57:22.237276]Total energy: 16860795.004725214
[2022-04-12 14:58:33.348345]Total energy: 16888196.050622214
[2022-04-12 14:59:45.081620]Total energy: 16894601.586443685
[2022-04-12 15:01:06.763541]Total energy: 16889820.806467768
[2022-04-12 15:02:28.204860]Total energy: 16875534.41968861
[2022-04-12 15:03:39.855227]Total energy: 16850214.946726594
