initial: all - diverse_all
[2022-04-10 11:23:48.764066]Total energy: 16519423.988896115
[2022-04-10 11:24:52.223028]Total energy: 16524923.873618498
[2022-04-10 11:25:56.258262]Total energy: 16522386.683368374
[2022-04-10 11:26:59.057364]Total energy: 16513397.481284585
[2022-04-10 11:28:01.569080]Total energy: 16517952.238739925
[2022-04-10 11:29:06.782291]Total energy: 16522922.31645847
[2022-04-10 11:30:08.891204]Total energy: 16525306.476185499
[2022-04-10 11:31:10.956004]Total energy: 16523296.456145648
[2022-04-10 11:32:13.113774]Total energy: 16518013.923396405
[2022-04-10 11:33:15.314861]Total energy: 16509891.109604996
[2022-04-10 11:34:18.879302]Total energy: 16531514.733546566
[2022-04-10 11:35:21.392857]Total energy: 16520547.791255178
[2022-04-10 11:36:24.734070]Total energy: 16517674.117276734
[2022-04-10 11:37:27.189818]Total energy: 16531101.673374956
[2022-04-10 11:38:29.994636]Total energy: 16507533.199335735
[2022-04-10 11:39:33.222947]Total energy: 16515757.217653146
[2022-04-10 11:40:39.232801]Total energy: 16524751.423348052
[2022-04-10 11:41:49.336882]Total energy: 16534924.768727195
[2022-04-10 11:43:03.014629]Total energy: 16529570.419658527
[2022-04-10 11:44:19.597914]Total energy: 16518916.161893677
[2022-04-10 11:45:28.402119]Total energy: 16521309.95516766
[2022-04-10 11:46:30.333332]Total energy: 16506229.927397003
[2022-04-10 11:47:32.413265]Total energy: 16516323.985412357
[2022-04-10 11:48:35.599789]Total energy: 16529096.3325577
[2022-04-10 11:49:45.473885]Total energy: 16537118.44634257
[2022-04-10 11:51:00.452278]Total energy: 16519151.25946383
[2022-04-10 11:52:13.894945]Total energy: 16514474.968535986
[2022-04-10 11:53:27.661339]Total energy: 16512864.483775683
[2022-04-10 11:54:43.916263]Total energy: 16517712.186285997
[2022-04-10 11:55:58.263758]Total energy: 16507671.6081098
[2022-04-10 11:57:12.947037]Total energy: 16517476.737945285
[2022-04-10 11:58:31.730470]Total energy: 16499863.977029936
[2022-04-10 11:59:45.960227]Total energy: 16511145.82158287
[2022-04-10 12:01:00.515717]Total energy: 16532298.409949351
[2022-04-10 12:02:16.246696]Total energy: 16514305.328235352
[2022-04-10 12:03:31.061066]Total energy: 16513031.166978238
[2022-04-10 12:04:45.535831]Total energy: 16519387.779910281
[2022-04-10 12:05:55.533131]Total energy: 16519638.290906874
[2022-04-10 12:06:58.693074]Total energy: 16523251.627442732
[2022-04-10 12:08:00.589965]Total energy: 16531954.154941821
[2022-04-10 12:09:02.123615]Total energy: 16524229.404024277
[2022-04-10 12:10:03.433464]Total energy: 16527352.51188399
[2022-04-10 12:11:26.853810]Total energy: 16513931.780159058
[2022-04-10 12:12:39.920166]Total energy: 16520520.547233136
[2022-04-10 12:13:56.333333]Total energy: 16536425.12932938
[2022-04-10 12:15:02.646155]Total energy: 16523792.000396997
[2022-04-10 12:16:06.044745]Total energy: 16516669.216675907
[2022-04-10 12:17:07.992770]Total energy: 16519353.395416886
[2022-04-10 12:18:09.984574]Total energy: 16519961.51243992
[2022-04-10 12:19:14.909279]Total energy: 16518400.823607858
[2022-04-10 12:20:24.125767]Total energy: 16519154.62354657
[2022-04-10 12:21:35.411117]Total energy: 16521476.773334488
[2022-04-10 12:22:47.306115]Total energy: 16525778.028439691
[2022-04-10 12:23:52.284028]Total energy: 16515029.846718222
[2022-04-10 12:24:55.898031]Total energy: 16527389.113283906
[2022-04-10 12:25:59.177251]Total energy: 16510658.107191138
[2022-04-10 12:27:02.613508]Total energy: 16519473.726798385
[2022-04-10 12:28:05.489534]Total energy: 16520622.189276764
[2022-04-10 12:29:08.057489]Total energy: 16521131.049445953
[2022-04-10 12:30:10.566691]Total energy: 16520689.765140358
[2022-04-10 12:31:24.132069]Total energy: 16510650.991086189
[2022-04-10 12:33:11.328759]Total energy: 16516620.676153729
[2022-04-10 12:34:17.601962]Total energy: 16532550.466547426
[2022-04-10 12:35:20.211593]Total energy: 16512482.782101354
[2022-04-10 12:36:22.942728]Total energy: 16517325.829190442
[2022-04-10 12:37:26.174378]Total energy: 16518241.45958618
[2022-04-10 12:38:29.221537]Total energy: 16508285.756490342
[2022-04-10 12:39:34.931172]Total energy: 16507580.657941382
[2022-04-10 12:40:45.926747]Total energy: 16525498.383868776
[2022-04-10 12:41:57.762731]Total energy: 16521349.348138591
[2022-04-10 12:43:00.301853]Total energy: 16523875.878771953
[2022-04-10 12:44:03.250479]Total energy: 16515496.812090952
[2022-04-10 12:45:06.076845]Total energy: 16515836.949776094
[2022-04-10 12:46:09.471349]Total energy: 16507042.194530414
[2022-04-10 12:47:11.970764]Total energy: 16510364.074925538
[2022-04-10 12:48:16.465300]Total energy: 16517976.8273545
[2022-04-10 12:49:19.799275]Total energy: 16517486.456730237
[2022-04-10 12:50:30.799292]Total energy: 16521074.257661523
[2022-04-10 12:51:51.403813]Total energy: 16526094.517433668
[2022-04-10 12:53:01.799059]Total energy: 16529344.488146
[2022-04-10 12:54:04.421620]Total energy: 16517050.248824578
[2022-04-10 12:55:06.939896]Total energy: 16517786.73081873
[2022-04-10 12:56:10.297341]Total energy: 16532347.152577646
[2022-04-10 12:57:11.751641]Total energy: 16516228.96181159
[2022-04-10 12:58:13.966123]Total energy: 16508936.511683512
[2022-04-10 12:59:18.977905]Total energy: 16523654.795233905
[2022-04-10 13:00:29.213072]Total energy: 16514010.403676268
[2022-04-10 13:01:39.574822]Total energy: 16505234.411540898
[2022-04-10 13:02:52.570996]Total energy: 16515111.666408997
[2022-04-10 13:04:02.271507]Total energy: 16509940.899566988
[2022-04-10 13:05:14.340710]Total energy: 16518201.623692567
[2022-04-10 13:06:25.918015]Total energy: 16516750.009287974
[2022-04-10 13:07:40.560329]Total energy: 16532285.392182477
[2022-04-10 13:08:53.481025]Total energy: 16530646.604886848
[2022-04-10 13:10:09.160133]Total energy: 16512710.536351113
[2022-04-10 13:11:15.920061]Total energy: 16523080.649299134
[2022-04-10 13:12:19.072468]Total energy: 16511229.24919074
[2022-04-10 13:13:22.259130]Total energy: 16530978.537643174
[2022-04-10 13:14:24.702880]Total energy: 16523658.864798151
[2022-04-10 13:15:27.707470]Total energy: 16524387.27434863
[2022-04-10 13:16:30.286501]Total energy: 16512568.774952982
[2022-04-10 13:17:34.869556]Total energy: 16527685.68137503
[2022-04-10 13:18:37.378060]Total energy: 16510199.090966346
[2022-04-10 13:19:40.064337]Total energy: 16514367.38121494
[2022-04-10 13:21:04.548225]Total energy: 16527515.655821634
[2022-04-10 13:22:10.983433]Total energy: 16518784.061180085
[2022-04-10 13:23:15.574189]Total energy: 16540028.567557555
[2022-04-10 13:24:19.018193]Total energy: 16533395.985490294
[2022-04-10 13:25:21.499880]Total energy: 16519254.88597562
[2022-04-10 13:26:23.979597]Total energy: 16521005.110164281
[2022-04-10 13:27:26.408586]Total energy: 16524982.457753072
[2022-04-10 13:28:28.016958]Total energy: 16512476.140346518
[2022-04-10 13:29:32.427820]Total energy: 16524274.10302704
[2022-04-10 13:30:34.865421]Total energy: 16528586.319571167
[2022-04-10 13:31:38.770753]Total energy: 16524560.197378552
[2022-04-10 13:32:40.353098]Total energy: 16523873.906610532
[2022-04-10 13:33:42.023988]Total energy: 16527723.990051834
[2022-04-10 13:34:43.826999]Total energy: 16510443.753038723
[2022-04-10 13:35:45.684336]Total energy: 16507219.760285169
[2022-04-10 13:36:47.974987]Total energy: 16526119.469653463
[2022-04-10 13:37:52.099984]Total energy: 16514406.60735215
[2022-04-10 13:38:54.270886]Total energy: 16522876.61306679
[2022-04-10 13:39:57.560497]Total energy: 16517903.292521011
[2022-04-10 13:41:06.736955]Total energy: 16518150.35918876
[2022-04-10 13:42:17.225357]Total energy: 16513095.572074415
[2022-04-10 13:43:30.992952]Total energy: 16509796.220456408
[2022-04-10 13:44:36.320928]Total energy: 16526705.203804206
[2022-04-10 13:45:38.688693]Total energy: 16513243.150830831
[2022-04-10 13:46:40.026443]Total energy: 16520151.905354101
[2022-04-10 13:47:42.136136]Total energy: 16526657.810590874
[2022-04-10 13:48:43.931318]Total energy: 16512477.397796009
[2022-04-10 13:49:45.807181]Total energy: 16518109.856691552
[2022-04-10 13:51:10.632324]Total energy: 16508386.125854507
[2022-04-10 13:52:26.612801]Total energy: 16526492.401725234
[2022-04-10 13:53:40.046972]Total energy: 16523555.969855648
[2022-04-10 13:54:45.069126]Total energy: 16515584.085341118
[2022-04-10 13:55:47.071157]Total energy: 16515447.31428027
[2022-04-10 13:56:49.142311]Total energy: 16513882.257859638
[2022-04-10 13:57:49.662298]Total energy: 16510123.660433706
[2022-04-10 13:58:49.665696]Total energy: 16525210.037480948
[2022-04-10 13:59:50.685723]Total energy: 16503137.877842372
[2022-04-10 14:00:59.434505]Total energy: 16522687.05106367
[2022-04-10 14:02:01.170915]Total energy: 16524637.457443526
[2022-04-10 14:03:02.404431]Total energy: 16516182.680256126
[2022-04-10 14:04:04.669959]Total energy: 16512634.75891236
[2022-04-10 14:05:06.168991]Total energy: 16526043.006733755
[2022-04-10 14:06:07.286499]Total energy: 16505606.182900483
[2022-04-10 14:07:08.701014]Total energy: 16519304.989831232
[2022-04-10 14:08:11.650652]Total energy: 16512493.879468115
[2022-04-10 14:09:13.045775]Total energy: 16516106.677588852
[2022-04-10 14:10:14.447430]Total energy: 16530659.303007675
[2022-04-10 14:11:16.918726]Total energy: 16507030.49868073
[2022-04-10 14:12:18.995942]Total energy: 16517711.511813978
[2022-04-10 14:13:21.100870]Total energy: 16514736.30761434
[2022-04-10 14:14:22.292882]Total energy: 16512272.259807756
[2022-04-10 14:15:23.494631]Total energy: 16513386.846964125
[2022-04-10 14:16:24.383306]Total energy: 16518244.874419674
[2022-04-10 14:17:26.616465]Total energy: 16521676.165910345
[2022-04-10 14:18:28.913470]Total energy: 16525503.512235394
[2022-04-10 14:19:30.736692]Total energy: 16522038.634565823
[2022-04-10 14:20:39.242600]Total energy: 16521584.280353112
[2022-04-10 14:21:43.217202]Total energy: 16511446.818897514
[2022-04-10 14:22:44.022466]Total energy: 16528930.066923007
[2022-04-10 14:23:44.524835]Total energy: 16523922.647395084
[2022-04-10 14:24:45.620183]Total energy: 16514760.419820115
[2022-04-10 14:25:47.148536]Total energy: 16516098.714090604
[2022-04-10 14:26:48.063251]Total energy: 16516584.8331333
[2022-04-10 14:27:49.043257]Total energy: 16518698.334180178
[2022-04-10 14:28:52.002845]Total energy: 16506923.491616085
[2022-04-10 14:29:52.898841]Total energy: 16503627.293302521
[2022-04-10 14:30:56.979966]Total energy: 16522439.880797084
[2022-04-10 14:32:04.924081]Total energy: 16513667.893454352
[2022-04-10 14:33:13.830548]Total energy: 16534964.334649602
[2022-04-10 14:34:23.654236]Total energy: 16523852.93784513
[2022-04-10 14:35:27.708259]Total energy: 16518630.178905796
[2022-04-10 14:36:28.189242]Total energy: 16528165.994092299
[2022-04-10 14:37:29.704085]Total energy: 16514473.465651605
[2022-04-10 14:38:31.494586]Total energy: 16511227.469578438
[2022-04-10 14:39:34.585898]Total energy: 16522215.384823227
[2022-04-10 14:41:02.814828]Total energy: 16518540.840134
[2022-04-10 14:42:14.168337]Total energy: 16530781.058039883
[2022-04-10 14:43:17.623773]Total energy: 16526992.550187135
[2022-04-10 14:44:18.351686]Total energy: 16527039.073543468
[2022-04-10 14:45:19.350020]Total energy: 16520169.132324921
[2022-04-10 14:46:19.904559]Total energy: 16503732.506210664
[2022-04-10 14:47:21.029808]Total energy: 16509786.646931915
[2022-04-10 14:48:23.183656]Total energy: 16526983.091948913
[2022-04-10 14:49:23.768930]Total energy: 16513960.72019419
[2022-04-10 14:50:34.110796]Total energy: 16513250.70767779
[2022-04-10 14:51:45.504464]Total energy: 16522023.19887119
[2022-04-10 14:52:55.944104]Total energy: 16522670.674203822
[2022-04-10 14:54:03.190676]Total energy: 16520163.722275132
[2022-04-10 14:55:04.972764]Total energy: 16514014.276576053
[2022-04-10 14:56:05.618157]Total energy: 16530522.388353648
[2022-04-10 14:57:06.857524]Total energy: 16523636.37502537
[2022-04-10 14:58:07.741243]Total energy: 16523916.150331002
[2022-04-10 14:59:09.108341]Total energy: 16509053.109027982
[2022-04-10 15:00:10.339216]Total energy: 16506450.711877722
[2022-04-10 15:01:11.559037]Total energy: 16507987.952001514
[2022-04-10 15:02:12.650729]Total energy: 16509860.722932115
[2022-04-10 15:03:14.086926]Total energy: 16519041.395096129
[2022-04-10 15:04:15.092704]Total energy: 16508885.803713653
[2022-04-10 15:05:16.434345]Total energy: 16523800.549439607
[2022-04-10 15:06:17.514359]Total energy: 16530183.756115776
[2022-04-10 15:07:19.753137]Total energy: 16520701.935832197
[2022-04-10 15:08:20.192939]Total energy: 16518359.628769375
[2022-04-10 15:09:20.752203]Total energy: 16509712.157802997
[2022-04-10 15:10:23.038942]Total energy: 16517441.353481028
[2022-04-10 15:11:23.702415]Total energy: 16512523.668481957
[2022-04-10 15:12:24.639409]Total energy: 16514994.701063067
[2022-04-10 15:13:25.777473]Total energy: 16533980.934832023
[2022-04-10 15:14:27.416876]Total energy: 16527652.655270673
[2022-04-10 15:15:27.868513]Total energy: 16518690.913463015
[2022-04-10 15:16:28.684925]Total energy: 16507766.041859834
[2022-04-10 15:17:29.556656]Total energy: 16514818.301111829
[2022-04-10 15:18:29.936670]Total energy: 16515602.643332647
[2022-04-10 15:19:30.531027]Total energy: 16526747.570943328
[2022-04-10 15:21:00.598142]Total energy: 16505834.790225869
[2022-04-10 15:22:31.817469]Total energy: 16534989.532240048
[2022-04-10 15:23:42.804635]Total energy: 16515563.685709868
[2022-04-10 15:24:54.149761]Total energy: 16525044.956220228
[2022-04-10 15:26:08.292243]Total energy: 16516361.095860554
[2022-04-10 15:27:21.722507]Total energy: 16515982.642995303
[2022-04-10 15:28:34.694750]Total energy: 16509536.825681157
[2022-04-10 15:29:42.413459]Total energy: 16508349.787048187
[2022-04-10 15:30:43.585272]Total energy: 16535260.38987296
[2022-04-10 15:31:44.046855]Total energy: 16515231.817759605
[2022-04-10 15:32:44.716999]Total energy: 16505830.474235918
[2022-04-10 15:33:45.240937]Total energy: 16510705.715647256
[2022-04-10 15:34:46.394654]Total energy: 16522984.266853672
[2022-04-10 15:35:46.522103]Total energy: 16524211.425477449
[2022-04-10 15:36:46.990765]Total energy: 16507906.327093326
[2022-04-10 15:37:47.796982]Total energy: 16527302.385614917
[2022-04-10 15:38:48.753488]Total energy: 16511765.297996765
[2022-04-10 15:39:49.333545]Total energy: 16516950.01477214
[2022-04-10 15:40:59.051278]Total energy: 16507902.860160705
[2022-04-10 15:42:11.622189]Total energy: 16522578.634225614
[2022-04-10 15:43:28.552536]Total energy: 16507942.419603853
[2022-04-10 15:44:33.375205]Total energy: 16522431.45863949
[2022-04-10 15:45:33.989807]Total energy: 16510508.697941616
[2022-04-10 15:46:34.957914]Total energy: 16528680.098102404
[2022-04-10 15:47:36.416779]Total energy: 16519578.73317047
[2022-04-10 15:48:37.054059]Total energy: 16525178.146637512
[2022-04-10 15:49:37.793919]Total energy: 16513332.9723927
[2022-04-10 15:50:45.529818]Total energy: 16505032.587019684
[2022-04-10 15:51:59.177655]Total energy: 16528532.79750906
[2022-04-10 15:53:12.697356]Total energy: 16524665.691218648
[2022-04-10 15:54:27.878300]Total energy: 16515385.229161682
[2022-04-10 15:55:34.317892]Total energy: 16530572.883344123
[2022-04-10 15:56:35.035859]Total energy: 16510669.215943841
[2022-04-10 15:57:35.726125]Total energy: 16514605.843468104
[2022-04-10 15:58:37.606578]Total energy: 16517147.61245572
[2022-04-10 15:59:38.176115]Total energy: 16533136.53481478
[2022-04-10 16:00:40.002189]Total energy: 16518834.321182081
[2022-04-10 16:01:41.634320]Total energy: 16521691.737860331
[2022-04-10 16:02:41.932072]Total energy: 16516922.841347951
[2022-04-10 16:03:42.320581]Total energy: 16534064.127958558
[2022-04-10 16:04:42.684990]Total energy: 16524682.116221592
[2022-04-10 16:05:44.038201]Total energy: 16513421.53223856
[2022-04-10 16:06:44.217677]Total energy: 16499564.07049307
[2022-04-10 16:07:45.441281]Total energy: 16516141.938295355
[2022-04-10 16:08:46.400143]Total energy: 16533837.865869576
[2022-04-10 16:09:46.853025]Total energy: 16537829.62840198
[2022-04-10 16:11:15.584615]Total energy: 16508852.703063749
[2022-04-10 16:12:40.975039]Total energy: 16511541.90381964
[2022-04-10 16:13:56.396286]Total energy: 16514604.751495799
[2022-04-10 16:15:02.588877]Total energy: 16521609.799857507
[2022-04-10 16:16:03.701971]Total energy: 16515271.51936972
[2022-04-10 16:17:04.827657]Total energy: 16521126.184841728
[2022-04-10 16:18:08.259843]Total energy: 16534837.52776645
[2022-04-10 16:19:08.820743]Total energy: 16503207.727865798
[2022-04-10 16:20:10.613179]Total energy: 16525388.144050336
[2022-04-10 16:21:20.953144]Total energy: 16518890.560551487
[2022-04-10 16:22:27.251751]Total energy: 16518678.111573884
[2022-04-10 16:23:27.878371]Total energy: 16508910.300628394
[2022-04-10 16:24:28.360433]Total energy: 16530726.18027444
[2022-04-10 16:25:29.614106]Total energy: 16510583.085781407
[2022-04-10 16:26:31.294319]Total energy: 16520334.025870288
[2022-04-10 16:27:34.064120]Total energy: 16526241.637892209
[2022-04-10 16:28:34.550742]Total energy: 16533699.11657919
[2022-04-10 16:29:35.878260]Total energy: 16527238.33336632
[2022-04-10 16:31:03.084003]Total energy: 16518130.542008338
[2022-04-10 16:32:26.071722]Total energy: 16516974.69233673
[2022-04-10 16:33:30.436572]Total energy: 16516419.369099258
[2022-04-10 16:34:31.307536]Total energy: 16530806.734596044
[2022-04-10 16:35:32.253227]Total energy: 16535979.785586914
[2022-04-10 16:36:32.357098]Total energy: 16516249.684106033
[2022-04-10 16:37:32.228233]Total energy: 16512881.586897643
[2022-04-10 16:38:33.342143]Total energy: 16520807.313300047
[2022-04-10 16:39:34.297955]Total energy: 16519808.540055588
