initial: all - optimal_only_all
[2022-04-08 21:14:39.000780]Total energy: 31019184.086640693
[2022-04-08 21:15:39.682918]Total energy: 31064823.34154784
[2022-04-08 21:16:43.456465]Total energy: 31035875.34536436
[2022-04-08 21:17:44.590667]Total energy: 31045195.769192353
[2022-04-08 21:18:45.921169]Total energy: 31038218.55562501
[2022-04-08 21:19:47.537251]Total energy: 30965131.141408086
[2022-04-08 21:20:49.586352]Total energy: 31080323.452932946
[2022-04-08 21:21:55.463600]Total energy: 31056726.416595723
[2022-04-08 21:22:55.845109]Total energy: 31066077.995238043
[2022-04-08 21:23:57.566602]Total energy: 31093367.314096466
[2022-04-08 21:25:06.452045]Total energy: 31028588.949945647
[2022-04-08 21:26:06.799353]Total energy: 31051792.32780138
[2022-04-08 21:27:09.496267]Total energy: 30970160.83269392
[2022-04-08 21:28:11.356028]Total energy: 31040934.591379676
[2022-04-08 21:29:12.891268]Total energy: 31073264.997253634
[2022-04-08 21:30:17.039658]Total energy: 31039060.137135066
[2022-04-08 21:31:26.961495]Total energy: 31056054.388367876
[2022-04-08 21:32:41.855644]Total energy: 31027503.719257116
[2022-04-08 21:33:45.136868]Total energy: 31009420.13190103
[2022-04-08 21:34:47.071325]Total energy: 31030051.55060074
[2022-04-08 21:35:48.671156]Total energy: 31104049.451143116
[2022-04-08 21:36:50.451780]Total energy: 31083139.655044973
[2022-04-08 21:37:54.914099]Total energy: 31026750.697015937
[2022-04-08 21:38:55.346366]Total energy: 31062977.40391416
[2022-04-08 21:39:57.012943]Total energy: 31066048.235721618
[2022-04-08 21:41:02.816528]Total energy: 31005220.819894586
[2022-04-08 21:41:59.071440]Total energy: 31013660.553598106
[2022-04-08 21:42:47.350182]Total energy: 31007534.844223063
[2022-04-08 21:43:35.991756]Total energy: 31012200.20861032
[2022-04-08 21:44:24.402793]Total energy: 31039252.124683123
[2022-04-08 21:45:12.965511]Total energy: 31032296.031682655
[2022-04-08 21:46:01.023526]Total energy: 31028730.701182842
[2022-04-08 21:46:49.448139]Total energy: 31006829.624479663
[2022-04-08 21:47:37.614428]Total energy: 30991900.2647163
[2022-04-08 21:48:25.150536]Total energy: 31015454.273327745
[2022-04-08 21:49:13.021342]Total energy: 30988286.866716154
[2022-04-08 21:50:01.888501]Total energy: 31015336.21297952
[2022-04-08 21:50:59.091302]Total energy: 31011704.281124644
[2022-04-08 21:51:57.528210]Total energy: 30988284.44749229
[2022-04-08 21:52:47.997459]Total energy: 31027297.343165226
[2022-04-08 21:53:36.218121]Total energy: 31012237.449202865
[2022-04-08 21:54:24.520368]Total energy: 31019675.7573847
[2022-04-08 21:55:13.245024]Total energy: 31025726.656770255
[2022-04-08 21:56:00.742955]Total energy: 30986332.895337578
[2022-04-08 21:56:48.711496]Total energy: 31031424.864901353
[2022-04-08 21:57:37.061300]Total energy: 31052921.04705094
[2022-04-08 21:58:24.943221]Total energy: 31018414.01743324
[2022-04-08 21:59:12.910801]Total energy: 30992479.18202847
[2022-04-08 22:00:01.035561]Total energy: 31005958.739509672
[2022-04-08 22:01:13.863093]Total energy: 31055143.74318151
[2022-04-08 22:02:21.172725]Total energy: 30994653.35902046
[2022-04-08 22:03:23.539321]Total energy: 30990524.50240762
[2022-04-08 22:04:27.407758]Total energy: 30994934.15161589
[2022-04-08 22:05:20.570713]Total energy: 31007854.414692707
[2022-04-08 22:06:09.656930]Total energy: 31008518.61911858
[2022-04-08 22:06:58.124758]Total energy: 30980611.40732911
[2022-04-08 22:07:46.304989]Total energy: 31031316.17876192
[2022-04-08 22:08:35.749083]Total energy: 31005763.93630425
[2022-04-08 22:09:23.466245]Total energy: 30984493.159786142
[2022-04-08 22:10:11.678012]Total energy: 31030796.689437803
[2022-04-08 22:11:09.138255]Total energy: 30987888.42781495
[2022-04-08 22:12:13.586030]Total energy: 31014251.85610588
[2022-04-08 22:13:01.491328]Total energy: 31019070.786866963
[2022-04-08 22:13:49.898000]Total energy: 30965881.372368652
[2022-04-08 22:14:38.143355]Total energy: 31006373.848053586
[2022-04-08 22:15:28.124367]Total energy: 31012203.363089256
[2022-04-08 22:16:15.687437]Total energy: 30982944.72141063
[2022-04-08 22:17:03.128064]Total energy: 31020626.44084179
[2022-04-08 22:17:51.293923]Total energy: 30997573.168421496
[2022-04-08 22:18:39.234995]Total energy: 31026154.32518458
[2022-04-08 22:19:27.653294]Total energy: 31015478.851886857
[2022-04-08 22:20:15.449589]Total energy: 31020579.909210462
[2022-04-08 22:21:03.533033]Total energy: 31034819.295005403
[2022-04-08 22:21:53.183355]Total energy: 30981870.461549915
[2022-04-08 22:22:40.871646]Total energy: 30997796.11987355
[2022-04-08 22:23:29.228435]Total energy: 30956921.385689326
[2022-04-08 22:24:18.125375]Total energy: 31003037.71126954
[2022-04-08 22:25:05.638491]Total energy: 31000129.922618423
[2022-04-08 22:25:53.975086]Total energy: 31012919.81695988
[2022-04-08 22:26:41.189842]Total energy: 31029749.555890493
[2022-04-08 22:27:29.170345]Total energy: 31004048.775288537
[2022-04-08 22:28:17.462143]Total energy: 31011953.809532493
[2022-04-08 22:29:06.680754]Total energy: 30984791.072562892
[2022-04-08 22:29:54.550427]Total energy: 30998834.6758834
[2022-04-08 22:30:57.825785]Total energy: 31025034.693814024
[2022-04-08 22:31:54.477333]Total energy: 30982480.97414276
[2022-04-08 22:32:56.583492]Total energy: 31017911.29750926
[2022-04-08 22:33:58.447999]Total energy: 30990925.706454486
[2022-04-08 22:34:57.811991]Total energy: 31013479.512717202
[2022-04-08 22:36:01.216264]Total energy: 31002550.026769217
[2022-04-08 22:36:56.612830]Total energy: 31008924.34400588
[2022-04-08 22:37:45.951398]Total energy: 30982775.652347937
[2022-04-08 22:38:33.902178]Total energy: 30997124.10152663
[2022-04-08 22:39:21.527177]Total energy: 31019029.43065353
[2022-04-08 22:40:10.032656]Total energy: 30999534.34557627
[2022-04-08 22:41:03.832886]Total energy: 31051323.75332922
[2022-04-08 22:41:59.131457]Total energy: 31000399.087134358
[2022-04-08 22:42:47.074792]Total energy: 31001191.60676656
[2022-04-08 22:43:34.920098]Total energy: 31001013.91917727
[2022-04-08 22:44:22.891004]Total energy: 30987511.951051265
[2022-04-08 22:45:10.753010]Total energy: 30985355.804200668
[2022-04-08 22:45:58.669656]Total energy: 31005475.36184353
[2022-04-08 22:46:46.546468]Total energy: 31020335.622998524
[2022-04-08 22:47:34.471458]Total energy: 31007361.25984443
[2022-04-08 22:48:21.846655]Total energy: 30985924.05110615
[2022-04-08 22:49:09.326593]Total energy: 31041268.86378512
[2022-04-08 22:49:58.426219]Total energy: 31001627.823604964
[2022-04-08 22:50:52.766009]Total energy: 30964583.091088597
[2022-04-08 22:51:51.453066]Total energy: 31000740.892967172
[2022-04-08 22:52:39.604671]Total energy: 31000570.250601653
[2022-04-08 22:53:27.542781]Total energy: 30973515.938689515
[2022-04-08 22:54:16.778579]Total energy: 31058335.842351075
[2022-04-08 22:55:05.458250]Total energy: 30977104.376436923
[2022-04-08 22:55:53.849711]Total energy: 31016525.362380393
[2022-04-08 22:56:41.188749]Total energy: 31045886.891665243
[2022-04-08 22:57:29.198204]Total energy: 30981800.485694535
[2022-04-08 22:58:16.959258]Total energy: 31016686.580687292
[2022-04-08 22:59:04.787735]Total energy: 31000942.012073196
[2022-04-08 22:59:52.652783]Total energy: 30996020.5432073
[2022-04-08 23:00:52.156343]Total energy: 31042896.775739904
[2022-04-08 23:01:55.934515]Total energy: 31009180.44769431
[2022-04-08 23:02:51.601052]Total energy: 30986090.33155018
[2022-04-08 23:03:39.758285]Total energy: 31025950.7778894
[2022-04-08 23:04:27.653305]Total energy: 31004336.262022473
[2022-04-08 23:05:15.932432]Total energy: 31005115.73184422
[2022-04-08 23:06:03.717101]Total energy: 31034202.829379797
[2022-04-08 23:06:50.851877]Total energy: 30975563.138601325
[2022-04-08 23:07:38.928775]Total energy: 30957982.64064372
[2022-04-08 23:08:26.939662]Total energy: 30985889.02463152
[2022-04-08 23:09:15.006865]Total energy: 31038109.931849428
[2022-04-08 23:10:02.879502]Total energy: 31038806.994819738
[2022-04-08 23:11:00.114568]Total energy: 31009135.40868374
[2022-04-08 23:12:02.664171]Total energy: 30988539.054653827
[2022-04-08 23:13:07.204213]Total energy: 31037515.493542824
[2022-04-08 23:13:55.058949]Total energy: 31019673.74822759
[2022-04-08 23:14:42.625493]Total energy: 31009997.490681533
[2022-04-08 23:15:30.374323]Total energy: 30985508.30636966
[2022-04-08 23:16:18.345789]Total energy: 31015610.12203276
[2022-04-08 23:17:05.823597]Total energy: 30993416.567981545
[2022-04-08 23:17:53.711349]Total energy: 30957235.51614368
[2022-04-08 23:18:41.323875]Total energy: 30975651.75587673
[2022-04-08 23:19:29.011323]Total energy: 30959260.912984207
[2022-04-08 23:20:17.658416]Total energy: 31011880.616087623
[2022-04-08 23:21:11.653312]Total energy: 31010697.98205575
[2022-04-08 23:22:07.529726]Total energy: 31000186.424105268
[2022-04-08 23:22:55.918369]Total energy: 30990279.31765375
[2022-04-08 23:23:44.656521]Total energy: 30981917.5243592
[2022-04-08 23:24:32.706736]Total energy: 30991807.533832304
[2022-04-08 23:25:22.179977]Total energy: 31014451.59837496
[2022-04-08 23:26:09.776322]Total energy: 31036556.162183035
[2022-04-08 23:26:57.716210]Total energy: 31002952.41785228
[2022-04-08 23:27:46.038282]Total energy: 31007815.95376363
[2022-04-08 23:28:33.758628]Total energy: 30989189.249697037
[2022-04-08 23:29:21.715077]Total energy: 30993592.90736212
[2022-04-08 23:30:10.201027]Total energy: 31008592.34206066
[2022-04-08 23:31:06.579463]Total energy: 31045795.113597926
[2022-04-08 23:32:04.533752]Total energy: 31049883.540900495
[2022-04-08 23:32:55.193832]Total energy: 30988842.577355713
[2022-04-08 23:33:44.235752]Total energy: 31016846.146917686
[2022-04-08 23:34:32.082940]Total energy: 30994675.9262471
[2022-04-08 23:35:19.336072]Total energy: 30995446.264044352
[2022-04-08 23:36:07.235314]Total energy: 31006797.24534446
[2022-04-08 23:36:55.127709]Total energy: 30984328.023536414
[2022-04-08 23:37:43.093687]Total energy: 31029768.69576546
[2022-04-08 23:38:30.928175]Total energy: 30989125.9069767
[2022-04-08 23:39:18.928088]Total energy: 31025424.148075186
[2022-04-08 23:40:07.558165]Total energy: 31063056.969869003
[2022-04-08 23:41:05.645155]Total energy: 31003912.60773774
[2022-04-08 23:42:04.233632]Total energy: 31024803.275733393
[2022-04-08 23:43:05.439837]Total energy: 31056546.898337573
[2022-04-08 23:44:00.242820]Total energy: 31020105.216529924
[2022-04-08 23:44:50.525614]Total energy: 30963120.81229446
[2022-04-08 23:45:38.053075]Total energy: 31011553.01300427
[2022-04-08 23:46:26.211975]Total energy: 31005384.606898513
[2022-04-08 23:47:14.745289]Total energy: 31040967.78437876
[2022-04-08 23:48:02.582739]Total energy: 31036265.9681697
[2022-04-08 23:48:50.469766]Total energy: 31027445.29370645
[2022-04-08 23:49:38.156446]Total energy: 31030711.28068726
[2022-04-08 23:50:39.430429]Total energy: 31014442.03712277
[2022-04-08 23:51:44.424043]Total energy: 31020437.905209236
[2022-04-08 23:52:40.262462]Total energy: 30984926.018213816
[2022-04-08 23:53:37.744896]Total energy: 31029550.273486335
[2022-04-08 23:54:25.881431]Total energy: 31026565.658742312
[2022-04-08 23:55:14.976883]Total energy: 30990713.782528006
[2022-04-08 23:56:03.274992]Total energy: 31020106.402192798
[2022-04-08 23:56:51.900708]Total energy: 31034525.852993373
[2022-04-08 23:57:40.248283]Total energy: 31013865.909288738
[2022-04-08 23:58:27.580358]Total energy: 31004749.979902424
[2022-04-08 23:59:18.246398]Total energy: 30988900.214115065
[2022-04-09 00:00:13.529909]Total energy: 31013005.12096871
[2022-04-09 00:01:02.252068]Total energy: 30993662.89051834
[2022-04-09 00:01:53.493484]Total energy: 31022441.135205936
[2022-04-09 00:02:42.614665]Total energy: 30968944.65628543
[2022-04-09 00:03:30.669249]Total energy: 30979001.75555617
[2022-04-09 00:04:18.464830]Total energy: 30981209.776143715
[2022-04-09 00:05:06.393336]Total energy: 31048853.808209497
[2022-04-09 00:05:54.712600]Total energy: 31023353.09008693
[2022-04-09 00:06:43.153449]Total energy: 30991436.680011813
[2022-04-09 00:07:30.977780]Total energy: 31013116.565061
[2022-04-09 00:08:19.047107]Total energy: 31001533.45165835
[2022-04-09 00:09:07.425443]Total energy: 31018594.559122562
[2022-04-09 00:09:55.965423]Total energy: 31009474.333448317
[2022-04-09 00:11:04.783644]Total energy: 31057054.0595661
[2022-04-09 00:12:16.490463]Total energy: 30989151.575110756
[2022-04-09 00:13:17.915728]Total energy: 31037723.554477133
[2022-04-09 00:14:05.219765]Total energy: 31013189.47678115
[2022-04-09 00:14:53.103544]Total energy: 30996500.407029875
[2022-04-09 00:15:40.988752]Total energy: 31058700.053393703
[2022-04-09 00:16:28.951181]Total energy: 30965705.352533467
[2022-04-09 00:17:17.008570]Total energy: 31027551.011996947
[2022-04-09 00:18:05.436710]Total energy: 30992104.35704246
[2022-04-09 00:18:53.239289]Total energy: 30960299.869870618
[2022-04-09 00:19:40.189911]Total energy: 31011841.93548483
[2022-04-09 00:20:28.565842]Total energy: 31027107.493612923
[2022-04-09 00:21:16.724362]Total energy: 31012064.743289907
[2022-04-09 00:22:04.600688]Total energy: 31011504.388602696
[2022-04-09 00:22:54.108585]Total energy: 30980154.15708876
[2022-04-09 00:23:42.501948]Total energy: 31022192.48757855
[2022-04-09 00:24:31.393761]Total energy: 31005601.514755793
[2022-04-09 00:25:19.452814]Total energy: 30997807.38197517
[2022-04-09 00:26:08.737630]Total energy: 31018913.320664715
[2022-04-09 00:26:56.725666]Total energy: 31036156.77005002
[2022-04-09 00:27:44.009652]Total energy: 31005260.12648409
[2022-04-09 00:28:32.806354]Total energy: 30999980.62733892
[2022-04-09 00:29:20.626139]Total energy: 31005370.63951428
[2022-04-09 00:30:08.554485]Total energy: 31013359.363373134
[2022-04-09 00:31:22.834166]Total energy: 31028630.25788658
[2022-04-09 00:32:26.995134]Total energy: 31045434.849708952
[2022-04-09 00:33:26.847109]Total energy: 30979116.26429109
[2022-04-09 00:34:23.491399]Total energy: 31047596.80378531
[2022-04-09 00:35:12.978911]Total energy: 31009105.826808356
[2022-04-09 00:36:01.991094]Total energy: 31016360.85824696
[2022-04-09 00:36:50.617764]Total energy: 31008922.037124462
[2022-04-09 00:37:38.602933]Total energy: 31011788.64789924
[2022-04-09 00:38:26.646013]Total energy: 30992190.632458664
[2022-04-09 00:39:16.157704]Total energy: 30982606.807984013
[2022-04-09 00:40:03.247335]Total energy: 30987739.19425534
[2022-04-09 00:40:57.095200]Total energy: 31023120.013013795
[2022-04-09 00:41:58.527178]Total energy: 31005974.473526414
[2022-04-09 00:42:55.966538]Total energy: 31002884.900941834
[2022-04-09 00:43:49.531855]Total energy: 31047567.098119758
[2022-04-09 00:44:37.079541]Total energy: 31066359.597169425
[2022-04-09 00:45:26.273205]Total energy: 30986514.5701153
[2022-04-09 00:46:15.027809]Total energy: 31028085.499507014
[2022-04-09 00:47:03.500983]Total energy: 31027958.258169822
[2022-04-09 00:47:51.384050]Total energy: 30984220.23307568
[2022-04-09 00:48:39.016487]Total energy: 31009906.92297862
[2022-04-09 00:49:26.280844]Total energy: 31062782.698147524
[2022-04-09 00:50:14.173293]Total energy: 30990886.28440939
[2022-04-09 00:51:28.554013]Total energy: 30967649.394604865
[2022-04-09 00:52:22.087414]Total energy: 31002133.757956814
[2022-04-09 00:53:09.749531]Total energy: 31010966.01808907
[2022-04-09 00:53:58.020343]Total energy: 31063394.857343994
[2022-04-09 00:54:46.543654]Total energy: 31005409.03419048
[2022-04-09 00:55:35.105243]Total energy: 31072924.623842914
[2022-04-09 00:56:23.112590]Total energy: 30986120.466528837
[2022-04-09 00:57:12.812594]Total energy: 31010021.42023652
[2022-04-09 00:58:01.424157]Total energy: 31007324.21949117
[2022-04-09 00:58:48.727351]Total energy: 30993768.27943716
[2022-04-09 00:59:38.703552]Total energy: 30970669.074166704
[2022-04-09 01:00:40.312414]Total energy: 31009008.842259727
[2022-04-09 01:01:40.288494]Total energy: 31003452.85356004
[2022-04-09 01:02:30.168048]Total energy: 30998927.653334096
[2022-04-09 01:03:18.902452]Total energy: 31023886.09331187
[2022-04-09 01:04:07.511754]Total energy: 31057950.086259753
[2022-04-09 01:04:55.649428]Total energy: 31007900.88085471
[2022-04-09 01:05:44.693008]Total energy: 30982541.586934358
[2022-04-09 01:06:32.310626]Total energy: 31040662.855700113
[2022-04-09 01:07:20.442315]Total energy: 31003554.88579271
[2022-04-09 01:08:08.439586]Total energy: 31006797.915580146
[2022-04-09 01:08:57.728460]Total energy: 31034521.909792796
[2022-04-09 01:09:45.602064]Total energy: 30998032.16412375
[2022-04-09 01:10:32.968084]Total energy: 31007910.52694285
[2022-04-09 01:11:22.745796]Total energy: 31011585.94954738
[2022-04-09 01:12:09.774006]Total energy: 31003588.45139591
[2022-04-09 01:12:58.853948]Total energy: 30981883.935270015
[2022-04-09 01:13:47.968301]Total energy: 31030244.793651745
[2022-04-09 01:14:36.767451]Total energy: 31020923.676526558
[2022-04-09 01:15:25.591855]Total energy: 31004907.30538011
[2022-04-09 01:16:13.270214]Total energy: 31058807.785662048
[2022-04-09 01:17:01.011579]Total energy: 31049405.43472558
[2022-04-09 01:17:49.252490]Total energy: 30997123.746299814
[2022-04-09 01:18:37.835390]Total energy: 31052840.533424843
[2022-04-09 01:19:26.672338]Total energy: 30991795.05722636
[2022-04-09 01:20:14.853464]Total energy: 30979587.642586585
[2022-04-09 01:21:10.114889]Total energy: 30995941.296097405
[2022-04-09 01:22:06.102184]Total energy: 31002851.441946536
[2022-04-09 01:22:55.501033]Total energy: 31005155.41359368
[2022-04-09 01:23:43.429590]Total energy: 31022249.580908615
[2022-04-09 01:24:33.657636]Total energy: 31020704.350218117
[2022-04-09 01:25:22.229293]Total energy: 31000711.881497454
[2022-04-09 01:26:10.034901]Total energy: 31041267.613613673
