initial: all - diverse_no_blind_all
[2022-04-12 17:28:52.859331]Total energy: 16722823.983443506
[2022-04-12 17:30:05.279734]Total energy: 16723724.312129738
[2022-04-12 17:31:30.771809]Total energy: 16740519.26227611
[2022-04-12 17:32:44.596042]Total energy: 16724628.709382221
[2022-04-12 17:33:55.935474]Total energy: 16731344.927341627
[2022-04-12 17:35:07.081631]Total energy: 16727518.122987956
[2022-04-12 17:36:19.231821]Total energy: 16723893.280485203
[2022-04-12 17:37:35.115859]Total energy: 16736453.287575688
[2022-04-12 17:38:48.108159]Total energy: 16727839.778818753
[2022-04-12 17:40:02.028749]Total energy: 16731608.830199912
[2022-04-12 17:41:19.720323]Total energy: 16744800.736417236
[2022-04-12 17:42:39.145078]Total energy: 16742508.726070976
[2022-04-12 17:43:56.946216]Total energy: 16732001.192765502
[2022-04-12 17:45:09.832690]Total energy: 16743812.185849598
[2022-04-12 17:46:21.565104]Total energy: 16728010.875844056
[2022-04-12 17:47:33.150370]Total energy: 16736018.78027023
[2022-04-12 17:48:46.722394]Total energy: 16719519.533257868
[2022-04-12 17:49:57.157268]Total energy: 16701934.813967131
[2022-04-12 17:51:27.029469]Total energy: 16724587.517926808
[2022-04-12 17:52:44.819877]Total energy: 16742018.369919976
[2022-04-12 17:54:02.007472]Total energy: 16735648.790721131
[2022-04-12 17:55:16.475604]Total energy: 16719557.546217918
[2022-04-12 17:56:27.440055]Total energy: 16736528.339318534
[2022-04-12 17:57:41.599040]Total energy: 16726592.358589118
[2022-04-12 17:58:54.687098]Total energy: 16719920.193100104
[2022-04-12 18:00:06.928863]Total energy: 16728927.879169738
[2022-04-12 18:01:28.774886]Total energy: 16730829.375427967
[2022-04-12 18:02:43.354658]Total energy: 16717077.199272772
[2022-04-12 18:03:57.025621]Total energy: 16724742.40235991
[2022-04-12 18:05:10.692509]Total energy: 16728301.40836564
[2022-04-12 18:06:23.153526]Total energy: 16733197.661459807
[2022-04-12 18:07:35.636768]Total energy: 16732207.155727642
[2022-04-12 18:08:46.523879]Total energy: 16726094.800426938
[2022-04-12 18:09:58.521071]Total energy: 16713901.422576457
[2022-04-12 18:11:27.937393]Total energy: 16734240.036941014
[2022-04-12 18:12:48.601685]Total energy: 16754666.548513394
[2022-04-12 18:14:00.671367]Total energy: 16729234.512230093
[2022-04-12 18:15:11.847009]Total energy: 16726628.701528344
[2022-04-12 18:16:26.360722]Total energy: 16720590.184097597
[2022-04-12 18:17:39.916584]Total energy: 16748975.734026205
[2022-04-12 18:18:59.554248]Total energy: 16718353.671609715
[2022-04-12 18:20:47.617493]Total energy: 16721654.17806425
[2022-04-12 18:22:13.559951]Total energy: 16715953.967325017
[2022-04-12 18:23:36.035687]Total energy: 16732552.648006579
[2022-04-12 18:24:49.713600]Total energy: 16729849.341178082
[2022-04-12 18:26:01.408760]Total energy: 16738367.820618737
[2022-04-12 18:27:13.394802]Total energy: 16754024.034983585
[2022-04-12 18:28:26.155977]Total energy: 16731687.65759953
[2022-04-12 18:29:39.017255]Total energy: 16749361.479713209
[2022-04-12 18:31:12.774063]Total energy: 16729378.82095161
[2022-04-12 18:32:48.801246]Total energy: 16730303.64808192
[2022-04-12 18:34:11.915474]Total energy: 16729938.485936245
[2022-04-12 18:35:24.921579]Total energy: 16749759.304848185
[2022-04-12 18:36:37.690571]Total energy: 16734544.186765688
[2022-04-12 18:37:52.774458]Total energy: 16719939.255600058
[2022-04-12 18:39:09.878044]Total energy: 16726955.072553564
[2022-04-12 18:40:22.779791]Total energy: 16724642.26249857
[2022-04-12 18:41:39.215814]Total energy: 16733679.360285748
[2022-04-12 18:42:54.695543]Total energy: 16742331.115593707
[2022-04-12 18:44:08.343784]Total energy: 16738994.738529047
[2022-04-12 18:45:22.562865]Total energy: 16720980.694730153
[2022-04-12 18:46:42.138549]Total energy: 16734500.679267362
[2022-04-12 18:47:54.740269]Total energy: 16743456.7724342
[2022-04-12 18:49:07.245198]Total energy: 16738383.567720797
[2022-04-12 18:50:20.762008]Total energy: 16717239.81674799
[2022-04-12 18:51:51.869700]Total energy: 16724791.464647084
[2022-04-12 18:53:16.844438]Total energy: 16730690.482821597
[2022-04-12 18:54:31.102069]Total energy: 16761627.603489578
[2022-04-12 18:55:43.561669]Total energy: 16717572.69783976
[2022-04-12 18:56:59.372053]Total energy: 16718292.895214904
[2022-04-12 18:58:13.161635]Total energy: 16721966.365329161
[2022-04-12 18:59:27.308683]Total energy: 16722586.870260106
[2022-04-12 19:00:46.427338]Total energy: 16746253.288025746
[2022-04-12 19:02:09.589369]Total energy: 16732666.533006994
[2022-04-12 19:03:24.731129]Total energy: 16740193.823434047
[2022-04-12 19:04:38.104372]Total energy: 16730756.143463528
[2022-04-12 19:05:50.275516]Total energy: 16731909.846808663
[2022-04-12 19:07:03.718757]Total energy: 16723604.636564283
[2022-04-12 19:08:21.026559]Total energy: 16726060.165187659
[2022-04-12 19:09:33.273701]Total energy: 16725044.256243505
[2022-04-12 19:11:04.999505]Total energy: 16746278.762675581
[2022-04-12 19:12:29.201822]Total energy: 16749286.891417036
[2022-04-12 19:13:47.430222]Total energy: 16732113.85007173
[2022-04-12 19:15:02.016970]Total energy: 16742875.152648136
[2022-04-12 19:16:17.843289]Total energy: 16742409.847354814
[2022-04-12 19:17:29.728100]Total energy: 16723030.65649362
[2022-04-12 19:18:42.359043]Total energy: 16744252.706170378
[2022-04-12 19:19:55.873931]Total energy: 16722223.325588245
[2022-04-12 19:21:14.212800]Total energy: 16722091.090293976
[2022-04-12 19:22:33.064955]Total energy: 16720994.247953566
[2022-04-12 19:23:47.908419]Total energy: 16742405.67109584
[2022-04-12 19:25:02.220988]Total energy: 16721895.957538763
[2022-04-12 19:26:15.426429]Total energy: 16723071.713350903
[2022-04-12 19:27:27.523382]Total energy: 16741405.526611581
[2022-04-12 19:28:41.257363]Total energy: 16733381.0762703
[2022-04-12 19:29:55.153356]Total energy: 16739322.558602067
[2022-04-12 19:31:12.406878]Total energy: 16730883.814751085
[2022-04-12 19:32:26.980489]Total energy: 16727386.578462934
[2022-04-12 19:33:42.671012]Total energy: 16719821.351764739
[2022-04-12 19:34:56.958355]Total energy: 16740396.601315683
[2022-04-12 19:36:08.411881]Total energy: 16728651.746183872
[2022-04-12 19:37:19.439459]Total energy: 16727206.689689305
[2022-04-12 19:38:33.814274]Total energy: 16744786.787820674
[2022-04-12 19:39:47.455206]Total energy: 16768641.279587569
[2022-04-12 19:41:19.745945]Total energy: 16726543.666778876
[2022-04-12 19:42:44.363671]Total energy: 16724583.409982162
[2022-04-12 19:43:58.163167]Total energy: 16723928.113241008
[2022-04-12 19:45:10.403085]Total energy: 16743145.44382399
[2022-04-12 19:46:21.128305]Total energy: 16727418.196995104
[2022-04-12 19:47:35.992875]Total energy: 16736504.287431918
[2022-04-12 19:48:48.616448]Total energy: 16737091.68352603
[2022-04-12 19:49:59.566333]Total energy: 16737134.187640604
[2022-04-12 19:51:18.222571]Total energy: 16741239.485103536
[2022-04-12 19:52:32.622436]Total energy: 16732147.557711624
[2022-04-12 19:53:45.638843]Total energy: 16734396.386050051
[2022-04-12 19:54:56.336591]Total energy: 16739079.00730097
[2022-04-12 19:56:06.712606]Total energy: 16741495.212768823
[2022-04-12 19:57:17.686706]Total energy: 16725028.286991505
[2022-04-12 19:58:35.246980]Total energy: 16727946.647109441
[2022-04-12 19:59:47.733118]Total energy: 16738080.736017149
[2022-04-12 20:01:15.633301]Total energy: 16735326.072876105
[2022-04-12 20:02:53.062503]Total energy: 16726784.203617759
[2022-04-12 20:04:13.279845]Total energy: 16735836.335042102
[2022-04-12 20:05:29.349512]Total energy: 16717515.57958359
[2022-04-12 20:06:42.444348]Total energy: 16753265.521527573
[2022-04-12 20:07:58.505107]Total energy: 16740895.053644272
[2022-04-12 20:09:09.432947]Total energy: 16736694.52232274
[2022-04-12 20:10:20.752869]Total energy: 16748033.07327256
[2022-04-12 20:11:40.412364]Total energy: 16732910.449832397
[2022-04-12 20:13:01.321677]Total energy: 16725232.39841064
[2022-04-12 20:14:13.958495]Total energy: 16742376.752467273
[2022-04-12 20:15:25.215500]Total energy: 16739869.611797122
[2022-04-12 20:16:35.762659]Total energy: 16733160.467635682
[2022-04-12 20:17:47.358515]Total energy: 16733890.58654064
[2022-04-12 20:19:01.074960]Total energy: 16722164.471374381
[2022-04-12 20:20:18.074049]Total energy: 16721466.56939224
[2022-04-12 20:21:38.802519]Total energy: 16740595.438939713
[2022-04-12 20:22:50.799952]Total energy: 16737594.552555691
[2022-04-12 20:24:02.565733]Total energy: 16736365.280103214
[2022-04-12 20:25:22.562366]Total energy: 16720762.744855437
[2022-04-12 20:26:35.528926]Total energy: 16726558.104050133
[2022-04-12 20:27:49.975477]Total energy: 16728528.282873828
[2022-04-12 20:29:01.053473]Total energy: 16735875.145335922
[2022-04-12 20:30:13.172854]Total energy: 16723539.903468922
[2022-04-12 20:31:33.444583]Total energy: 16729918.074903084
[2022-04-12 20:32:59.217951]Total energy: 16732084.91943746
[2022-04-12 20:34:13.863069]Total energy: 16733767.07825914
[2022-04-12 20:35:25.084741]Total energy: 16731721.063417368
[2022-04-12 20:36:36.583944]Total energy: 16735121.499485452
[2022-04-12 20:37:47.763055]Total energy: 16736367.718613688
[2022-04-12 20:39:04.092841]Total energy: 16732666.83418387
[2022-04-12 20:40:19.616193]Total energy: 16719002.088524077
[2022-04-12 20:41:40.939999]Total energy: 16736922.074717635
[2022-04-12 20:42:56.026051]Total energy: 16719133.569982316
[2022-04-12 20:44:09.207872]Total energy: 16736357.304755215
[2022-04-12 20:45:26.316854]Total energy: 16717114.38556748
[2022-04-12 20:46:40.381258]Total energy: 16739414.946744021
[2022-04-12 20:47:53.167995]Total energy: 16724498.776825257
[2022-04-12 20:49:07.316771]Total energy: 16726356.864036692
[2022-04-12 20:50:22.362457]Total energy: 16726968.646265157
[2022-04-12 20:51:40.946502]Total energy: 16703075.684876254
[2022-04-12 20:52:59.342959]Total energy: 16714182.338825962
[2022-04-12 20:54:13.802307]Total energy: 16747994.347976439
[2022-04-12 20:55:25.472160]Total energy: 16722817.371130789
[2022-04-12 20:56:37.634139]Total energy: 16735314.142118076
[2022-04-12 20:57:50.708667]Total energy: 16748801.917964872
[2022-04-12 20:59:04.634667]Total energy: 16722111.23765368
[2022-04-12 21:00:19.300138]Total energy: 16737039.814718006
[2022-04-12 21:01:40.437024]Total energy: 16721359.42067147
[2022-04-12 21:02:56.823881]Total energy: 16725628.03125942
[2022-04-12 21:04:09.648421]Total energy: 16738424.526962066
[2022-04-12 21:05:24.409821]Total energy: 16747393.367997503
[2022-04-12 21:06:36.973532]Total energy: 16734333.353607727
[2022-04-12 21:07:47.463354]Total energy: 16726961.7367806
[2022-04-12 21:08:59.171151]Total energy: 16725639.535175113
[2022-04-12 21:10:11.042319]Total energy: 16719415.567557113
[2022-04-12 21:11:41.924484]Total energy: 16739308.318849238
[2022-04-12 21:13:03.978960]Total energy: 16740246.715100866
[2022-04-12 21:14:17.877026]Total energy: 16728012.497921081
[2022-04-12 21:15:31.278914]Total energy: 16750254.5424584
[2022-04-12 21:16:42.624736]Total energy: 16711308.034459367
[2022-04-12 21:17:53.204213]Total energy: 16730422.531422298
[2022-04-12 21:19:10.741124]Total energy: 16731422.600625861
[2022-04-12 21:20:24.036254]Total energy: 16733559.274838695
[2022-04-12 21:21:35.284595]Total energy: 16755240.552336618
[2022-04-12 21:22:46.990290]Total energy: 16728341.922643194
[2022-04-12 21:24:00.829866]Total energy: 16738881.713920452
[2022-04-12 21:25:15.419172]Total energy: 16723824.876537671
[2022-04-12 21:26:27.360630]Total energy: 16742244.583125204
[2022-04-12 21:27:44.453233]Total energy: 16740293.880266352
[2022-04-12 21:28:57.769714]Total energy: 16725324.683106985
[2022-04-12 21:30:09.504038]Total energy: 16714644.406311747
[2022-04-12 21:31:21.966335]Total energy: 16722018.080299746
[2022-04-12 21:32:36.420105]Total energy: 16720841.541896718
[2022-04-12 21:33:48.137776]Total energy: 16724178.010655329
[2022-04-12 21:35:04.534543]Total energy: 16735607.4559426
[2022-04-12 21:36:16.588235]Total energy: 16730279.895713298
[2022-04-12 21:37:27.532882]Total energy: 16722779.126978435
[2022-04-12 21:38:40.204077]Total energy: 16725385.831293998
[2022-04-12 21:39:52.878010]Total energy: 16735573.14798291
[2022-04-12 21:41:07.472974]Total energy: 16743579.476709004
[2022-04-12 21:42:20.951601]Total energy: 16732729.21239829
[2022-04-12 21:43:33.245732]Total energy: 16722975.469724804
[2022-04-12 21:44:50.653589]Total energy: 16723028.417732093
[2022-04-12 21:46:03.360720]Total energy: 16727888.75676442
[2022-04-12 21:47:14.049661]Total energy: 16739010.240236593
[2022-04-12 21:48:25.513532]Total energy: 16726628.002355041
[2022-04-12 21:49:38.270617]Total energy: 16728146.30975107
[2022-04-12 21:51:16.644508]Total energy: 16742926.386878245
[2022-04-12 21:52:44.954723]Total energy: 16733187.452222819
[2022-04-12 21:54:03.583197]Total energy: 16737378.305937272
[2022-04-12 21:55:17.250390]Total energy: 16737663.641861519
[2022-04-12 21:56:32.041215]Total energy: 16746538.544463785
[2022-04-12 21:58:03.484688]Total energy: 16722176.811257191
[2022-04-12 21:59:15.056112]Total energy: 16738932.181389615
[2022-04-12 22:00:35.118872]Total energy: 16737986.589993535
[2022-04-12 22:02:07.937902]Total energy: 16720385.2781577
[2022-04-12 22:03:22.716718]Total energy: 16729881.55419841
[2022-04-12 22:04:33.702109]Total energy: 16771816.673318306
[2022-04-12 22:05:46.575374]Total energy: 16749387.909771021
[2022-04-12 22:06:58.457701]Total energy: 16732117.992600797
[2022-04-12 22:08:10.785922]Total energy: 16751905.430134416
[2022-04-12 22:09:23.678656]Total energy: 16715397.969437627
[2022-04-12 22:11:01.101985]Total energy: 16716289.036465779
[2022-04-12 22:12:25.283640]Total energy: 16727622.494292365
[2022-04-12 22:13:39.129070]Total energy: 16734019.75512647
[2022-04-12 22:14:51.482804]Total energy: 16737988.691399997
[2022-04-12 22:16:03.013101]Total energy: 16719613.387306755
[2022-04-12 22:17:14.428853]Total energy: 16727899.757259857
[2022-04-12 22:18:29.288219]Total energy: 16728609.510267654
[2022-04-12 22:19:42.035209]Total energy: 16731930.73888763
[2022-04-12 22:21:14.265267]Total energy: 16736379.620467376
[2022-04-12 22:22:31.557484]Total energy: 16744707.875481008
[2022-04-12 22:23:42.580706]Total energy: 16730242.471276594
[2022-04-12 22:24:57.887563]Total energy: 16730011.220206432
[2022-04-12 22:26:10.800493]Total energy: 16725455.806009352
[2022-04-12 22:27:22.928531]Total energy: 16744181.052435204
[2022-04-12 22:28:34.230866]Total energy: 16713286.791187357
[2022-04-12 22:29:45.080843]Total energy: 16739964.487923631
[2022-04-12 22:31:00.664006]Total energy: 16745207.147732597
[2022-04-12 22:32:20.187037]Total energy: 16740526.485376306
[2022-04-12 22:33:33.489409]Total energy: 16748410.493978545
[2022-04-12 22:34:45.678580]Total energy: 16732805.333528306
[2022-04-12 22:35:57.074637]Total energy: 16731284.884744087
[2022-04-12 22:37:07.868547]Total energy: 16728953.759657046
[2022-04-12 22:38:20.421377]Total energy: 16739221.79384957
[2022-04-12 22:39:35.067048]Total energy: 16746267.945538832
[2022-04-12 22:40:51.447189]Total energy: 16732758.475768395
[2022-04-12 22:42:05.692337]Total energy: 16729693.088029908
[2022-04-12 22:43:17.814765]Total energy: 16735550.459976165
[2022-04-12 22:44:30.872049]Total energy: 16730474.274039578
[2022-04-12 22:45:42.386184]Total energy: 16737591.229067745
[2022-04-12 22:46:56.245219]Total energy: 16713565.455132816
[2022-04-12 22:48:09.889699]Total energy: 16721951.617747083
[2022-04-12 22:49:21.446584]Total energy: 16741951.730929894
[2022-04-12 22:50:54.926699]Total energy: 16731316.681213059
[2022-04-12 22:52:09.834436]Total energy: 16723695.824997535
[2022-04-12 22:53:22.455614]Total energy: 16740372.162058147
[2022-04-12 22:54:34.972259]Total energy: 16740887.616097756
[2022-04-12 22:55:45.787145]Total energy: 16730363.738844171
[2022-04-12 22:56:57.520314]Total energy: 16719914.816065632
[2022-04-12 22:58:08.636724]Total energy: 16735755.59461423
[2022-04-12 22:59:21.383585]Total energy: 16751421.273354942
[2022-04-12 23:00:46.234569]Total energy: 16727379.617501004
[2022-04-12 23:02:00.719769]Total energy: 16723078.197091501
[2022-04-12 23:03:12.191126]Total energy: 16741711.73237427
[2022-04-12 23:04:26.780939]Total energy: 16731385.987665197
[2022-04-12 23:05:39.111904]Total energy: 16725019.505712003
[2022-04-12 23:06:49.841623]Total energy: 16720125.313745512
[2022-04-12 23:08:02.008011]Total energy: 16732989.89083376
[2022-04-12 23:09:12.574870]Total energy: 16733974.573199123
[2022-04-12 23:10:33.023362]Total energy: 16732571.446488593
[2022-04-12 23:11:51.606403]Total energy: 16726167.345275763
[2022-04-12 23:13:03.870745]Total energy: 16729157.105334623
[2022-04-12 23:14:17.140522]Total energy: 16734017.516741667
[2022-04-12 23:15:28.640400]Total energy: 16731456.866893502
[2022-04-12 23:16:41.273742]Total energy: 16725989.545047482
[2022-04-12 23:17:53.393625]Total energy: 16740806.13214807
[2022-04-12 23:19:04.193531]Total energy: 16746970.506410375
[2022-04-12 23:20:15.448915]Total energy: 16738058.883093432
[2022-04-12 23:21:31.356229]Total energy: 16737697.781720212
[2022-04-12 23:22:44.587297]Total energy: 16726930.643280994
[2022-04-12 23:24:01.541131]Total energy: 16732400.478510562
[2022-04-12 23:25:14.698530]Total energy: 16727833.78280697
[2022-04-12 23:26:26.552574]Total energy: 16737374.055085747
[2022-04-12 23:27:36.884730]Total energy: 16726463.71058192
[2022-04-12 23:28:46.742906]Total energy: 16723678.017732207
[2022-04-12 23:29:57.399958]Total energy: 16716157.041157294
[2022-04-12 23:31:22.911914]Total energy: 16733801.809504498
[2022-04-12 23:32:39.297648]Total energy: 16737487.769452902
