initial: all - optimal_only_all
[2022-04-10 20:15:13.702450]Total energy: 31092162.20363817
[2022-04-10 20:16:39.411569]Total energy: 31088262.004937705
[2022-04-10 20:17:58.225960]Total energy: 31047478.418302294
[2022-04-10 20:19:13.766706]Total energy: 31062671.441446334
[2022-04-10 20:21:09.274321]Total energy: 31060746.079741422
[2022-04-10 20:23:03.236675]Total energy: 31027702.75559861
[2022-04-10 20:24:38.398948]Total energy: 31102046.242529742
[2022-04-10 20:26:03.886366]Total energy: 31078687.216502354
[2022-04-10 20:27:21.403110]Total energy: 31061880.508588757
[2022-04-10 20:28:47.155083]Total energy: 31086283.53949586
[2022-04-10 20:30:07.345997]Total energy: 31063467.13256863
[2022-04-10 20:31:42.559762]Total energy: 31045117.503355626
[2022-04-10 20:33:19.697320]Total energy: 31013893.410560068
[2022-04-10 20:34:51.675994]Total energy: 31052105.560174372
[2022-04-10 20:36:14.954968]Total energy: 31045321.444708873
[2022-04-10 20:37:33.673561]Total energy: 31053492.518449396
[2022-04-10 20:38:49.930320]Total energy: 31037801.851881392
[2022-04-10 20:40:09.896028]Total energy: 31101400.38683349
[2022-04-10 20:41:42.267084]Total energy: 31096285.050889544
[2022-04-10 20:43:11.620560]Total energy: 31041134.530613534
[2022-04-10 20:44:28.664190]Total energy: 31057792.733004905
[2022-04-10 20:45:45.874439]Total energy: 31105230.073868193
[2022-04-10 20:47:02.105050]Total energy: 31071823.477113973
[2022-04-10 20:48:19.093680]Total energy: 31081000.752490096
[2022-04-10 20:49:33.814312]Total energy: 31076135.5596203
[2022-04-10 20:51:11.342963]Total energy: 31039469.09299972
[2022-04-10 20:53:10.690032]Total energy: 31076622.905627523
[2022-04-10 20:54:51.934396]Total energy: 31024985.75856238
[2022-04-10 20:56:32.358190]Total energy: 31068911.67083447
[2022-04-10 20:58:13.752386]Total energy: 31010853.32002036
[2022-04-10 20:59:34.379446]Total energy: 31049673.09119516
[2022-04-10 21:01:20.301244]Total energy: 31071346.270588107
[2022-04-10 21:03:07.709439]Total energy: 31067365.677107524
[2022-04-10 21:04:41.834122]Total energy: 31094315.126048155
[2022-04-10 21:06:07.856001]Total energy: 31077267.95925516
[2022-04-10 21:07:40.058421]Total energy: 31035331.39953804
[2022-04-10 21:09:16.679723]Total energy: 31050146.895735867
[2022-04-10 21:11:16.929018]Total energy: 31057759.67689916
[2022-04-10 21:13:02.126156]Total energy: 31067491.396920934
[2022-04-10 21:14:22.863012]Total energy: 31068894.71640088
[2022-04-10 21:15:39.605963]Total energy: 31052633.70332731
[2022-04-10 21:16:54.971386]Total energy: 31064015.18635136
[2022-04-10 21:18:13.406035]Total energy: 31044199.441483777
[2022-04-10 21:19:30.220373]Total energy: 31089875.127439883
[2022-04-10 21:21:17.968724]Total energy: 31030244.72216259
[2022-04-10 21:22:56.179792]Total energy: 31035476.396081734
[2022-04-10 21:24:32.919121]Total energy: 31068674.862348255
[2022-04-10 21:26:05.731156]Total energy: 31037707.30110417
[2022-04-10 21:27:37.537531]Total energy: 31071281.193210453
[2022-04-10 21:29:00.966340]Total energy: 31040736.362106573
[2022-04-10 21:30:18.206626]Total energy: 31032667.793450505
[2022-04-10 21:31:34.368587]Total energy: 31076951.500142418
[2022-04-10 21:32:48.228697]Total energy: 31073075.032839138
[2022-04-10 21:34:02.495327]Total energy: 31050662.182005573
[2022-04-10 21:35:25.321987]Total energy: 31054772.952862754
[2022-04-10 21:36:47.285317]Total energy: 31067720.42592779
[2022-04-10 21:38:04.148479]Total energy: 31033978.69622304
[2022-04-10 21:39:21.308163]Total energy: 31024977.491030674
[2022-04-10 21:41:07.865853]Total energy: 31062502.55663131
[2022-04-10 21:42:46.695082]Total energy: 31008223.16649171
[2022-04-10 21:44:15.675685]Total energy: 31019902.75436704
[2022-04-10 21:45:46.841016]Total energy: 31021258.022906948
[2022-04-10 21:47:03.179690]Total energy: 31094866.514945876
[2022-04-10 21:48:19.563762]Total energy: 31033048.431651756
[2022-04-10 21:49:36.003280]Total energy: 31075598.287955992
[2022-04-10 21:51:15.562826]Total energy: 31064044.318078235
[2022-04-10 21:52:58.670458]Total energy: 31032940.77021536
[2022-04-10 21:54:16.544764]Total energy: 31052737.164139837
[2022-04-10 21:55:33.380858]Total energy: 31057791.49258865
[2022-04-10 21:56:51.358196]Total energy: 31032039.375318203
[2022-04-10 21:58:09.025989]Total energy: 31060089.840709932
[2022-04-10 21:59:25.748739]Total energy: 31045868.862011444
[2022-04-10 22:01:05.133026]Total energy: 30991600.14079003
[2022-04-10 22:02:45.681304]Total energy: 31046552.70062407
[2022-04-10 22:04:22.566415]Total energy: 31011662.948631383
[2022-04-10 22:05:55.827749]Total energy: 31015908.448844377
[2022-04-10 22:07:29.465581]Total energy: 31074834.713743143
[2022-04-10 22:08:53.244586]Total energy: 31037117.88512028
[2022-04-10 22:10:10.066420]Total energy: 31047509.92565086
[2022-04-10 22:11:43.426243]Total energy: 31036410.89563072
[2022-04-10 22:13:23.630916]Total energy: 31048450.362048093
[2022-04-10 22:14:45.989248]Total energy: 31068861.225621995
[2022-04-10 22:16:02.953861]Total energy: 31068990.966156557
[2022-04-10 22:17:20.944825]Total energy: 31048658.43688643
[2022-04-10 22:18:41.038761]Total energy: 31084555.308958497
[2022-04-10 22:20:02.787424]Total energy: 31055711.301809166
[2022-04-10 22:21:26.590843]Total energy: 31071912.917961247
[2022-04-10 22:22:47.624080]Total energy: 31085549.91548913
[2022-04-10 22:24:04.488970]Total energy: 31047897.49888397
[2022-04-10 22:25:21.744910]Total energy: 31033357.598018643
[2022-04-10 22:26:37.612410]Total energy: 31030356.04125713
[2022-04-10 22:27:55.250251]Total energy: 31039280.90850321
[2022-04-10 22:29:11.664036]Total energy: 31082003.586469162
[2022-04-10 22:30:30.716416]Total energy: 30988983.727428023
[2022-04-10 22:31:53.956655]Total energy: 31054937.34448612
[2022-04-10 22:33:11.710327]Total energy: 31018988.839935813
[2022-04-10 22:34:26.940707]Total energy: 31056434.39095273
[2022-04-10 22:35:44.887504]Total energy: 31107962.641679227
[2022-04-10 22:37:00.307865]Total energy: 31038744.260086067
[2022-04-10 22:38:17.037535]Total energy: 31066170.4251337
[2022-04-10 22:39:33.464679]Total energy: 31083858.706872173
[2022-04-10 22:41:21.525504]Total energy: 31050011.64161195
[2022-04-10 22:43:22.884819]Total energy: 31071019.721731115
[2022-04-10 22:44:45.654143]Total energy: 31135694.002926394
[2022-04-10 22:46:04.915343]Total energy: 31045504.599146444
[2022-04-10 22:47:29.208210]Total energy: 31061440.190616842
[2022-04-10 22:48:47.484003]Total energy: 31021992.8117657
[2022-04-10 22:50:04.138717]Total energy: 31070235.286834065
[2022-04-10 22:51:33.221486]Total energy: 31071711.98407949
[2022-04-10 22:53:04.374205]Total energy: 31046423.854474444
[2022-04-10 22:54:38.006631]Total energy: 31031523.965054195
[2022-04-10 22:56:01.461692]Total energy: 31048040.57849233
[2022-04-10 22:57:18.338542]Total energy: 31041571.357884634
[2022-04-10 22:58:37.382030]Total energy: 31045070.625206325
[2022-04-10 22:59:54.309569]Total energy: 31042531.05562321
[2022-04-10 23:01:23.496183]Total energy: 31078422.096721344
[2022-04-10 23:02:51.141985]Total energy: 31032197.265307814
[2022-04-10 23:04:09.716635]Total energy: 31067961.709496748
[2022-04-10 23:05:26.186897]Total energy: 31055704.295072995
[2022-04-10 23:06:41.653438]Total energy: 31053649.597182497
[2022-04-10 23:07:57.419268]Total energy: 31030293.299915858
[2022-04-10 23:09:15.560748]Total energy: 31047997.127379198
[2022-04-10 23:10:50.396707]Total energy: 31033526.199558258
[2022-04-10 23:12:40.869111]Total energy: 31084842.59742859
[2022-04-10 23:14:16.284455]Total energy: 31059873.945429094
[2022-04-10 23:15:32.104777]Total energy: 31092029.851646245
[2022-04-10 23:16:51.301893]Total energy: 31069698.893466067
[2022-04-10 23:18:13.373137]Total energy: 31075422.587032594
[2022-04-10 23:19:30.236395]Total energy: 31024457.666023396
[2022-04-10 23:21:08.790382]Total energy: 31022188.953801468
[2022-04-10 23:22:40.926382]Total energy: 31055085.405178145
[2022-04-10 23:23:55.741916]Total energy: 31056163.43667221
[2022-04-10 23:25:15.897833]Total energy: 31034144.056944203
[2022-04-10 23:26:35.980069]Total energy: 31049218.670964755
[2022-04-10 23:27:52.453527]Total energy: 31057822.543739855
[2022-04-10 23:29:06.958589]Total energy: 31035372.175744914
[2022-04-10 23:30:22.949754]Total energy: 31080758.192483757
[2022-04-10 23:31:48.625903]Total energy: 31036507.24458096
[2022-04-10 23:33:07.009865]Total energy: 31084246.682592593
[2022-04-10 23:34:23.103341]Total energy: 31074778.25267722
[2022-04-10 23:35:38.757181]Total energy: 31094056.014753994
[2022-04-10 23:36:54.761217]Total energy: 31052255.23287176
[2022-04-10 23:38:08.666288]Total energy: 31049312.803407483
[2022-04-10 23:39:23.427295]Total energy: 31033946.66470904
[2022-04-10 23:40:47.950466]Total energy: 31091997.435388748
[2022-04-10 23:42:12.458077]Total energy: 31075893.36604673
[2022-04-10 23:43:27.962202]Total energy: 31092156.52703647
[2022-04-10 23:44:50.562151]Total energy: 31028235.297425155
[2022-04-10 23:46:05.913251]Total energy: 31056337.915840916
[2022-04-10 23:47:20.737916]Total energy: 31036622.548337046
[2022-04-10 23:48:35.737458]Total energy: 31083955.819119185
[2022-04-10 23:49:51.572650]Total energy: 31056552.245699737
[2022-04-10 23:51:18.046948]Total energy: 31029061.881637335
[2022-04-10 23:52:44.484517]Total energy: 31079441.32600565
[2022-04-10 23:54:06.920376]Total energy: 31047704.723646328
[2022-04-10 23:55:23.417438]Total energy: 31072958.996184275
[2022-04-10 23:56:44.243852]Total energy: 31041435.870588455
[2022-04-10 23:58:06.507808]Total energy: 31086706.39443966
[2022-04-10 23:59:21.815966]Total energy: 31084563.355624743
[2022-04-11 00:01:04.034023]Total energy: 31043139.410903256
[2022-04-11 00:02:40.533551]Total energy: 31008759.754703898
[2022-04-11 00:03:57.907497]Total energy: 31035112.89997146
[2022-04-11 00:05:15.718460]Total energy: 31059818.373381387
[2022-04-11 00:06:35.295221]Total energy: 31091379.433397293
[2022-04-11 00:07:50.549954]Total energy: 31007908.497785896
[2022-04-11 00:09:18.171477]Total energy: 31033220.914056357
[2022-04-11 00:10:58.864699]Total energy: 31053295.809117686
[2022-04-11 00:12:38.597505]Total energy: 31075123.80850522
[2022-04-11 00:14:00.304486]Total energy: 31047895.41632753
[2022-04-11 00:15:15.838596]Total energy: 31058289.468919117
[2022-04-11 00:16:32.396136]Total energy: 31090413.755349185
[2022-04-11 00:17:48.311282]Total energy: 31032889.729944814
[2022-04-11 00:19:04.023884]Total energy: 31049029.339758337
[2022-04-11 00:20:31.358383]Total energy: 31056846.26332258
[2022-04-11 00:22:09.728489]Total energy: 31023190.846599035
[2022-04-11 00:23:33.713276]Total energy: 31076918.993262544
[2022-04-11 00:24:51.409715]Total energy: 31039397.870797258
[2022-04-11 00:26:10.177881]Total energy: 31062073.893353853
[2022-04-11 00:27:26.613273]Total energy: 31082761.762034044
[2022-04-11 00:28:44.824424]Total energy: 31038206.3726443
[2022-04-11 00:30:02.892485]Total energy: 31059463.15595972
[2022-04-11 00:31:28.130196]Total energy: 31055855.384367738
[2022-04-11 00:32:47.042424]Total energy: 31028949.036155764
[2022-04-11 00:34:06.983376]Total energy: 31089803.613086544
[2022-04-11 00:35:27.689594]Total energy: 31045937.042397793
[2022-04-11 00:36:45.952071]Total energy: 31072987.8635905
[2022-04-11 00:38:00.689353]Total energy: 31023178.924255855
[2022-04-11 00:39:15.782248]Total energy: 31016254.248628635
[2022-04-11 00:40:31.271967]Total energy: 31044585.91921225
[2022-04-11 00:41:46.772325]Total energy: 31059865.90876719
[2022-04-11 00:43:01.483373]Total energy: 31111310.924629956
[2022-04-11 00:44:16.947272]Total energy: 31034175.97155876
[2022-04-11 00:45:31.047683]Total energy: 31056349.010163706
[2022-04-11 00:46:48.296518]Total energy: 31053078.737482596
[2022-04-11 00:48:02.755269]Total energy: 31054655.39091468
[2022-04-11 00:49:22.226980]Total energy: 31059764.55859095
[2022-04-11 00:50:44.094193]Total energy: 31007782.178391434
[2022-04-11 00:52:01.481339]Total energy: 31068039.89293912
[2022-04-11 00:53:16.464982]Total energy: 31026353.438151374
[2022-04-11 00:54:36.998472]Total energy: 31028397.56380389
[2022-04-11 00:55:51.681241]Total energy: 31044437.686557632
[2022-04-11 00:57:05.766901]Total energy: 31077445.733067494
[2022-04-11 00:58:20.299180]Total energy: 31019558.58570078
[2022-04-11 00:59:37.228579]Total energy: 31042049.732506033
[2022-04-11 01:01:18.000032]Total energy: 31070780.31840874
[2022-04-11 01:02:48.606479]Total energy: 31051044.98391406
[2022-04-11 01:04:02.856429]Total energy: 31023662.07501307
[2022-04-11 01:05:16.292070]Total energy: 31090606.73511158
[2022-04-11 01:06:29.440428]Total energy: 31063043.16440608
[2022-04-11 01:07:42.832460]Total energy: 31082993.992819495
[2022-04-11 01:08:59.300385]Total energy: 30994055.17914401
[2022-04-11 01:10:15.396203]Total energy: 31086498.75609556
[2022-04-11 01:11:31.260423]Total energy: 31059833.03732767
[2022-04-11 01:12:48.171723]Total energy: 31052500.69370827
[2022-04-11 01:14:03.035406]Total energy: 31076461.49917132
[2022-04-11 01:15:21.731422]Total energy: 31093023.484773736
[2022-04-11 01:16:44.334600]Total energy: 31087919.41304072
[2022-04-11 01:18:02.143351]Total energy: 31028903.06137339
[2022-04-11 01:19:19.604416]Total energy: 31041350.861416847
[2022-04-11 01:20:31.533662]Total energy: 31060239.8581047
[2022-04-11 01:21:47.590840]Total energy: 31062834.74242627
[2022-04-11 01:23:04.410794]Total energy: 31103457.282087393
[2022-04-11 01:24:21.399441]Total energy: 31072352.627974518
[2022-04-11 01:25:37.650374]Total energy: 31068060.762431975
[2022-04-11 01:26:55.115939]Total energy: 31021531.65993286
[2022-04-11 01:28:17.304791]Total energy: 31057372.88890919
[2022-04-11 01:29:36.769138]Total energy: 31063008.303854913
[2022-04-11 01:31:11.189627]Total energy: 31022518.533420112
[2022-04-11 01:32:50.884175]Total energy: 31033202.32748133
[2022-04-11 01:34:13.039029]Total energy: 31041011.12589531
[2022-04-11 01:35:26.779398]Total energy: 31115361.36891605
[2022-04-11 01:36:39.093077]Total energy: 31030634.43653586
[2022-04-11 01:37:55.511584]Total energy: 31057626.291477922
[2022-04-11 01:39:10.326047]Total energy: 31073774.379902888
[2022-04-11 01:40:46.565577]Total energy: 31014868.08013939
[2022-04-11 01:42:22.240363]Total energy: 31037113.458063923
[2022-04-11 01:43:57.111314]Total energy: 31065230.900444902
[2022-04-11 01:45:28.925291]Total energy: 31065057.424345434
[2022-04-11 01:47:24.049161]Total energy: 31080444.765262235
[2022-04-11 01:48:38.573515]Total energy: 31058165.781162307
[2022-04-11 01:49:53.952727]Total energy: 31018037.91122267
[2022-04-11 01:51:16.358802]Total energy: 31056559.012253694
[2022-04-11 01:52:37.628800]Total energy: 31061323.56463165
[2022-04-11 01:53:52.117042]Total energy: 31073883.34286677
[2022-04-11 01:55:13.416254]Total energy: 31062474.5922134
[2022-04-11 01:56:31.468023]Total energy: 31040041.05433534
[2022-04-11 01:57:46.199817]Total energy: 31050389.681102388
[2022-04-11 01:59:00.614565]Total energy: 31078033.77748267
[2022-04-11 02:00:14.524843]Total energy: 31015418.91969878
[2022-04-11 02:01:41.709462]Total energy: 31037271.163749274
[2022-04-11 02:02:56.814167]Total energy: 31059611.97130596
[2022-04-11 02:04:16.769357]Total energy: 31014436.545369495
[2022-04-11 02:05:34.768142]Total energy: 31039230.82635532
[2022-04-11 02:06:52.029593]Total energy: 31076340.483376585
[2022-04-11 02:08:09.554252]Total energy: 31045410.761121713
[2022-04-11 02:09:22.929275]Total energy: 31075111.858623687
[2022-04-11 02:10:46.457850]Total energy: 31075591.769944273
[2022-04-11 02:12:04.254321]Total energy: 31091845.096930537
[2022-04-11 02:13:24.497162]Total energy: 31026380.52566002
[2022-04-11 02:14:38.566241]Total energy: 31074753.110229786
[2022-04-11 02:15:54.950991]Total energy: 31060344.83998524
[2022-04-11 02:17:09.267014]Total energy: 31058806.80332522
[2022-04-11 02:18:24.398757]Total energy: 31052499.460173577
[2022-04-11 02:19:46.931469]Total energy: 31045408.610903222
[2022-04-11 02:21:09.850736]Total energy: 31046935.604871973
[2022-04-11 02:22:24.945404]Total energy: 31064816.527481828
[2022-04-11 02:23:39.233115]Total energy: 31043024.227295496
[2022-04-11 02:24:52.104751]Total energy: 31068151.180752877
[2022-04-11 02:26:05.310779]Total energy: 31069907.292809762
[2022-04-11 02:27:20.744447]Total energy: 31044110.716237202
[2022-04-11 02:28:34.156393]Total energy: 31051835.2894778
[2022-04-11 02:29:47.788974]Total energy: 31051826.8984816
[2022-04-11 02:31:11.417134]Total energy: 31039706.089410257
[2022-04-11 02:32:41.626414]Total energy: 31063509.05868311
[2022-04-11 02:33:59.802314]Total energy: 31084016.25015096
[2022-04-11 02:35:16.535653]Total energy: 31084554.104044866
[2022-04-11 02:36:31.204236]Total energy: 31049238.686097078
[2022-04-11 02:37:48.647296]Total energy: 31077697.595470544
[2022-04-11 02:39:04.428157]Total energy: 31076071.931949522
[2022-04-11 02:40:18.797123]Total energy: 31061246.184838794
[2022-04-11 02:41:52.752981]Total energy: 31018770.337800276
[2022-04-11 02:43:31.903100]Total energy: 31050355.597173646
[2022-04-11 02:44:57.493622]Total energy: 31062601.80726926
[2022-04-11 02:46:29.556620]Total energy: 31094739.122329857
[2022-04-11 02:47:58.628650]Total energy: 31064159.060409803
[2022-04-11 02:49:14.871179]Total energy: 31011591.083855055
[2022-04-11 02:50:46.516731]Total energy: 31106811.235943124
[2022-04-11 02:52:08.616913]Total energy: 31081614.272607937
[2022-04-11 02:53:24.653717]Total energy: 31077480.28159621
[2022-04-11 02:54:36.918674]Total energy: 31020128.843781494
[2022-04-11 02:55:50.485093]Total energy: 31102725.075171344
[2022-04-11 02:57:12.497471]Total energy: 31050533.117994618
